metric_family,metric,model_name,mean,std,n
baseline,word_count,dolphin-yi-34b,24.666666666666668,10.65207335060488,6
baseline,word_count,gemma3:27b,156.33333333333334,8.082903768654761,3
baseline,type_token_ratio,dolphin-yi-34b,0.9854341736694678,0.015959013482626464,6
baseline,type_token_ratio,gemma3:27b,0.6339887290309459,0.026369030627070793,3
baseline,vader_compound,dolphin-yi-34b,-0.07024999999999999,0.3172936731168776,6
baseline,vader_compound,gemma3:27b,-0.7326,0.201624998450093,3
baseline,citation_count,dolphin-yi-34b,0.0,0.0,6
baseline,citation_count,gemma3:27b,1.0,0.0,3
baseline,question_count,dolphin-yi-34b,0.0,0.0,6
baseline,question_count,gemma3:27b,2.0,0.0,3
core,confidence,dolphin-yi-34b,62.0,11.189280584559492,6
core,confidence,gemma3:27b,,,0
core,confidence_delta_within_role,dolphin-yi-34b,-0.5,2.886751345948129,4
core,confidence_delta_within_role,gemma3:27b,,,0
core,word_count,dolphin-yi-34b,24.666666666666668,10.65207335060488,6
core,word_count,gemma3:27b,156.33333333333334,8.082903768654761,3
core,avg_sentence_length,dolphin-yi-34b,16.083333333333332,1.6253204812179864,6
core,avg_sentence_length,gemma3:27b,31.266666666666666,1.6165807537309518,3
core,lemma_type_token_ratio,dolphin-yi-34b,1.0,0.0,6
core,lemma_type_token_ratio,gemma3:27b,0.7126092485135037,0.01924855624561492,3
core,vader_compound,dolphin-yi-34b,-0.07024999999999999,0.3172936731168776,6
core,vader_compound,gemma3:27b,-0.7326,0.201624998450093,3
core,evidence_density_per_1k_words,dolphin-yi-34b,0.0,0.0,6
core,evidence_density_per_1k_words,gemma3:27b,70.48663731928508,3.603585981196379,3
core,rebuttal_density_per_1k_words,dolphin-yi-34b,0.0,0.0,6
core,rebuttal_density_per_1k_words,gemma3:27b,0.0,0.0,3
core,hedge_density_per_1k_words,dolphin-yi-34b,0.0,0.0,6
core,hedge_density_per_1k_words,gemma3:27b,4.257338485526405,3.7012949734639404,3
core,assertive_density_per_1k_words,dolphin-yi-34b,0.0,0.0,6
core,assertive_density_per_1k_words,gemma3:27b,0.0,0.0,3
core,strong_modal_density_per_1k_words,dolphin-yi-34b,0.0,0.0,6
core,strong_modal_density_per_1k_words,gemma3:27b,0.0,0.0,3
core,weak_modal_density_per_1k_words,dolphin-yi-34b,0.0,0.0,6
core,weak_modal_density_per_1k_words,gemma3:27b,0.0,0.0,3
core,moral_density_per_1k_words,dolphin-yi-34b,8.646083678966841,4.560950715128841,6
core,moral_density_per_1k_words,gemma3:27b,1.0233357475498117,0.06472460081499837,3
core,stance_proxy_score,dolphin-yi-34b,0.0,0.0,6
core,stance_proxy_score,gemma3:27b,0.0,0.0,3
core,assertiveness_balance,dolphin-yi-34b,0.0,0.0,6
core,assertiveness_balance,gemma3:27b,-0.004257338485526405,0.0037012949734639405,3
core,modality_balance,dolphin-yi-34b,0.0,0.0,6
core,modality_balance,gemma3:27b,0.0,0.0,3
core,lexical_overlap_prev_other_turn,dolphin-yi-34b,0.17965804150014678,0.14163828195971698,6
core,lexical_overlap_prev_other_turn,gemma3:27b,0.11860238917200942,0.00573463917767221,3
core,semantic_similarity_prev_other_turn,dolphin-yi-34b,0.7487234903025848,0.1263068961223572,5
core,semantic_similarity_prev_other_turn,gemma3:27b,0.5891464864478815,0.019813372651376403,3
core,lexical_overlap_prev_opponent_turn,dolphin-yi-34b,0.25396825396825395,0.13691338827204966,6
core,lexical_overlap_prev_opponent_turn,gemma3:27b,0.0,0.0,3
core,semantic_similarity_prev_opponent_turn,dolphin-yi-34b,0.8324635036973979,0.039007179441995776,5
core,semantic_similarity_prev_opponent_turn,gemma3:27b,,,0
core,novelty_vs_prev_turn_lexical,dolphin-yi-34b,0.8203419584998533,0.14163828195971698,6
core,novelty_vs_prev_turn_lexical,gemma3:27b,0.8813976108279906,0.0057346391776722265,3
core,novelty_vs_prev_turn_semantic,dolphin-yi-34b,0.2512765096974151,0.1263068961223572,5
core,novelty_vs_prev_turn_semantic,gemma3:27b,0.4108535135521185,0.019813372651376403,3
core,novelty_vs_prev_opponent_turn_lexical,dolphin-yi-34b,0.746031746031746,0.13691338827204966,6
core,novelty_vs_prev_opponent_turn_lexical,gemma3:27b,1.0,0.0,3
core,novelty_vs_prev_opponent_turn_semantic,dolphin-yi-34b,0.16753649630260223,0.039007179441995776,5
core,novelty_vs_prev_opponent_turn_semantic,gemma3:27b,,,0
