group_name,rank,term,target_tfidf_mean,other_tfidf_mean,tfidf_gap
dolphin-yi-34b::opponent,1,does necessarily,0.21394398034088646,0.0,0.21394398034088646
dolphin-yi-34b::opponent,2,true social,0.21394398034088646,0.0,0.21394398034088646
dolphin-yi-34b::opponent,3,true,0.21394398034088646,0.0,0.21394398034088646
dolphin-yi-34b::opponent,4,does,0.1972945846575615,0.006413293051207192,0.1908812916063543
dolphin-yi-34b::opponent,5,manipulation users,0.18811637769118802,0.0,0.18811637769118802
dolphin-yi-34b::opponent,6,engagement does,0.18811637769118802,0.0,0.18811637769118802
dolphin-yi-34b::opponent,7,imply deliberate,0.18811637769118802,0.0,0.18811637769118802
dolphin-yi-34b::opponent,8,imply,0.17226095481284606,0.006122861153896768,0.1661380936589493
dolphin-yi-34b::opponent,9,necessarily imply,0.17226095481284606,0.006122861153896768,0.1661380936589493
dolphin-yi-34b::opponent,10,necessarily,0.15877109401439135,0.019981267881963152,0.13878982613242818
dolphin-yi-34b::opponent,11,aim,0.14724295368643153,0.01706990641884987,0.13017304726758167
dolphin-yi-34b::opponent,12,platforms aim,0.14724295368643153,0.01706990641884987,0.13017304726758167
dolphin-yi-34b::opponent,13,deliberate manipulation,0.14724295368643153,0.023725241988585794,0.12351771169784574
dolphin-yi-34b::opponent,14,deliberate,0.13700006265880998,0.03207181956391154,0.10492824309489845
dolphin-yi-34b::opponent,15,aim maximize,0.12225814051329947,0.018416138100448565,0.10384200241285091
dolphin-yi-34b::opponent,16,users,0.15877109401439135,0.06615992332288438,0.09261117069150697
dolphin-yi-34b::opponent,17,users psychology,0.15877109401439135,0.06615992332288438,0.09261117069150697
dolphin-yi-34b::opponent,18,psychology political,0.1484769007095724,0.08113757637481542,0.06733932433475698
dolphin-yi-34b::opponent,19,psychology,0.1484769007095724,0.08113757637481542,0.06733932433475698
dolphin-yi-34b::opponent,20,maximize engagement,0.12225814051329947,0.06057987565144399,0.061678264861855486
dolphin-yi-34b::opponent,21,political beliefs,0.13907903852644932,0.08136077461049364,0.05771826391595568
dolphin-yi-34b::opponent,22,political,0.13043384336341274,0.08023396886638376,0.05019987449702898
dolphin-yi-34b::opponent,23,beliefs,0.13043384336341274,0.08023396886638376,0.05019987449702898
dolphin-yi-34b::opponent,24,deliberately manipulate,0.05626907406202697,0.008265420356983433,0.04800365370504354
dolphin-yi-34b::opponent,25,incentives,0.05626907406202697,0.009388074471482396,0.04688099959054457
dolphin-yi-34b::opponent,26,capture,0.05626907406202697,0.009388074471482396,0.04688099959054457
dolphin-yi-34b::opponent,27,capture user,0.05626907406202697,0.009388074471482396,0.04688099959054457
dolphin-yi-34b::opponent,28,attention,0.05626907406202697,0.009388074471482396,0.04688099959054457
dolphin-yi-34b::opponent,29,user attention,0.05626907406202697,0.009388074471482396,0.04688099959054457
dolphin-yi-34b::opponent,30,maximize,0.09838617088833407,0.06357135218857206,0.03481481869976201
dolphin-yi-34b::proponent,1,manipulating users,0.19471229711998927,0.0,0.19471229711998927
dolphin-yi-34b::proponent,2,manipulating,0.19471229711998927,0.0,0.19471229711998927
dolphin-yi-34b::proponent,3,platforms algorithms,0.19471229711998927,0.0,0.19471229711998927
dolphin-yi-34b::proponent,4,algorithms designed,0.17830093598098826,0.007400217045117702,0.17090071893587055
dolphin-yi-34b::proponent,5,designed,0.17830093598098826,0.007400217045117702,0.17090071893587055
dolphin-yi-34b::proponent,6,designed maximize,0.158277890578603,0.0,0.158277890578603
dolphin-yi-34b::proponent,7,cost involves,0.158277890578603,0.0,0.158277890578603
dolphin-yi-34b::proponent,8,cost,0.158277890578603,0.0,0.158277890578603
dolphin-yi-34b::proponent,9,involves manipulating,0.158277890578603,0.0,0.158277890578603
dolphin-yi-34b::proponent,10,engagement cost,0.158277890578603,0.0,0.158277890578603
dolphin-yi-34b::proponent,11,algorithms,0.17352600579808772,0.020937784933264262,0.15258822086482346
dolphin-yi-34b::proponent,12,involves,0.14347724771840853,0.0070405875138341125,0.13643666020457443
dolphin-yi-34b::proponent,13,psychology political,0.1622751527496308,0.0742384503547862,0.08803670239484461
dolphin-yi-34b::proponent,14,psychology,0.1622751527496308,0.0742384503547862,0.08803670239484461
dolphin-yi-34b::proponent,15,political beliefs,0.1520039286467697,0.07489832955033345,0.07710559909643626
dolphin-yi-34b::proponent,16,beliefs,0.14255531839879404,0.07417323134869311,0.06838208705010093
dolphin-yi-34b::proponent,17,political,0.14255531839879404,0.07417323134869311,0.06838208705010093
dolphin-yi-34b::proponent,18,driven,0.07495512004132976,0.009388074471482398,0.06556704556984735
dolphin-yi-34b::proponent,19,platforms driven,0.07495512004132976,0.009388074471482398,0.06556704556984735
dolphin-yi-34b::proponent,20,profit,0.07495512004132976,0.009388074471482398,0.06556704556984735
dolphin-yi-34b::proponent,21,driven profit,0.07495512004132976,0.009388074471482398,0.06556704556984735
dolphin-yi-34b::proponent,22,maximize engagement,0.12115975130288795,0.06112907025664974,0.06003068104623821
dolphin-yi-34b::proponent,23,users,0.13231984664576876,0.07938554700719568,0.05293429963857309
dolphin-yi-34b::proponent,24,users psychology,0.13231984664576876,0.07938554700719568,0.05293429963857309
dolphin-yi-34b::proponent,25,media platforms,0.11804461046611468,0.0717579000602617,0.046286710405852985
dolphin-yi-34b::proponent,26,platforms,0.11804461046611468,0.0717579000602617,0.046286710405852985
dolphin-yi-34b::proponent,27,create addictive,0.06333414852615579,0.026786368662588086,0.036547779863567706
dolphin-yi-34b::proponent,28,maximize,0.09750225176357286,0.06401331175095265,0.033488940012620205
dolphin-yi-34b::proponent,29,create,0.05652028925790618,0.033835322823488376,0.0226849664344178
dolphin-yi-34b::proponent,30,media,0.11804461046611468,0.09848603870632767,0.019558571759787008
gemma3:27b::moderator,1,ca,0.28809241354647497,0.0,0.28809241354647497
gemma3:27b::moderator,2,sa,0.23716366929890872,0.0,0.23716366929890872
gemma3:27b::moderator,3,evidence,0.20595348164790403,0.0,0.20595348164790403
gemma3:27b::moderator,4,algorithmic,0.15034053929849323,0.0,0.15034053929849323
gemma3:27b::moderator,5,manipulation,0.19215662587528112,0.06391874220536875,0.12823788366991237
gemma3:27b::moderator,6,manipulation sa,0.1025572864793457,0.0,0.1025572864793457
gemma3:27b::moderator,7,intentional,0.09803108954405643,0.0,0.09803108954405643
gemma3:27b::moderator,8,agents,0.09649103968444851,0.0,0.09649103968444851
gemma3:27b::moderator,9,design,0.09410627614773766,0.0,0.09410627614773766
gemma3:27b::moderator,10,intentional manipulation,0.0918649400421799,0.0,0.0918649400421799
gemma3:27b::moderator,11,unintentional,0.08798771266277607,0.0,0.08798771266277607
gemma3:27b::moderator,12,consequences,0.08682313000041553,0.0,0.08682313000041553
gemma3:27b::moderator,13,agree,0.08513674889746552,0.0,0.08513674889746552
gemma3:27b::moderator,14,direct,0.08258203711502365,0.0,0.08258203711502365
gemma3:27b::moderator,15,metrics,0.07778376501451167,0.0,0.07778376501451167
gemma3:27b::moderator,16,unintentional consequences,0.07123161197930938,0.0,0.07123161197930938
gemma3:27b::moderator,17,detected moves,0.07033631480723011,0.0,0.07033631480723011
gemma3:27b::moderator,18,argues,0.07033631480723011,0.0,0.07033631480723011
gemma3:27b::moderator,19,detected,0.07033631480723011,0.0,0.07033631480723011
gemma3:27b::moderator,20,disagreements,0.07033631480723011,0.0,0.07033631480723011
gemma3:27b::moderator,21,existence,0.07033631480723011,0.0,0.07033631480723011
gemma3:27b::moderator,22,epistemic,0.07033631480723011,0.0,0.07033631480723011
gemma3:27b::moderator,23,disagreements ca,0.07033631480723011,0.0,0.07033631480723011
gemma3:27b::moderator,24,epistemic bridge,0.07033631480723011,0.0,0.07033631480723011
gemma3:27b::moderator,25,bridge,0.07033631480723011,0.0,0.07033631480723011
gemma3:27b::moderator,26,bridge questions,0.07033631480723011,0.0,0.07033631480723011
gemma3:27b::moderator,27,civility epistemic,0.07033631480723011,0.0,0.07033631480723011
gemma3:27b::moderator,28,civility,0.07033631480723011,0.0,0.07033631480723011
gemma3:27b::moderator,29,agreements agents,0.07033631480723011,0.0,0.07033631480723011
gemma3:27b::moderator,30,agree social,0.07033631480723011,0.0,0.07033631480723011
