model_name,metric,proponent_mean,opponent_mean,proponent_n,opponent_n,role_gap,role_gap_ci_low,role_gap_ci_high,effect_size_d
gemma3:27b,confidence,49.2,51.4,5,5,-2.1999999999999957,-4.800000000000004,1.199999999999996,-0.9296696802013664
gemma3:27b,confidence_delta_within_role,-2.25,0.5,4,4,-2.75,-5.25,0.0,-1.4765433214708534
gemma3:27b,word_count,40.0,40.8,5,5,-0.7999999999999972,-8.0,5.799999999999997,-0.13784910335911504
gemma3:27b,avg_sentence_length,40.0,35.4,5,5,4.600000000000001,-1.0,10.399999999999999,1.010561982876618
gemma3:27b,lemma_type_token_ratio,0.993103448275862,0.9851648351648352,5,5,0.007938613111026838,-0.012997347480106058,0.029127036756347213,0.49179894275372155
gemma3:27b,vader_compound,0.020340000000000025,-0.12106000000000001,5,5,0.14140000000000003,-0.5147204999999999,0.7861799999999999,0.26116518953818463
gemma3:27b,evidence_density_per_1k_words,0.0,8.581752484191508,5,5,-8.581752484191508,-18.33785004516712,0.0,-1.1370927590541633
gemma3:27b,rebuttal_density_per_1k_words,4.761904761904762,0.0,5,5,4.761904761904762,0.0,14.285714285714286,0.7071067811865476
gemma3:27b,hedge_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
gemma3:27b,assertive_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
gemma3:27b,strong_modal_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
gemma3:27b,weak_modal_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
gemma3:27b,moral_density_per_1k_words,3.995192777788069,4.010456166304157,5,5,-0.015263388516087772,-0.8555029386053462,0.6780827800381392,-0.024702340426785204
gemma3:27b,stance_proxy_score,0.2,0.0,5,5,0.2,0.0,0.6,0.7071067811865475
gemma3:27b,assertiveness_balance,0.0,0.0,5,5,0.0,0.0,0.0,0.0
gemma3:27b,modality_balance,0.0,0.0,5,5,0.0,0.0,0.0,0.0
gemma3:27b,lexical_overlap_prev_other_turn,0.041863291863291865,0.11471142368152334,5,5,-0.07284813181823148,-0.13145688511137016,-0.005491321562750148,-1.423734835765187
gemma3:27b,semantic_similarity_prev_other_turn,0.41346942232420403,0.7196530820160312,4,5,-0.30618365969182715,-0.41892106086311637,-0.1797462138740326,-3.2298932878824647
gemma3:27b,lexical_overlap_prev_opponent_turn,0.04064219114219115,0.11471142368152334,5,5,-0.0740692325393322,-0.13648907501689891,-0.007966343180628901,-1.4326913618721837
gemma3:27b,semantic_similarity_prev_opponent_turn,0.4716794777305767,0.7196530820160312,4,5,-0.24797360428545445,-0.37257766180762175,-0.13022366764252385,-2.7135253677963767
gemma3:27b,novelty_vs_prev_turn_lexical,0.958136708136708,0.8852885763184768,5,5,0.07284813181823124,0.010467991182276816,0.1323902065762531,1.4237348357651818
gemma3:27b,novelty_vs_prev_turn_semantic,0.586530577675796,0.2803469179839688,4,5,0.30618365969182715,0.1723741204711124,0.4183759272559968,3.2298932878824647
gemma3:27b,novelty_vs_prev_opponent_turn_lexical,0.9593578088578087,0.8852885763184768,5,5,0.07406923253933195,0.009352529018600357,0.13761578576462308,1.4326913618721786
gemma3:27b,novelty_vs_prev_opponent_turn_semantic,0.5283205222694233,0.2803469179839688,4,5,0.24797360428545445,0.13055773355077493,0.3631375848023801,2.7135253677963767
