model_name,metric,paired_runs,paired_gap_mean,paired_gap_ci_low,paired_gap_ci_high,paired_gap_median,paired_gap_q10,paired_gap_q90,paired_gap_positive_rate
gemma3:27b,confidence,1,-3.799999999999997,-3.799999999999997,-3.799999999999997,-3.799999999999997,-3.799999999999997,-3.799999999999997,0.0
gemma3:27b,confidence_delta_within_role,1,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,0.0
gemma3:27b,word_count,1,2.1999999999999957,2.1999999999999957,2.1999999999999957,2.1999999999999957,2.1999999999999957,2.1999999999999957,1.0
gemma3:27b,avg_sentence_length,1,7.0,7.0,7.0,7.0,7.0,7.0,1.0
gemma3:27b,lemma_type_token_ratio,1,0.023492063492063675,0.023492063492063675,0.023492063492063675,0.023492063492063675,0.023492063492063675,0.023492063492063675,1.0
gemma3:27b,vader_compound,1,0.09648000000000001,0.09648000000000001,0.09648000000000001,0.09648000000000001,0.09648000000000001,0.09648000000000001,1.0
gemma3:27b,evidence_density_per_1k_words,1,-23.92130411704541,-23.92130411704541,-23.92130411704541,-23.92130411704541,-23.92130411704541,-23.92130411704541,0.0
gemma3:27b,rebuttal_density_per_1k_words,1,-6.666666666666667,-6.666666666666667,-6.666666666666667,-6.666666666666667,-6.666666666666667,-6.666666666666667,0.0
gemma3:27b,hedge_density_per_1k_words,1,-1.2077294685990339,-1.2077294685990339,-1.2077294685990339,-1.2077294685990339,-1.2077294685990339,-1.2077294685990339,0.0
gemma3:27b,assertive_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3:27b,strong_modal_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3:27b,weak_modal_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3:27b,moral_density_per_1k_words,1,0.19089066927111276,0.19089066927111276,0.19089066927111276,0.19089066927111276,0.19089066927111276,0.19089066927111276,1.0
gemma3:27b,stance_proxy_score,1,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,0.0
gemma3:27b,assertiveness_balance,1,0.001207729468599033,0.001207729468599033,0.001207729468599033,0.001207729468599033,0.001207729468599033,0.001207729468599033,1.0
gemma3:27b,modality_balance,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3:27b,lexical_overlap_prev_other_turn,1,-0.051591201294701634,-0.051591201294701634,-0.051591201294701634,-0.051591201294701634,-0.051591201294701634,-0.051591201294701634,0.0
gemma3:27b,semantic_similarity_prev_other_turn,1,-0.11862469867452607,-0.11862469867452607,-0.11862469867452607,-0.11862469867452607,-0.11862469867452607,-0.11862469867452607,0.0
gemma3:27b,lexical_overlap_prev_opponent_turn,1,-0.058458872815949595,-0.058458872815949595,-0.058458872815949595,-0.058458872815949595,-0.058458872815949595,-0.058458872815949595,0.0
gemma3:27b,semantic_similarity_prev_opponent_turn,1,-0.17930141550783557,-0.17930141550783557,-0.17930141550783557,-0.17930141550783557,-0.17930141550783557,-0.17930141550783557,0.0
gemma3:27b,novelty_vs_prev_turn_lexical,1,0.051591201294701516,0.051591201294701516,0.051591201294701516,0.051591201294701516,0.051591201294701516,0.051591201294701516,1.0
gemma3:27b,novelty_vs_prev_turn_semantic,1,0.11862469867452613,0.11862469867452613,0.11862469867452613,0.11862469867452613,0.11862469867452613,0.11862469867452613,1.0
gemma3:27b,novelty_vs_prev_opponent_turn_lexical,1,0.058458872815949525,0.058458872815949525,0.058458872815949525,0.058458872815949525,0.058458872815949525,0.058458872815949525,1.0
gemma3:27b,novelty_vs_prev_opponent_turn_semantic,1,0.17930141550783568,0.17930141550783568,0.17930141550783568,0.17930141550783568,0.17930141550783568,0.17930141550783568,1.0
