metric_family,metric,model_name,mean,std,n
baseline,word_count,dolphin-yi-34b,25.25,13.098982148752373,4
baseline,word_count,gemma3:27b,102.25,78.55434879295808,8
baseline,type_token_ratio,dolphin-yi-34b,0.9587087087087087,0.05306485599721411,4
baseline,type_token_ratio,gemma3:27b,0.8196607052878497,0.16357335753990457,8
baseline,vader_compound,dolphin-yi-34b,-0.23824999999999996,0.22829475829871057,4
baseline,vader_compound,gemma3:27b,-0.38705,0.479169937048881,8
baseline,citation_count,dolphin-yi-34b,0.0,0.0,4
baseline,citation_count,gemma3:27b,0.5,0.5345224838248488,8
baseline,question_count,dolphin-yi-34b,0.0,0.0,4
baseline,question_count,gemma3:27b,1.0,1.0690449676496976,8
core,confidence,dolphin-yi-34b,55.5,3.872983346207417,4
core,confidence,gemma3:27b,59.25,17.192537140670463,4
core,confidence_delta_within_role,dolphin-yi-34b,-3.0,0.0,3
core,confidence_delta_within_role,gemma3:27b,11.666666666666666,18.502252115170556,3
core,word_count,dolphin-yi-34b,25.25,13.098982148752373,4
core,word_count,gemma3:27b,102.25,78.55434879295808,8
core,avg_sentence_length,dolphin-yi-34b,16.125,2.954516316872639,4
core,avg_sentence_length,gemma3:27b,30.179166666666667,7.6220011016563625,8
core,lemma_type_token_ratio,dolphin-yi-34b,0.9706119162640903,0.0361602440787208,4
core,lemma_type_token_ratio,gemma3:27b,0.8707526022827747,0.11739184223530562,8
core,vader_compound,dolphin-yi-34b,-0.23824999999999996,0.22829475829871057,4
core,vader_compound,gemma3:27b,-0.38705,0.479169937048881,8
core,evidence_density_per_1k_words,dolphin-yi-34b,15.625,31.25,4
core,evidence_density_per_1k_words,gemma3:27b,60.1311477455206,20.629016959044073,8
core,rebuttal_density_per_1k_words,dolphin-yi-34b,6.944444444444445,13.88888888888889,4
core,rebuttal_density_per_1k_words,gemma3:27b,0.6830601092896175,1.931985740946851,8
core,hedge_density_per_1k_words,dolphin-yi-34b,0.0,0.0,4
core,hedge_density_per_1k_words,gemma3:27b,5.086580086580087,10.394118790946294,8
core,assertive_density_per_1k_words,dolphin-yi-34b,0.0,0.0,4
core,assertive_density_per_1k_words,gemma3:27b,0.0,0.0,8
core,strong_modal_density_per_1k_words,dolphin-yi-34b,0.0,0.0,4
core,strong_modal_density_per_1k_words,gemma3:27b,0.0,0.0,8
core,weak_modal_density_per_1k_words,dolphin-yi-34b,0.0,0.0,4
core,weak_modal_density_per_1k_words,gemma3:27b,0.0,0.0,8
core,moral_density_per_1k_words,dolphin-yi-34b,7.21647182756969,4.864429392018752,4
core,moral_density_per_1k_words,gemma3:27b,2.8887455722355044,2.266095486594646,8
core,stance_proxy_score,dolphin-yi-34b,0.0,0.0,4
core,stance_proxy_score,gemma3:27b,0.375,0.7440238091428449,8
core,assertiveness_balance,dolphin-yi-34b,0.0,0.0,4
core,assertiveness_balance,gemma3:27b,-0.005086580086580086,0.010394118790946294,8
core,modality_balance,dolphin-yi-34b,0.0,0.0,4
core,modality_balance,gemma3:27b,0.0,0.0,8
core,lexical_overlap_prev_other_turn,dolphin-yi-34b,0.0417957042957043,0.027898891561335324,4
core,lexical_overlap_prev_other_turn,gemma3:27b,0.11893507818891633,0.06447990955278385,8
core,semantic_similarity_prev_other_turn,dolphin-yi-34b,0.4241764831350014,0.02715200954662198,3
core,semantic_similarity_prev_other_turn,gemma3:27b,0.6166684018505478,0.10092098602299338,8
core,lexical_overlap_prev_opponent_turn,dolphin-yi-34b,0.04874958800263678,0.047196072275234736,4
core,lexical_overlap_prev_opponent_turn,gemma3:27b,0.07315637065637065,0.09211404071460852,8
core,semantic_similarity_prev_opponent_turn,dolphin-yi-34b,0.5916247608874851,0.03379277106569829,3
core,semantic_similarity_prev_opponent_turn,gemma3:27b,0.675042228731332,0.10938186530051829,4
core,novelty_vs_prev_turn_lexical,dolphin-yi-34b,0.9582042957042957,0.027898891561335334,4
core,novelty_vs_prev_turn_lexical,gemma3:27b,0.8810649218110838,0.06447990955278385,8
core,novelty_vs_prev_turn_semantic,dolphin-yi-34b,0.5758235168649987,0.027152009546621957,3
core,novelty_vs_prev_turn_semantic,gemma3:27b,0.38333159814945217,0.10092098602299339,8
core,novelty_vs_prev_opponent_turn_lexical,dolphin-yi-34b,0.9512504119973633,0.04719607227523473,4
core,novelty_vs_prev_opponent_turn_lexical,gemma3:27b,0.9268436293436293,0.09211404071460852,8
core,novelty_vs_prev_opponent_turn_semantic,dolphin-yi-34b,0.408375239112515,0.03379277106569829,3
core,novelty_vs_prev_opponent_turn_semantic,gemma3:27b,0.324957771268668,0.10938186530051829,4
