model_name,debate_role,round,confidence,confidence_delta_within_role,word_count,avg_sentence_length,lemma_type_token_ratio,vader_compound,evidence_density_per_1k_words,rebuttal_density_per_1k_words,hedge_density_per_1k_words,assertive_density_per_1k_words,strong_modal_density_per_1k_words,weak_modal_density_per_1k_words,moral_density_per_1k_words,stance_proxy_score,assertiveness_balance,modality_balance,lexical_overlap_prev_other_turn,semantic_similarity_prev_other_turn,lexical_overlap_prev_opponent_turn,semantic_similarity_prev_opponent_turn,novelty_vs_prev_turn_lexical,novelty_vs_prev_turn_semantic,novelty_vs_prev_opponent_turn_lexical,novelty_vs_prev_opponent_turn_semantic
dolphin-yi-34b,moderator,1,,,133.0,33.25,0.7411764705882353,-0.6908,75.18796992481202,0.0,7.518796992481203,0.0,0.0,0.0,1.1466468529964946,1.0,-0.007518796992481203,0.0,0.2463768115942029,0.7735112150758126,0.0,,0.7536231884057971,0.22648878492418745,1.0,
dolphin-yi-34b,moderator,2,,,214.0,23.77777777777778,0.6796875,0.9665,51.401869158878505,9.345794392523365,4.672897196261682,0.0,0.0,0.0,0.684641111610396,0.0,-0.004672897196261682,0.0,0.16666666666666666,0.6742392365980121,0.0,,0.8333333333333334,0.3257607634019879,1.0,
dolphin-yi-34b,moderator,3,,,182.0,26.0,0.6470588235294118,-0.7622,71.42857142857143,0.0,0.0,0.0,0.0,0.0,0.8599896265056882,4.0,0.0,0.0,0.13253012048192772,0.6498105945624183,0.0,,0.8674698795180723,0.3501894054375817,1.0,
dolphin-yi-34b,moderator,4,,,164.0,41.0,0.6571428571428571,0.8677,54.8780487804878,0.0,0.0,0.0,0.0,0.0,0.9477354132634714,2.0,0.0,0.0,0.22666666666666666,0.7412648852665252,0.0,,0.7733333333333333,0.25873511473347477,1.0,
dolphin-yi-34b,moderator,5,,,199.0,39.8,0.6434108527131783,-0.9153,60.301507537688444,0.0,5.025125628140704,0.0,0.0,0.0,0.7661694325078637,1.0,-0.005025125628140704,0.0,0.1797752808988764,0.7949325100011645,0.0,,0.8202247191011236,0.2050674899988355,1.0,
gemma3:27b,opponent,1,50.0,,38.0,38.0,0.9583333333333334,-0.4019,26.31578947368421,0.0,0.0,0.0,0.0,0.0,3.9648922188350904,0.0,0.0,0.0,0.075,0.5502021402910587,0.075,0.5502021402910587,0.925,0.44979785970894126,0.925,0.44979785970894126
gemma3:27b,opponent,2,45.0,-5.0,46.0,46.0,0.9259259259259259,0.0,0.0,0.0,21.73913043478261,0.0,0.0,0.0,3.1422125208421248,0.0,-0.021739130434782608,0.0,0.11904761904761904,0.6363931145597401,0.11904761904761904,0.6363931145597401,0.8809523809523809,0.3636068854402599,0.8809523809523809,0.3636068854402599
gemma3:27b,opponent,4,47.5,5.0,40.5,29.25,0.9250663129973475,-0.23224999999999998,0.0,0.0,0.0,0.0,0.0,0.0,4.670539489635363,-1.5,0.0,0.0,0.15460526315789475,0.5698096436285328,0.15460526315789475,0.5698096436285328,0.8453947368421053,0.4301903563714672,0.8453947368421053,0.4301903563714672
gemma3:27b,opponent,5,60.0,5.0,36.0,36.0,0.9166666666666666,0.5423,0.0,0.0,0.0,0.0,0.0,0.0,4.549296933991371,-1.0,0.0,0.0,0.14634146341463414,0.7371234844365777,0.14634146341463414,0.7371234844365777,0.8536585365853658,0.2628765155634223,0.8536585365853658,0.2628765155634223
gemma3:27b,proponent,1,55.0,,30.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.460255944072908,0.0,0.0,0.0,0.0,,0.0,,1.0,,1.0,
gemma3:27b,proponent,2,70.0,15.0,37.0,37.0,0.9166666666666666,0.0772,27.027027027027028,0.0,0.0,0.0,0.0,0.0,4.849073043025524,-1.0,0.0,0.0,0.08974358974358974,0.4467507755139173,0.18421052631578946,0.5422597142776426,0.9102564102564102,0.5532492244860827,0.8157894736842105,0.45774028572235737
gemma3:27b,proponent,3,75.0,5.0,36.0,36.0,1.0,0.4019,27.77777777777778,0.0,0.0,0.0,0.0,0.0,4.767765188928292,-1.0,0.0,0.0,0.0761904761904762,0.4637757629654693,0.04081632653061224,0.4398237345073205,0.9238095238095239,0.5362242370345307,0.9591836734693877,0.5601762654926795
gemma3:27b,proponent,4,65.0,-10.0,32.0,32.0,1.0,0.6908,0.0,0.0,0.0,0.0,0.0,0.0,4.928910095682845,-1.0,0.0,0.0,0.047619047619047616,0.47113750295659157,0.13636363636363635,0.41945148949773464,0.9523809523809523,0.5288624970434084,0.8636363636363636,0.5805485105022654
gemma3:27b,proponent,5,55.0,-10.0,34.0,34.0,1.0,-0.0772,0.0,0.0,0.0,0.0,0.0,0.0,4.247069775131492,-1.0,0.0,0.0,0.14634146341463414,0.5531139908544491,0.2,0.6288465910043809,0.8536585365853658,0.4468860091455509,0.8,0.3711534089956191
