group_name,rank,term,count,per_1k_tokens,total_tokens
dolphin-yi-34b::moderator,1,ca,20,33.277870216306155,601
dolphin-yi-34b::moderator,2,cbdc,20,33.277870216306155,601
dolphin-yi-34b::moderator,3,control,20,33.277870216306155,601
dolphin-yi-34b::moderator,4,sa,18,29.95008319467554,601
dolphin-yi-34b::moderator,5,design,17,28.286189683860233,601
dolphin-yi-34b::moderator,6,evidence,13,21.630615640599,601
dolphin-yi-34b::moderator,7,cbdcs,12,19.966722129783694,601
dolphin-yi-34b::moderator,8,surveillance,9,14.97504159733777,601
dolphin-yi-34b::moderator,9,questions,8,13.311148086522463,601
dolphin-yi-34b::moderator,10,capabilities,7,11.647254575707155,601
dolphin-yi-34b::moderator,11,specific,7,11.647254575707155,601
dolphin-yi-34b::moderator,12,privacy,7,11.647254575707155,601
dolphin-yi-34b::moderator,13,financial,7,11.647254575707155,601
dolphin-yi-34b::moderator,14,agenda,6,9.983361064891847,601
dolphin-yi-34b::moderator,15,potential,6,9.983361064891847,601
dolphin-yi-34b::moderator,16,round,6,9.983361064891847,601
dolphin-yi-34b::moderator,17,government,6,9.983361064891847,601
dolphin-yi-34b::moderator,18,argues,6,9.983361064891847,601
dolphin-yi-34b::moderator,19,deliberate,5,8.319467554076539,601
dolphin-yi-34b::moderator,20,moderator,5,8.319467554076539,601
dolphin-yi-34b::moderator,21,recap,5,8.319467554076539,601
dolphin-yi-34b::moderator,22,bridge,5,8.319467554076539,601
dolphin-yi-34b::moderator,23,disagreements,5,8.319467554076539,601
dolphin-yi-34b::moderator,24,choices,5,8.319467554076539,601
dolphin-yi-34b::moderator,25,agreements,5,8.319467554076539,601
gemma3:27b::opponent,1,control,9,68.70229007633588,131
gemma3:27b::opponent,2,acknowledging,4,30.53435114503817,131
gemma3:27b::opponent,3,design,4,30.53435114503817,131
gemma3:27b::opponent,4,demonstrating,4,30.53435114503817,131
gemma3:27b::opponent,5,historical,4,30.53435114503817,131
gemma3:27b::opponent,6,choices,3,22.900763358778626,131
gemma3:27b::opponent,7,attributing,3,22.900763358778626,131
gemma3:27b::opponent,8,cbdcs,3,22.900763358778626,131
gemma3:27b::opponent,9,potential,3,22.900763358778626,131
gemma3:27b::opponent,10,agenda,3,22.900763358778626,131
gemma3:27b::opponent,11,specific,3,22.900763358778626,131
gemma3:27b::opponent,12,requires,3,22.900763358778626,131
gemma3:27b::opponent,13,differentiating,2,15.267175572519085,131
gemma3:27b::opponent,14,alternative,2,15.267175572519085,131
gemma3:27b::opponent,15,deliberate,2,15.267175572519085,131
gemma3:27b::opponent,16,designed,2,15.267175572519085,131
gemma3:27b::opponent,17,pattern,2,15.267175572519085,131
gemma3:27b::opponent,18,mechanisms,2,15.267175572519085,131
gemma3:27b::opponent,19,cbdc,2,15.267175572519085,131
gemma3:27b::opponent,20,total,2,15.267175572519085,131
gemma3:27b::opponent,21,predetermined,2,15.267175572519085,131
gemma3:27b::opponent,22,relies,2,15.267175572519085,131
gemma3:27b::opponent,23,explanations,2,15.267175572519085,131
gemma3:27b::opponent,24,financial,2,15.267175572519085,131
gemma3:27b::opponent,25,prioritizing,2,15.267175572519085,131
gemma3:27b::proponent,1,control,6,51.282051282051285,117
gemma3:27b::proponent,2,agent,4,34.18803418803419,117
gemma3:27b::proponent,3,scientific,4,34.18803418803419,117
gemma3:27b::proponent,4,individual,3,25.641025641025642,117
gemma3:27b::proponent,5,financial,3,25.641025641025642,117
gemma3:27b::proponent,6,designed,2,17.094017094017094,117
gemma3:27b::proponent,7,consistently,2,17.094017094017094,117
gemma3:27b::proponent,8,evidence,2,17.094017094017094,117
gemma3:27b::proponent,9,governments,2,17.094017094017094,117
gemma3:27b::proponent,10,pattern,2,17.094017094017094,117
gemma3:27b::proponent,11,incentives,2,17.094017094017094,117
gemma3:27b::proponent,12,infrastructure,2,17.094017094017094,117
gemma3:27b::proponent,13,historical,2,17.094017094017094,117
gemma3:27b::proponent,14,regarding,2,17.094017094017094,117
gemma3:27b::proponent,15,prioritizing,2,17.094017094017094,117
gemma3:27b::proponent,16,central,2,17.094017094017094,117
gemma3:27b::proponent,17,surveillance,2,17.094017094017094,117
gemma3:27b::proponent,18,choices,1,8.547008547008547,117
gemma3:27b::proponent,19,characterizes,1,8.547008547008547,117
gemma3:27b::proponent,20,cbdcs,1,8.547008547008547,117
gemma3:27b::proponent,21,concrete,1,8.547008547008547,117
gemma3:27b::proponent,22,deliberately,1,8.547008547008547,117
gemma3:27b::proponent,23,continued,1,8.547008547008547,117
gemma3:27b::proponent,24,create,1,8.547008547008547,117
gemma3:27b::proponent,25,demands,1,8.547008547008547,117
