metric_family,metric,model_name,mean,std,n
baseline,word_count,dolphin-yi-34b,20.3,6.532823109328599,10
baseline,word_count,gemma3:27b,156.8,19.8292712927127,5
baseline,type_token_ratio,dolphin-yi-34b,0.9580407242615252,0.030019632048372692,10
baseline,type_token_ratio,gemma3:27b,0.6405072199142321,0.03426957773477411,5
baseline,vader_compound,dolphin-yi-34b,-0.41753,0.39501710525551226,10
baseline,vader_compound,gemma3:27b,-0.74654,0.2277277387583691,5
baseline,citation_count,dolphin-yi-34b,0.0,0.0,10
baseline,citation_count,gemma3:27b,1.0,0.0,5
baseline,question_count,dolphin-yi-34b,0.0,0.0,10
baseline,question_count,gemma3:27b,2.0,0.0,5
core,confidence,dolphin-yi-34b,54.4,4.857983120596447,10
core,confidence,gemma3:27b,,,0
core,confidence_delta_within_role,dolphin-yi-34b,-0.25,2.2519832529192065,8
core,confidence_delta_within_role,gemma3:27b,,,0
core,word_count,dolphin-yi-34b,20.3,6.532823109328599,10
core,word_count,gemma3:27b,156.8,19.8292712927127,5
core,avg_sentence_length,dolphin-yi-34b,18.85,5.972390178516843,10
core,avg_sentence_length,gemma3:27b,34.88666666666667,6.658144553018422,5
core,lemma_type_token_ratio,dolphin-yi-34b,0.9842105263157894,0.03552360830055542,10
core,lemma_type_token_ratio,gemma3:27b,0.7346634563755959,0.032713120321629444,5
core,vader_compound,dolphin-yi-34b,-0.41753,0.39501710525551226,10
core,vader_compound,gemma3:27b,-0.74654,0.2277277387583691,5
core,evidence_density_per_1k_words,dolphin-yi-34b,50.28519342479298,26.334337738026242,10
core,evidence_density_per_1k_words,gemma3:27b,98.08957607433217,17.943831406322296,5
core,rebuttal_density_per_1k_words,dolphin-yi-34b,5.0,15.811388300841896,10
core,rebuttal_density_per_1k_words,gemma3:27b,0.0,0.0,5
core,hedge_density_per_1k_words,dolphin-yi-34b,0.0,0.0,10
core,hedge_density_per_1k_words,gemma3:27b,1.2195121951219512,2.7269121676826704,5
core,assertive_density_per_1k_words,dolphin-yi-34b,0.0,0.0,10
core,assertive_density_per_1k_words,gemma3:27b,0.0,0.0,5
core,strong_modal_density_per_1k_words,dolphin-yi-34b,0.0,0.0,10
core,strong_modal_density_per_1k_words,gemma3:27b,0.0,0.0,5
core,weak_modal_density_per_1k_words,dolphin-yi-34b,0.0,0.0,10
core,weak_modal_density_per_1k_words,gemma3:27b,0.0,0.0,5
core,moral_density_per_1k_words,dolphin-yi-34b,8.943208672922278,3.152008039193391,10
core,moral_density_per_1k_words,gemma3:27b,1.0737674395229142,0.16461163131823311,5
core,stance_proxy_score,dolphin-yi-34b,0.0,0.0,10
core,stance_proxy_score,gemma3:27b,1.2,0.8366600265340756,5
core,assertiveness_balance,dolphin-yi-34b,0.0,0.0,10
core,assertiveness_balance,gemma3:27b,-0.0012195121951219512,0.0027269121676826704,5
core,modality_balance,dolphin-yi-34b,0.0,0.0,10
core,modality_balance,gemma3:27b,0.0,0.0,5
core,lexical_overlap_prev_other_turn,dolphin-yi-34b,0.057697218430140626,0.03796020354503845,10
core,lexical_overlap_prev_other_turn,gemma3:27b,0.08712453935080014,0.04638718543338585,5
core,semantic_similarity_prev_other_turn,dolphin-yi-34b,0.6609642906618229,0.08377709810255907,9
core,semantic_similarity_prev_other_turn,gemma3:27b,0.6389085937151286,0.06422718042549999,5
core,lexical_overlap_prev_opponent_turn,dolphin-yi-34b,0.0641472939013507,0.03686790044488751,10
core,lexical_overlap_prev_opponent_turn,gemma3:27b,0.0,0.0,5
core,semantic_similarity_prev_opponent_turn,dolphin-yi-34b,0.7023455315617785,0.05191197600964274,9
core,semantic_similarity_prev_opponent_turn,gemma3:27b,,,0
core,novelty_vs_prev_turn_lexical,dolphin-yi-34b,0.9423027815698595,0.03796020354503845,10
core,novelty_vs_prev_turn_lexical,gemma3:27b,0.9128754606491999,0.04638718543338589,5
core,novelty_vs_prev_turn_semantic,dolphin-yi-34b,0.339035709338177,0.08377709810255907,9
core,novelty_vs_prev_turn_semantic,gemma3:27b,0.36109140628487135,0.06422718042549999,5
core,novelty_vs_prev_opponent_turn_lexical,dolphin-yi-34b,0.9358527060986492,0.03686790044488751,10
core,novelty_vs_prev_opponent_turn_lexical,gemma3:27b,1.0,0.0,5
core,novelty_vs_prev_opponent_turn_semantic,dolphin-yi-34b,0.29765446843822146,0.05191197600964274,9
core,novelty_vs_prev_opponent_turn_semantic,gemma3:27b,,,0
