model_name,metric,proponent_mean,opponent_mean,proponent_n,opponent_n,role_gap,role_gap_ci_low,role_gap_ci_high,effect_size_d
dolphin-yi-34b,confidence,52.4,72.2,5,5,-19.800000000000004,-22.200000000000003,-17.60000000000001,-11.068536488623963
dolphin-yi-34b,confidence_delta_within_role,-1.5,1.0,4,4,-2.5,-3.25,-1.75,-4.0824829046386295
dolphin-yi-34b,word_count,15.0,18.0,5,5,-3.0,-4.600000000000001,-1.1999999999999993,-2.1213203435596424
dolphin-yi-34b,avg_sentence_length,15.0,18.0,5,5,-3.0,-4.600000000000001,-1.1999999999999993,-2.1213203435596424
dolphin-yi-34b,lemma_type_token_ratio,1.0,1.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,vader_compound,0.16898,-0.40190000000000003,5,5,0.57088,0.40190000000000003,0.78156,3.7169555526123985
dolphin-yi-34b,evidence_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,rebuttal_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,hedge_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,assertive_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,strong_modal_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,weak_modal_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,moral_density_per_1k_words,11.521572722691934,9.007946417965902,5,5,2.5136263047260314,-0.3396208511101916,5.6725077747163875,1.0741638942441825
dolphin-yi-34b,stance_proxy_score,0.0,0.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,assertiveness_balance,0.0,0.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,modality_balance,0.0,0.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,lexical_overlap_prev_other_turn,0.06585969357456747,0.27728844169246647,5,5,-0.211428748117899,-0.25190461170059397,-0.1788282575566665,-7.259076195685973
dolphin-yi-34b,semantic_similarity_prev_other_turn,0.6662641892817872,0.777351487432545,4,5,-0.1110872981507578,-0.14879764574087867,-0.069518608141881,-3.308786340764843
dolphin-yi-34b,lexical_overlap_prev_opponent_turn,0.23075335397316818,0.27728844169246647,5,5,-0.04653508771929829,-0.16621852425180592,0.03515273477812177,-0.5466583503885254
dolphin-yi-34b,semantic_similarity_prev_opponent_turn,0.7819720957168186,0.777351487432545,4,5,0.004620608284273575,-0.036062226379383305,0.05289425639800295,0.128924004663856
dolphin-yi-34b,novelty_vs_prev_turn_lexical,0.9341403064254324,0.7227115583075336,5,5,0.2114287481178988,0.17968914149514237,0.24739933399884312,7.259076195685963
dolphin-yi-34b,novelty_vs_prev_turn_semantic,0.33373581071821284,0.22264851256745502,4,5,0.11108729815075782,0.06442419463942467,0.14850761501564863,3.308786340764843
dolphin-yi-34b,novelty_vs_prev_opponent_turn_lexical,0.7692466460268318,0.7227115583075336,5,5,0.04653508771929815,-0.034318627450980375,0.17098606811145514,0.5466583503885238
dolphin-yi-34b,novelty_vs_prev_opponent_turn_semantic,0.21802790428318147,0.22264851256745502,4,5,-0.004620608284273547,-0.051872198175709,0.035082641459187144,-0.1289240046638552
