model_name,metric,paired_runs,paired_gap_mean,paired_gap_ci_low,paired_gap_ci_high,paired_gap_median,paired_gap_q10,paired_gap_q90,paired_gap_positive_rate
gemma3:27b,confidence,1,-9.75,-9.75,-9.75,-9.75,-9.75,-9.75,0.0
gemma3:27b,confidence_delta_within_role,1,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,0.0
gemma3:27b,word_count,1,-3.25,-3.25,-3.25,-3.25,-3.25,-3.25,0.0
gemma3:27b,avg_sentence_length,1,-3.25,-3.25,-3.25,-3.25,-3.25,-3.25,0.0
gemma3:27b,lemma_type_token_ratio,1,-0.01881410256410254,-0.01881410256410254,-0.01881410256410254,-0.01881410256410254,-0.01881410256410254,-0.01881410256410254,0.0
gemma3:27b,vader_compound,1,0.03367499999999998,0.03367499999999998,0.03367499999999998,0.03367499999999998,0.03367499999999998,0.03367499999999998,1.0
gemma3:27b,evidence_density_per_1k_words,1,-10.576923076923077,-10.576923076923077,-10.576923076923077,-10.576923076923077,-10.576923076923077,-10.576923076923077,0.0
gemma3:27b,rebuttal_density_per_1k_words,1,6.25,6.25,6.25,6.25,6.25,6.25,1.0
gemma3:27b,hedge_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3:27b,assertive_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3:27b,strong_modal_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3:27b,weak_modal_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3:27b,moral_density_per_1k_words,1,0.2253655362243121,0.2253655362243121,0.2253655362243121,0.2253655362243121,0.2253655362243121,0.2253655362243121,1.0
gemma3:27b,stance_proxy_score,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3:27b,assertiveness_balance,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3:27b,modality_balance,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3:27b,lexical_overlap_prev_other_turn,1,-0.11362294449988579,-0.11362294449988579,-0.11362294449988579,-0.11362294449988579,-0.11362294449988579,-0.11362294449988579,0.0
gemma3:27b,semantic_similarity_prev_other_turn,1,-0.18845150630613072,-0.18845150630613072,-0.18845150630613072,-0.18845150630613072,-0.18845150630613072,-0.18845150630613072,0.0
gemma3:27b,lexical_overlap_prev_opponent_turn,1,-0.09015397278361001,-0.09015397278361001,-0.09015397278361001,-0.09015397278361001,-0.09015397278361001,-0.09015397278361001,0.0
gemma3:27b,semantic_similarity_prev_opponent_turn,1,-0.25101076493246255,-0.25101076493246255,-0.25101076493246255,-0.25101076493246255,-0.25101076493246255,-0.25101076493246255,0.0
gemma3:27b,novelty_vs_prev_turn_lexical,1,0.11362294449988586,0.11362294449988586,0.11362294449988586,0.11362294449988586,0.11362294449988586,0.11362294449988586,1.0
gemma3:27b,novelty_vs_prev_turn_semantic,1,0.18845150630613067,0.18845150630613067,0.18845150630613067,0.18845150630613067,0.18845150630613067,0.18845150630613067,1.0
gemma3:27b,novelty_vs_prev_opponent_turn_lexical,1,0.09015397278361004,0.09015397278361004,0.09015397278361004,0.09015397278361004,0.09015397278361004,0.09015397278361004,1.0
gemma3:27b,novelty_vs_prev_opponent_turn_semantic,1,0.25101076493246255,0.25101076493246255,0.25101076493246255,0.25101076493246255,0.25101076493246255,0.25101076493246255,1.0
