model_name,metric,proponent_mean,opponent_mean,proponent_n,opponent_n,role_gap,role_gap_ci_low,role_gap_ci_high,effect_size_d
dolphin-yi-34b,confidence,61.6,59.8,5,5,1.8000000000000043,-1.7999999999999972,5.199999999999996,0.6285872661926218
dolphin-yi-34b,confidence_delta_within_role,-0.25,2.25,4,4,-2.5,-4.75,1.25,-1.125087900926024
dolphin-yi-34b,word_count,23.0,24.4,5,5,-1.3999999999999986,-8.200000000000003,5.0,-0.26033280115696034
dolphin-yi-34b,avg_sentence_length,23.0,21.0,5,5,2.0,-3.4049999999999976,7.409999999999993,0.4540766091864998
dolphin-yi-34b,lemma_type_token_ratio,1.0,1.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,vader_compound,0.0,0.068,5,5,-0.068,-0.20400000000000001,0.0,-0.7071067811865476
dolphin-yi-34b,evidence_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,rebuttal_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,hedge_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,assertive_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,strong_modal_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,weak_modal_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,moral_density_per_1k_words,6.77417659745249,5.831728753431976,5,5,0.9424478440205135,-0.7475838569329294,2.504849354127058,0.7289893111253968
dolphin-yi-34b,stance_proxy_score,0.0,0.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,assertiveness_balance,0.0,0.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,modality_balance,0.0,0.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,lexical_overlap_prev_other_turn,0.07367000247096614,0.4133464736163387,5,5,-0.3396764711453726,-0.6004693639217379,-0.1629777206825019,-1.806269945306739
dolphin-yi-34b,semantic_similarity_prev_other_turn,0.7045436230967774,0.8332394610657291,4,5,-0.12869583796895168,-0.2161198550139909,-0.03918772657823508,-1.8616575365357124
dolphin-yi-34b,lexical_overlap_prev_opponent_turn,0.17851948051948052,0.4133464736163387,5,5,-0.23482699309685817,-0.5081329974373452,-0.034234109893105436,-1.1727080998702304
dolphin-yi-34b,semantic_similarity_prev_opponent_turn,0.7249635150462658,0.8332394610657291,4,5,-0.10827594601946333,-0.20427458760342146,-0.03329605573561908,-1.6810242777124391
dolphin-yi-34b,novelty_vs_prev_turn_lexical,0.9263299975290339,0.5866535263836614,5,5,0.33967647114537247,0.16920899329043626,0.6011738587117108,1.8062699453067386
dolphin-yi-34b,novelty_vs_prev_turn_semantic,0.2954563769032226,0.16676053893427098,4,5,0.1286958379689516,0.04010932061639395,0.22221125526443025,1.861657536535711
dolphin-yi-34b,novelty_vs_prev_opponent_turn_lexical,0.8214805194805195,0.5866535263836614,5,5,0.23482699309685806,0.03036760353589443,0.5043683213338386,1.1727080998702297
dolphin-yi-34b,novelty_vs_prev_opponent_turn_semantic,0.27503648495373423,0.16676053893427098,4,5,0.10827594601946325,0.030403089267329545,0.20109621640866435,1.681024277712438
