model_name,metric,proponent_mean,opponent_mean,proponent_n,opponent_n,role_gap,role_gap_ci_low,role_gap_ci_high,effect_size_d
dolphin-yi-34b,confidence,54.4,58.0,5,5,-3.6000000000000014,-5.799999999999997,-1.3999999999999986,-2.038098661460273
dolphin-yi-34b,confidence_delta_within_role,-0.25,1.5,4,4,-1.75,-3.5062499999999943,0.0,-1.3348476249438292
dolphin-yi-34b,word_count,21.2,29.8,5,5,-8.600000000000001,-12.0,-4.0,-2.7250142772552555
dolphin-yi-34b,avg_sentence_length,21.2,29.8,5,5,-8.600000000000001,-12.0,-3.9950000000000045,-2.7250142772552555
dolphin-yi-34b,lemma_type_token_ratio,1.0,1.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,vader_compound,-0.6652600000000001,-0.27784000000000003,5,5,-0.38742000000000004,-0.636193,-0.155809,-1.9296189836155941
dolphin-yi-34b,evidence_density_per_1k_words,0.0,6.451612903225806,5,5,-6.451612903225806,-19.35483870967742,0.0,-0.7071067811865475
dolphin-yi-34b,rebuttal_density_per_1k_words,20.46035805626598,0.0,5,5,20.46035805626598,0.0,43.98976982097186,1.1336404025302713
dolphin-yi-34b,hedge_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,assertive_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,strong_modal_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,weak_modal_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,moral_density_per_1k_words,8.333359836776765,5.034622926586335,5,5,3.2987369101904296,2.6875236120541137,3.867872176361197,6.782075113659682
dolphin-yi-34b,stance_proxy_score,0.0,0.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,assertiveness_balance,0.0,0.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,modality_balance,0.0,0.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,lexical_overlap_prev_other_turn,0.07418312547715111,0.31708853238265006,5,5,-0.24290540690549894,-0.43412655017538887,-0.10183523257302639,-1.8539912445086149
dolphin-yi-34b,semantic_similarity_prev_other_turn,0.6396728916597338,0.7425623571474929,4,5,-0.10288946548775901,-0.17620721416124122,-0.0151029206030948,-1.5560365852469495
dolphin-yi-34b,lexical_overlap_prev_opponent_turn,0.182,0.31708853238265006,5,5,-0.13508853238265006,-0.33236229946524065,0.0321010101010101,-0.9057617716283588
dolphin-yi-34b,semantic_similarity_prev_opponent_turn,0.7249944886222222,0.7425623571474929,4,5,-0.017567868525270702,-0.11634436133222142,0.09002044486095785,-0.21804252738908328
dolphin-yi-34b,novelty_vs_prev_turn_lexical,0.925816874522849,0.6829114676173499,5,5,0.2429054069054991,0.10299793446691557,0.4156345742755479,1.853991244508616
dolphin-yi-34b,novelty_vs_prev_turn_semantic,0.3603271083402662,0.25743764285250725,4,5,0.10288946548775896,0.017819275018630433,0.17763584215058395,1.5560365852469487
dolphin-yi-34b,novelty_vs_prev_opponent_turn_lexical,0.818,0.6829114676173499,5,5,0.13508853238265006,-0.03215101010101014,0.3357820261437908,0.9057617716283589
dolphin-yi-34b,novelty_vs_prev_opponent_turn_semantic,0.27500551137777784,0.25743764285250725,4,5,0.01756786852527059,-0.08743088890738976,0.12640166305327663,0.21804252738908192
