model_name,debate_role,round,confidence,confidence_delta_within_role,word_count,avg_sentence_length,lemma_type_token_ratio,vader_compound,evidence_density_per_1k_words,rebuttal_density_per_1k_words,hedge_density_per_1k_words,assertive_density_per_1k_words,strong_modal_density_per_1k_words,weak_modal_density_per_1k_words,moral_density_per_1k_words,stance_proxy_score,assertiveness_balance,modality_balance,lexical_overlap_prev_other_turn,semantic_similarity_prev_other_turn,lexical_overlap_prev_opponent_turn,semantic_similarity_prev_opponent_turn,novelty_vs_prev_turn_lexical,novelty_vs_prev_turn_semantic,novelty_vs_prev_opponent_turn_lexical,novelty_vs_prev_opponent_turn_semantic
dolphin-yi-34b,moderator,1,,,122.0,30.5,0.7352941176470589,-0.9566,73.77049180327869,0.0,16.39344262295082,0.0,0.0,0.0,1.3008570540961322,0.0,-0.01639344262295082,0.0,0.1509433962264151,0.6463649963224566,0.0,,0.8490566037735849,0.3536350036775434,1.0,
dolphin-yi-34b,moderator,2,,,61.0,15.25,0.8857142857142857,-0.8519,147.54098360655738,0.0,0.0,0.0,0.0,0.0,2.617680235856448,0.0,0.0,0.0,0.34375,0.6697361110925335,0.0,,0.65625,0.3302638889074665,1.0,
dolphin-yi-34b,moderator,3,,,72.0,14.4,0.8260869565217391,-0.8591,125.0,0.0,13.88888888888889,0.0,0.0,0.0,1.9967249882965734,0.0,-0.013888888888888888,0.0,0.28205128205128205,0.704843504883467,0.0,,0.717948717948718,0.29515649511653297,1.0,
dolphin-yi-34b,moderator,4,,,134.0,26.8,0.6705882352941176,0.4871,82.08955223880596,0.0,14.925373134328359,0.0,0.0,0.0,1.140985670770091,0.0,-0.014925373134328358,0.0,0.13793103448275862,0.6455582229314125,0.0,,0.8620689655172413,0.3544417770685875,1.0,
dolphin-yi-34b,moderator,5,,,114.0,19.0,0.803030303030303,-0.8466,105.26315789473684,0.0,8.771929824561404,0.0,0.0,0.0,1.405355991038497,1.0,-0.008771929824561403,0.0,0.18181818181818182,0.5535198353327611,0.0,,0.8181818181818181,0.44648016466723894,1.0,
dolphin-yi-34b,opponent,1,67.5,23.0,20.5,20.5,1.0,-0.4767,49.51690821256039,0.0,0.0,0.0,0.0,0.0,8.355785389831214,0.0,0.0,0.0,0.40625,0.7686946527193224,0.40625,0.7686946527193224,0.59375,0.23130534728067764,0.59375,0.23130534728067764
dolphin-yi-34b,opponent,2,56.0,1.0,19.0,19.0,1.0,-0.3612,0.0,0.0,0.0,0.0,0.0,0.0,8.327546349599698,0.0,0.0,0.0,0.625,0.8431923970629305,0.625,0.8431923970629305,0.375,0.15680760293706952,0.375,0.15680760293706952
dolphin-yi-34b,opponent,3,56.0,0.0,19.0,19.0,1.0,-0.3612,0.0,0.0,0.0,0.0,0.0,0.0,8.327546349599698,0.0,0.0,0.0,0.25,0.7079814094851279,0.25,0.7079814094851279,0.75,0.2920185905148721,0.75,0.2920185905148721
dolphin-yi-34b,opponent,4,57.0,1.0,16.0,16.0,1.0,-0.6202,62.5,0.0,0.0,0.0,0.0,0.0,11.037377484335295,0.0,0.0,0.0,0.46153846153846156,0.6387572254433241,0.46153846153846156,0.6387572254433241,0.5384615384615384,0.36124277455667586,0.5384615384615384,0.36124277455667586
dolphin-yi-34b,proponent,1,55.0,,23.0,23.0,1.0,-0.7674,43.47826086956522,0.0,0.0,0.0,0.0,0.0,6.49406920779436,0.0,0.0,0.0,0.0,,0.0,,1.0,,1.0,
dolphin-yi-34b,proponent,2,54.0,-1.0,25.0,25.0,1.0,-0.6808,0.0,0.0,0.0,0.0,0.0,0.0,5.415918333545652,0.0,0.0,0.0,0.20754716981132076,0.7337008885155593,0.3157894736842105,0.7686313026196381,0.7924528301886793,0.26629911148444074,0.6842105263157895,0.23136869738036192
dolphin-yi-34b,proponent,3,54.0,0.0,22.0,22.0,1.0,-0.8126,0.0,0.0,0.0,0.0,0.0,0.0,8.463034151868833,0.0,0.0,0.0,0.1282051282051282,0.5199644121511622,0.25,0.7079814094851279,0.8717948717948718,0.4800355878488378,0.75,0.2920185905148721
dolphin-yi-34b,proponent,4,52.0,-2.0,20.0,20.0,1.0,-0.4767,0.0,0.0,0.0,0.0,0.0,0.0,8.1523066666042,0.0,0.0,0.0,0.14285714285714285,0.6960746006129394,0.375,0.8427913619985339,0.8571428571428572,0.30392539938706065,0.625,0.15720863800146612
dolphin-yi-34b,proponent,5,51.0,-1.0,20.0,20.0,1.0,-0.4767,0.0,0.0,0.0,0.0,0.0,0.0,8.1523066666042,0.0,0.0,0.0,0.11666666666666667,0.7836585816020732,0.46153846153846156,0.6387572254433241,0.8833333333333333,0.21634141839792675,0.5384615384615384,0.36124277455667586
