group_name,rank,term,count,per_1k_tokens,total_tokens
dolphin-yi-34b::moderator,1,anomalies,13,38.46153846153846,338
dolphin-yi-34b::moderator,2,government,13,38.46153846153846,338
dolphin-yi-34b::moderator,3,sa,11,32.544378698224854,338
dolphin-yi-34b::moderator,4,evidence,10,29.585798816568047,338
dolphin-yi-34b::moderator,5,attack,10,29.585798816568047,338
dolphin-yi-34b::moderator,6,ca,9,26.62721893491124,338
dolphin-yi-34b::moderator,7,knowledge,9,26.62721893491124,338
dolphin-yi-34b::moderator,8,alternative,9,26.62721893491124,338
dolphin-yi-34b::moderator,9,prior,9,26.62721893491124,338
dolphin-yi-34b::moderator,10,explanations,8,23.668639053254438,338
dolphin-yi-34b::moderator,11,pearl,7,20.71005917159763,338
dolphin-yi-34b::moderator,12,harbor,7,20.71005917159763,338
dolphin-yi-34b::moderator,13,questions,6,17.75147928994083,338
dolphin-yi-34b::moderator,14,bridge,5,14.792899408284024,338
dolphin-yi-34b::moderator,15,claims,5,14.792899408284024,338
dolphin-yi-34b::moderator,16,civility,5,14.792899408284024,338
dolphin-yi-34b::moderator,17,detected,5,14.792899408284024,338
dolphin-yi-34b::moderator,18,epistemic,5,14.792899408284024,338
dolphin-yi-34b::moderator,19,round,5,14.792899408284024,338
dolphin-yi-34b::moderator,20,disagreements,5,14.792899408284024,338
dolphin-yi-34b::moderator,21,scores,5,14.792899408284024,338
dolphin-yi-34b::moderator,22,specific,5,14.792899408284024,338
dolphin-yi-34b::moderator,23,surrounding,5,14.792899408284024,338
dolphin-yi-34b::moderator,24,recap,5,14.792899408284024,338
dolphin-yi-34b::moderator,25,moves,5,14.792899408284024,338
dolphin-yi-34b::opponent,1,attack,5,89.28571428571429,56
dolphin-yi-34b::opponent,2,knowledge,5,89.28571428571429,56
dolphin-yi-34b::opponent,3,pearl,5,89.28571428571429,56
dolphin-yi-34b::opponent,4,prior,5,89.28571428571429,56
dolphin-yi-34b::opponent,5,harbor,5,89.28571428571429,56
dolphin-yi-34b::opponent,6,government,5,89.28571428571429,56
dolphin-yi-34b::opponent,7,evidence,3,53.57142857142857,56
dolphin-yi-34b::opponent,8,anomalies,2,35.714285714285715,56
dolphin-yi-34b::opponent,9,actions,2,35.714285714285715,56
dolphin-yi-34b::opponent,10,explained,2,35.714285714285715,56
dolphin-yi-34b::opponent,11,claim,2,35.714285714285715,56
dolphin-yi-34b::opponent,12,concrete,2,35.714285714285715,56
dolphin-yi-34b::opponent,13,factors,2,35.714285714285715,56
dolphin-yi-34b::opponent,14,unrelated,2,35.714285714285715,56
dolphin-yi-34b::opponent,15,suspicious,2,35.714285714285715,56
dolphin-yi-34b::opponent,16,anecdotal,1,17.857142857142858,56
dolphin-yi-34b::opponent,17,facts,1,17.857142857142858,56
dolphin-yi-34b::opponent,18,based,1,17.857142857142858,56
dolphin-yi-34b::opponent,19,regarding,1,17.857142857142858,56
dolphin-yi-34b::opponent,20,reliable,1,17.857142857142858,56
dolphin-yi-34b::opponent,21,supported,1,17.857142857142858,56
dolphin-yi-34b::opponent,22,substantiated,1,17.857142857142858,56
dolphin-yi-34b::proponent,1,attack,5,84.7457627118644,59
dolphin-yi-34b::proponent,2,harbor,5,84.7457627118644,59
dolphin-yi-34b::proponent,3,government,5,84.7457627118644,59
dolphin-yi-34b::proponent,4,knowledge,5,84.7457627118644,59
dolphin-yi-34b::proponent,5,pearl,5,84.7457627118644,59
dolphin-yi-34b::proponent,6,prior,4,67.79661016949153,59
dolphin-yi-34b::proponent,7,evident,2,33.898305084745765,59
dolphin-yi-34b::proponent,8,actions,2,33.898305084745765,59
dolphin-yi-34b::proponent,9,leading,2,33.898305084745765,59
dolphin-yi-34b::proponent,10,events,2,33.898305084745765,59
dolphin-yi-34b::proponent,11,suspicious,2,33.898305084745765,59
dolphin-yi-34b::proponent,12,unusual,2,33.898305084745765,59
dolphin-yi-34b::proponent,13,anomalies,2,33.898305084745765,59
dolphin-yi-34b::proponent,14,explained,2,33.898305084745765,59
dolphin-yi-34b::proponent,15,entering,1,16.949152542372882,59
dolphin-yi-34b::proponent,16,easily,1,16.949152542372882,59
dolphin-yi-34b::proponent,17,happen,1,16.949152542372882,59
dolphin-yi-34b::proponent,18,evidenced,1,16.949152542372882,59
dolphin-yi-34b::proponent,19,event,1,16.949152542372882,59
dolphin-yi-34b::proponent,20,acknowledging,1,16.949152542372882,59
dolphin-yi-34b::proponent,21,allowed,1,16.949152542372882,59
dolphin-yi-34b::proponent,22,advance,1,16.949152542372882,59
dolphin-yi-34b::proponent,23,ii,1,16.949152542372882,59
dolphin-yi-34b::proponent,24,justify,1,16.949152542372882,59
dolphin-yi-34b::proponent,25,surrounding,1,16.949152542372882,59
