model_name,metric,paired_runs,paired_gap_mean,paired_gap_ci_low,paired_gap_ci_high,paired_gap_median,paired_gap_q10,paired_gap_q90,paired_gap_positive_rate
dolphin-yi-34b,confidence,1,-3.6000000000000014,-3.6000000000000014,-3.6000000000000014,-3.6000000000000014,-3.6000000000000014,-3.6000000000000014,0.0
dolphin-yi-34b,confidence_delta_within_role,1,-1.75,-1.75,-1.75,-1.75,-1.75,-1.75,0.0
dolphin-yi-34b,word_count,1,-8.600000000000001,-8.600000000000001,-8.600000000000001,-8.600000000000001,-8.600000000000001,-8.600000000000001,0.0
dolphin-yi-34b,avg_sentence_length,1,-8.600000000000001,-8.600000000000001,-8.600000000000001,-8.600000000000001,-8.600000000000001,-8.600000000000001,0.0
dolphin-yi-34b,lemma_type_token_ratio,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,vader_compound,1,-0.38742,-0.38742,-0.38742,-0.38742,-0.38742,-0.38742,0.0
dolphin-yi-34b,evidence_density_per_1k_words,1,-6.451612903225806,-6.451612903225806,-6.451612903225806,-6.451612903225806,-6.451612903225806,-6.451612903225806,0.0
dolphin-yi-34b,rebuttal_density_per_1k_words,1,20.46035805626598,20.46035805626598,20.46035805626598,20.46035805626598,20.46035805626598,20.46035805626598,1.0
dolphin-yi-34b,hedge_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,assertive_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,strong_modal_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,weak_modal_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,moral_density_per_1k_words,1,3.298736910190428,3.298736910190428,3.298736910190428,3.298736910190428,3.298736910190428,3.298736910190428,1.0
dolphin-yi-34b,stance_proxy_score,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,assertiveness_balance,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,modality_balance,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,lexical_overlap_prev_other_turn,1,-0.2429054069054989,-0.2429054069054989,-0.2429054069054989,-0.2429054069054989,-0.2429054069054989,-0.2429054069054989,0.0
dolphin-yi-34b,semantic_similarity_prev_other_turn,1,-0.1028894654877589,-0.1028894654877589,-0.1028894654877589,-0.1028894654877589,-0.1028894654877589,-0.1028894654877589,0.0
dolphin-yi-34b,lexical_overlap_prev_opponent_turn,1,-0.13508853238265,-0.13508853238265,-0.13508853238265,-0.13508853238265,-0.13508853238265,-0.13508853238265,0.0
dolphin-yi-34b,semantic_similarity_prev_opponent_turn,1,-0.01756786852527059,-0.01756786852527059,-0.01756786852527059,-0.01756786852527059,-0.01756786852527059,-0.01756786852527059,0.0
dolphin-yi-34b,novelty_vs_prev_turn_lexical,1,0.2429054069054989,0.2429054069054989,0.2429054069054989,0.2429054069054989,0.2429054069054989,0.2429054069054989,1.0
dolphin-yi-34b,novelty_vs_prev_turn_semantic,1,0.10288946548775896,0.10288946548775896,0.10288946548775896,0.10288946548775896,0.10288946548775896,0.10288946548775896,1.0
dolphin-yi-34b,novelty_vs_prev_opponent_turn_lexical,1,0.13508853238265006,0.13508853238265006,0.13508853238265006,0.13508853238265006,0.13508853238265006,0.13508853238265006,1.0
dolphin-yi-34b,novelty_vs_prev_opponent_turn_semantic,1,0.01756786852527059,0.01756786852527059,0.01756786852527059,0.01756786852527059,0.01756786852527059,0.01756786852527059,1.0
