metric_family,metric,model_name,mean,std,n
baseline,word_count,dolphin-yi-34b,84.83333333333333,70.03832284304548,6
baseline,word_count,gemma3:27b,33.666666666666664,1.1547005383792517,3
baseline,type_token_ratio,dolphin-yi-34b,0.8261805555555554,0.1905730424030134,6
baseline,type_token_ratio,gemma3:27b,0.8793650793650793,0.0811562279777719,3
baseline,vader_compound,dolphin-yi-34b,-0.5056166666666666,0.19206991869282047,6
baseline,vader_compound,gemma3:27b,0.022533333333333332,0.4126086563965101,3
baseline,citation_count,dolphin-yi-34b,0.5,0.5477225575051661,6
baseline,citation_count,gemma3:27b,0.0,0.0,3
baseline,question_count,dolphin-yi-34b,1.0,1.0954451150103321,6
baseline,question_count,gemma3:27b,0.0,0.0,3
core,confidence,dolphin-yi-34b,81.66666666666667,2.8867513459481287,3
core,confidence,gemma3:27b,43.333333333333336,12.583057392117915,3
core,confidence_delta_within_role,dolphin-yi-34b,2.5,3.5355339059327378,2
core,confidence_delta_within_role,gemma3:27b,-12.5,3.5355339059327378,2
core,word_count,dolphin-yi-34b,84.83333333333333,70.03832284304548,6
core,word_count,gemma3:27b,33.666666666666664,1.1547005383792517,3
core,avg_sentence_length,dolphin-yi-34b,23.152777777777775,11.212643739530373,6
core,avg_sentence_length,gemma3:27b,33.666666666666664,1.1547005383792517,3
core,lemma_type_token_ratio,dolphin-yi-34b,0.8620248538011696,0.15129280378854248,6
core,lemma_type_token_ratio,gemma3:27b,1.0,0.0,3
core,vader_compound,dolphin-yi-34b,-0.5056166666666666,0.19206991869282047,6
core,vader_compound,gemma3:27b,0.022533333333333332,0.4126086563965101,3
core,evidence_density_per_1k_words,dolphin-yi-34b,92.63519860440151,23.434129274373507,6
core,evidence_density_per_1k_words,gemma3:27b,19.624819624819626,17.017631154753904,3
core,rebuttal_density_per_1k_words,dolphin-yi-34b,0.0,0.0,6
core,rebuttal_density_per_1k_words,gemma3:27b,0.0,0.0,3
core,hedge_density_per_1k_words,dolphin-yi-34b,2.2762345679012346,3.5452706991332272,6
core,hedge_density_per_1k_words,gemma3:27b,0.0,0.0,3
core,assertive_density_per_1k_words,dolphin-yi-34b,0.0,0.0,6
core,assertive_density_per_1k_words,gemma3:27b,0.0,0.0,3
core,strong_modal_density_per_1k_words,dolphin-yi-34b,0.0,0.0,6
core,strong_modal_density_per_1k_words,gemma3:27b,0.0,0.0,3
core,weak_modal_density_per_1k_words,dolphin-yi-34b,0.0,0.0,6
core,weak_modal_density_per_1k_words,gemma3:27b,0.0,0.0,3
core,moral_density_per_1k_words,dolphin-yi-34b,4.430477512643076,3.8262894342770717,6
core,moral_density_per_1k_words,gemma3:27b,4.820517555923398,0.612004527659838,3
core,stance_proxy_score,dolphin-yi-34b,0.16666666666666666,0.9831920802501751,6
core,stance_proxy_score,gemma3:27b,-0.3333333333333333,0.5773502691896258,3
core,assertiveness_balance,dolphin-yi-34b,-0.0022762345679012345,0.003545270699133227,6
core,assertiveness_balance,gemma3:27b,0.0,0.0,3
core,modality_balance,dolphin-yi-34b,0.0,0.0,6
core,modality_balance,gemma3:27b,0.0,0.0,3
core,lexical_overlap_prev_other_turn,dolphin-yi-34b,0.08772432180757607,0.04020176491977428,6
core,lexical_overlap_prev_other_turn,gemma3:27b,0.029222151764954556,0.025679879951214596,3
core,semantic_similarity_prev_other_turn,dolphin-yi-34b,0.5745105853337299,0.12848129301163952,6
core,semantic_similarity_prev_other_turn,gemma3:27b,0.5291377779599324,0.061943561904235916,2
core,lexical_overlap_prev_opponent_turn,dolphin-yi-34b,0.03167892156862745,0.041025469362212665,6
core,lexical_overlap_prev_opponent_turn,gemma3:27b,0.05085784313725491,0.04737989809368458,3
core,semantic_similarity_prev_opponent_turn,dolphin-yi-34b,0.5381267244538467,0.14296190789578664,3
core,semantic_similarity_prev_opponent_turn,gemma3:27b,0.4559244596968788,0.0075404637073013024,2
core,novelty_vs_prev_turn_lexical,dolphin-yi-34b,0.9122756781924238,0.04020176491977427,6
core,novelty_vs_prev_turn_lexical,gemma3:27b,0.9707778482350454,0.025679879951214617,3
core,novelty_vs_prev_turn_semantic,dolphin-yi-34b,0.42548941466627016,0.12848129301163952,6
core,novelty_vs_prev_turn_semantic,gemma3:27b,0.4708622220400675,0.061943561904235916,2
core,novelty_vs_prev_opponent_turn_lexical,dolphin-yi-34b,0.9683210784313725,0.04102546936221266,6
core,novelty_vs_prev_opponent_turn_lexical,gemma3:27b,0.9491421568627452,0.04737989809368458,3
core,novelty_vs_prev_opponent_turn_semantic,dolphin-yi-34b,0.4618732755461534,0.1429619078957866,3
core,novelty_vs_prev_opponent_turn_semantic,gemma3:27b,0.5440755403031212,0.007540463707301342,2
