group_name,rank,term,target_tfidf_mean,other_tfidf_mean,tfidf_gap
dolphin-yi-34b::opponent,1,central,0.15532908032013387,0.03638495000184817,0.11894413031828571
dolphin-yi-34b::opponent,2,bank,0.12648477966180754,0.03552422758556601,0.09096055207624154
dolphin-yi-34b::opponent,3,central bank,0.12648477966180754,0.03552422758556601,0.09096055207624154
dolphin-yi-34b::opponent,4,improving,0.0757073703634002,0.011652506670977822,0.06405486369242237
dolphin-yi-34b::opponent,5,improving security,0.0757073703634002,0.011652506670977822,0.06405486369242237
dolphin-yi-34b::opponent,6,banks,0.0757073703634002,0.011838128866111118,0.06386924149728908
dolphin-yi-34b::opponent,7,central banks,0.0757073703634002,0.011838128866111118,0.06386924149728908
dolphin-yi-34b::opponent,8,government,0.06324238983090377,0.011652506670977822,0.05158988315992595
dolphin-yi-34b::opponent,9,privacy design,0.06324238983090377,0.011652506670977822,0.05158988315992595
dolphin-yi-34b::opponent,10,vary,0.06324238983090377,0.011652506670977822,0.05158988315992595
dolphin-yi-34b::opponent,11,enable,0.06324238983090377,0.011838128866111118,0.051404260964792656
dolphin-yi-34b::opponent,12,financial surveillance,0.08103058405816671,0.032412665203004905,0.048617918855161806
dolphin-yi-34b::opponent,13,customer kyc,0.08103058405816671,0.032412665203004905,0.048617918855161806
dolphin-yi-34b::opponent,14,customer,0.08103058405816671,0.032412665203004905,0.048617918855161806
dolphin-yi-34b::opponent,15,anti money,0.08103058405816671,0.032412665203004905,0.048617918855161806
dolphin-yi-34b::opponent,16,know customer,0.08103058405816671,0.032412665203004905,0.048617918855161806
dolphin-yi-34b::opponent,17,laundering,0.08103058405816671,0.032412665203004905,0.048617918855161806
dolphin-yi-34b::opponent,18,kyc anti,0.08103058405816671,0.032412665203004905,0.048617918855161806
dolphin-yi-34b::opponent,19,pervasive financial,0.08103058405816671,0.032412665203004905,0.048617918855161806
dolphin-yi-34b::opponent,20,laundering aml,0.08103058405816671,0.032412665203004905,0.048617918855161806
dolphin-yi-34b::opponent,21,money laundering,0.08103058405816671,0.032412665203004905,0.048617918855161806
dolphin-yi-34b::opponent,22,anti,0.08103058405816671,0.032412665203004905,0.048617918855161806
dolphin-yi-34b::opponent,23,preventing fraud,0.0757073703634002,0.03882941920979863,0.03687795115360157
dolphin-yi-34b::opponent,24,creating,0.0757073703634002,0.03882941920979863,0.03687795115360157
dolphin-yi-34b::opponent,25,step,0.0757073703634002,0.03882941920979863,0.03687795115360157
dolphin-yi-34b::opponent,26,step creating,0.0757073703634002,0.03882941920979863,0.03687795115360157
dolphin-yi-34b::opponent,27,preventing,0.0757073703634002,0.03882941920979863,0.03687795115360157
dolphin-yi-34b::opponent,28,pervasive,0.07045375375060713,0.04028549154450423,0.030168262206102893
dolphin-yi-34b::opponent,29,aml regulations,0.07045375375060713,0.04028549154450423,0.030168262206102893
dolphin-yi-34b::opponent,30,kyc,0.07045375375060713,0.04028549154450423,0.030168262206102893
gemma3:27b::moderator,1,ca,0.4517712132430887,0.0,0.4517712132430887
gemma3:27b::moderator,2,sa,0.4066553747240542,0.0,0.4066553747240542
gemma3:27b::moderator,3,cbdc,0.1301121771992368,0.0,0.1301121771992368
gemma3:27b::moderator,4,proof,0.10952635455720222,0.0,0.10952635455720222
gemma3:27b::moderator,5,evidence,0.10682899247128766,0.0,0.10682899247128766
gemma3:27b::moderator,6,agents,0.10622773388368753,0.0,0.10622773388368753
gemma3:27b::moderator,7,data,0.09433378653862234,0.0,0.09433378653862234
gemma3:27b::moderator,8,acknowledge,0.08926331819589298,0.0,0.08926331819589298
gemma3:27b::moderator,9,shift,0.08564191124165296,0.0,0.08564191124165296
gemma3:27b::moderator,10,intent,0.08531912496092763,0.0,0.08531912496092763
gemma3:27b::moderator,11,coordinated,0.07935891048511025,0.0,0.07935891048511025
gemma3:27b::moderator,12,capabilities,0.07935891048511025,0.0,0.07935891048511025
gemma3:27b::moderator,13,control,0.1267504661786149,0.05158279747007808,0.07516766870853683
gemma3:27b::moderator,14,surveillance sa,0.07445135306035527,0.0,0.07445135306035527
gemma3:27b::moderator,15,efficiency,0.07065752880640011,0.0,0.07065752880640011
gemma3:27b::moderator,16,control sa,0.07028628441613351,0.0,0.07028628441613351
gemma3:27b::moderator,17,inclusion,0.07028628441613351,0.0,0.07028628441613351
gemma3:27b::moderator,18,civility,0.0650560885996184,0.0,0.0650560885996184
gemma3:27b::moderator,19,detected moves,0.0650560885996184,0.0,0.0650560885996184
gemma3:27b::moderator,20,civility epistemic,0.0650560885996184,0.0,0.0650560885996184
gemma3:27b::moderator,21,bridge questions,0.0650560885996184,0.0,0.0650560885996184
gemma3:27b::moderator,22,disagreements,0.0650560885996184,0.0,0.0650560885996184
gemma3:27b::moderator,23,argues,0.0650560885996184,0.0,0.0650560885996184
gemma3:27b::moderator,24,detected,0.0650560885996184,0.0,0.0650560885996184
gemma3:27b::moderator,25,disagreements ca,0.0650560885996184,0.0,0.0650560885996184
gemma3:27b::moderator,26,epistemic,0.0650560885996184,0.0,0.0650560885996184
gemma3:27b::moderator,27,epistemic bridge,0.0650560885996184,0.0,0.0650560885996184
gemma3:27b::moderator,28,burden proof,0.0650560885996184,0.0,0.0650560885996184
gemma3:27b::moderator,29,bridge,0.0650560885996184,0.0,0.0650560885996184
