model_name,debate_role,round,confidence,confidence_delta_within_role,word_count,avg_sentence_length,lemma_type_token_ratio,vader_compound,evidence_density_per_1k_words,rebuttal_density_per_1k_words,hedge_density_per_1k_words,assertive_density_per_1k_words,strong_modal_density_per_1k_words,weak_modal_density_per_1k_words,moral_density_per_1k_words,stance_proxy_score,assertiveness_balance,modality_balance,lexical_overlap_prev_other_turn,semantic_similarity_prev_other_turn,lexical_overlap_prev_opponent_turn,semantic_similarity_prev_opponent_turn,novelty_vs_prev_turn_lexical,novelty_vs_prev_turn_semantic,novelty_vs_prev_opponent_turn_lexical,novelty_vs_prev_opponent_turn_semantic
dolphin-yi-34b,moderator,1,,,138.0,27.6,0.6956521739130435,-0.9163,65.21739130434783,0.0,7.246376811594203,0.0,0.0,0.0,1.42323752144696,1.0,-0.007246376811594203,0.0,0.1643835616438356,0.6400962079454369,0.0,,0.8356164383561644,0.35990379205456313,1.0,
dolphin-yi-34b,moderator,2,,,147.0,24.5,0.6739130434782609,0.3839,81.63265306122449,0.0,0.0,0.0,0.0,0.0,1.2132709833433002,1.0,0.0,0.0,0.18055555555555555,0.6484361957304708,0.0,,0.8194444444444444,0.35156380426952916,1.0,
dolphin-yi-34b,moderator,3,,,169.0,33.8,0.6857142857142857,-0.3313,76.92307692307692,0.0,5.9171597633136095,0.0,0.0,0.0,1.0407148199853917,1.0,-0.005917159763313609,0.0,0.2236842105263158,0.7754401231371724,0.0,,0.7763157894736842,0.22455987686282763,1.0,
dolphin-yi-34b,moderator,4,,,159.0,39.75,0.65,-0.7941,81.76100628930817,6.289308176100629,6.289308176100629,0.0,0.0,0.0,1.1569408858108166,1.0,-0.006289308176100629,0.0,0.18055555555555555,0.63981821845294,0.0,,0.8194444444444444,0.36018178154706004,1.0,
dolphin-yi-34b,proponent,1,55.0,,17.0,17.0,1.0,0.7579,0.0,0.0,0.0,0.0,0.0,0.0,11.179893183756718,0.0,0.0,0.0,0.0,,0.0,,1.0,,1.0,
dolphin-yi-34b,proponent,2,57.0,2.0,19.0,19.0,1.0,0.4404,0.0,0.0,0.0,0.0,0.0,0.0,9.975673682032875,0.0,0.0,0.0,0.15151515151515152,0.7633849878719132,0.2222222222222222,0.6785230342645685,0.8484848484848485,0.23661501212808678,0.7777777777777778,0.3214769657354315
dolphin-yi-34b,proponent,3,55.0,-2.0,36.0,18.0,0.9615384615384616,0.7096,0.0,0.0,0.0,0.0,0.0,0.0,4.8085381990217035,0.0,0.0,0.0,0.17567567567567569,0.7110201795064715,0.06666666666666667,0.47483928669871106,0.8243243243243243,0.28897982049352855,0.9333333333333333,0.525160713301289
dolphin-yi-34b,proponent,4,45.0,-10.0,30.0,15.0,0.95,0.4215,0.0,0.0,0.0,0.0,0.0,0.0,6.839733535261222,0.0,0.0,0.0,0.1518987341772152,0.6932507531582262,0.3793103448275862,0.821038552405801,0.8481012658227848,0.30674924684177385,0.6206896551724138,0.17896144759419896
gemma3:27b,opponent,1,62.5,26.0,32.5,32.5,0.9565217391304348,0.7101,30.776515151515152,0.0,0.0,0.0,0.0,0.0,5.288874731893754,0.0,0.0,0.0,0.26267748478701824,0.6992150175824081,0.26267748478701824,0.6992150175824081,0.7373225152129816,0.3007849824175919,0.7373225152129816,0.3007849824175919
gemma3:27b,opponent,2,49.0,-1.0,28.0,28.0,1.0,0.1779,0.0,0.0,0.0,0.0,0.0,0.0,7.386538883346685,0.0,0.0,0.0,0.09375,0.5764302067872864,0.09375,0.5764302067872864,0.90625,0.4235697932127136,0.90625,0.4235697932127136
gemma3:27b,opponent,4,70.0,-5.0,25.0,25.0,1.0,-0.296,40.0,0.0,40.0,0.0,0.0,0.0,7.7928628139044385,0.0,-0.04,0.0,0.05405405405405406,0.47344784486926417,0.05405405405405406,0.47344784486926417,0.9459459459459459,0.5265521551307358,0.9459459459459459,0.5265521551307358
