metric_family,metric,model_name,mean,std,n
baseline,word_count,dolphin-yi-34b,89.375,69.11468212843263,8
baseline,word_count,gemma3:27b,29.5,3.696845502136472,4
baseline,type_token_ratio,dolphin-yi-34b,0.7896315391383559,0.15686385155031854,8
baseline,type_token_ratio,gemma3:27b,0.9535984848484849,0.05968163354768458,4
baseline,vader_compound,dolphin-yi-34b,0.08395,0.667673739828925,8
baseline,vader_compound,gemma3:27b,0.325525,0.4854615149525243,4
baseline,citation_count,dolphin-yi-34b,0.5,0.5345224838248488,8
baseline,citation_count,gemma3:27b,0.0,0.0,4
baseline,question_count,dolphin-yi-34b,1.0,1.0690449676496976,8
baseline,question_count,gemma3:27b,0.0,0.0,4
core,confidence,dolphin-yi-34b,53.0,5.41602560309064,4
core,confidence,gemma3:27b,61.0,13.4412301024373,4
core,confidence_delta_within_role,dolphin-yi-34b,-3.3333333333333335,6.110100926607786,3
core,confidence_delta_within_role,gemma3:27b,6.666666666666667,16.862186493255653,3
core,word_count,dolphin-yi-34b,89.375,69.11468212843263,8
core,word_count,gemma3:27b,29.5,3.696845502136472,4
core,avg_sentence_length,dolphin-yi-34b,24.331249999999997,8.843356566210753,8
core,avg_sentence_length,gemma3:27b,29.5,3.696845502136472,4
core,lemma_type_token_ratio,dolphin-yi-34b,0.8271022455805064,0.16259767821921203,8
core,lemma_type_token_ratio,gemma3:27b,0.9782608695652174,0.043478260869565244,4
core,vader_compound,dolphin-yi-34b,0.08395,0.667673739828925,8
core,vader_compound,gemma3:27b,0.325525,0.4854615149525243,4
core,evidence_density_per_1k_words,dolphin-yi-34b,38.191765947244676,41.14492191850589,8
core,evidence_density_per_1k_words,gemma3:27b,25.388257575757578,17.479336892593352,4
core,rebuttal_density_per_1k_words,dolphin-yi-34b,0.7861635220125787,2.223606230146376,8
core,rebuttal_density_per_1k_words,gemma3:27b,0.0,0.0,4
core,hedge_density_per_1k_words,dolphin-yi-34b,2.4316055938760552,3.3758915812990242,8
core,hedge_density_per_1k_words,gemma3:27b,10.0,20.0,4
core,assertive_density_per_1k_words,dolphin-yi-34b,0.0,0.0,8
core,assertive_density_per_1k_words,gemma3:27b,0.0,0.0,4
core,strong_modal_density_per_1k_words,dolphin-yi-34b,0.0,0.0,8
core,strong_modal_density_per_1k_words,gemma3:27b,0.0,0.0,4
core,weak_modal_density_per_1k_words,dolphin-yi-34b,0.0,0.0,8
core,weak_modal_density_per_1k_words,gemma3:27b,0.0,0.0,4
core,moral_density_per_1k_words,dolphin-yi-34b,4.704750351332374,4.19608483469701,8
core,moral_density_per_1k_words,gemma3:27b,6.439287790259658,1.3412323394152579,4
core,stance_proxy_score,dolphin-yi-34b,0.5,0.5345224838248488,8
core,stance_proxy_score,gemma3:27b,0.0,0.0,4
core,assertiveness_balance,dolphin-yi-34b,-0.0024316055938760554,0.003375891581299024,8
core,assertiveness_balance,gemma3:27b,-0.01,0.02,4
core,modality_balance,dolphin-yi-34b,0.0,0.0,8
core,modality_balance,gemma3:27b,0.0,0.0,4
core,lexical_overlap_prev_other_turn,dolphin-yi-34b,0.1535335555811631,0.06608305029462812,8
core,lexical_overlap_prev_other_turn,gemma3:27b,0.16828975590702264,0.13256335037440165,4
core,semantic_similarity_prev_other_turn,dolphin-yi-34b,0.6959209522575188,0.05719634630784701,7
core,semantic_similarity_prev_other_turn,gemma3:27b,0.6120770217053417,0.11415973293221851,4
core,lexical_overlap_prev_opponent_turn,dolphin-yi-34b,0.08352490421455938,0.14237386457324197,8
core,lexical_overlap_prev_opponent_turn,gemma3:27b,0.16828975590702264,0.13256335037440165,4
core,semantic_similarity_prev_opponent_turn,dolphin-yi-34b,0.6581336244563601,0.17399792791374663,3
core,semantic_similarity_prev_opponent_turn,gemma3:27b,0.6120770217053417,0.11415973293221851,4
core,novelty_vs_prev_turn_lexical,dolphin-yi-34b,0.8464664444188368,0.06608305029462813,8
core,novelty_vs_prev_turn_lexical,gemma3:27b,0.8317102440929773,0.1325633503744017,4
core,novelty_vs_prev_turn_semantic,dolphin-yi-34b,0.30407904774248135,0.05719634630784701,7
core,novelty_vs_prev_turn_semantic,gemma3:27b,0.38792297829465827,0.11415973293221851,4
core,novelty_vs_prev_opponent_turn_lexical,dolphin-yi-34b,0.9164750957854406,0.14237386457324197,8
core,novelty_vs_prev_opponent_turn_lexical,gemma3:27b,0.8317102440929773,0.1325633503744017,4
core,novelty_vs_prev_opponent_turn_semantic,dolphin-yi-34b,0.3418663755436398,0.17399792791374666,3
core,novelty_vs_prev_opponent_turn_semantic,gemma3:27b,0.38792297829465827,0.11415973293221851,4
