model_name,metric,paired_runs,paired_gap_mean,paired_gap_ci_low,paired_gap_ci_high,paired_gap_median,paired_gap_q10,paired_gap_q90,paired_gap_positive_rate
dolphin-yi-34b,confidence,1,-13.400000000000006,-13.400000000000006,-13.400000000000006,-13.400000000000006,-13.400000000000006,-13.400000000000006,0.0
dolphin-yi-34b,confidence_delta_within_role,1,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,0.0
dolphin-yi-34b,word_count,1,-15.600000000000001,-15.600000000000001,-15.600000000000001,-15.600000000000001,-15.600000000000001,-15.600000000000001,0.0
dolphin-yi-34b,avg_sentence_length,1,-9.3,-9.3,-9.3,-9.3,-9.3,-9.3,0.0
dolphin-yi-34b,lemma_type_token_ratio,1,0.01669565217391311,0.01669565217391311,0.01669565217391311,0.01669565217391311,0.01669565217391311,0.01669565217391311,1.0
dolphin-yi-34b,vader_compound,1,-0.09408,-0.09408,-0.09408,-0.09408,-0.09408,-0.09408,0.0
dolphin-yi-34b,evidence_density_per_1k_words,1,-36.47561588738059,-36.47561588738059,-36.47561588738059,-36.47561588738059,-36.47561588738059,-36.47561588738059,0.0
dolphin-yi-34b,rebuttal_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,hedge_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,assertive_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,strong_modal_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,weak_modal_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,moral_density_per_1k_words,1,3.3567187951952713,3.3567187951952713,3.3567187951952713,3.3567187951952713,3.3567187951952713,3.3567187951952713,1.0
dolphin-yi-34b,stance_proxy_score,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,assertiveness_balance,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,modality_balance,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,lexical_overlap_prev_other_turn,1,-0.12904013595241665,-0.12904013595241665,-0.12904013595241665,-0.12904013595241665,-0.12904013595241665,-0.12904013595241665,0.0
dolphin-yi-34b,semantic_similarity_prev_other_turn,1,-0.03249069773882751,-0.03249069773882751,-0.03249069773882751,-0.03249069773882751,-0.03249069773882751,-0.03249069773882751,0.0
dolphin-yi-34b,lexical_overlap_prev_opponent_turn,1,-0.0955977172695439,-0.0955977172695439,-0.0955977172695439,-0.0955977172695439,-0.0955977172695439,-0.0955977172695439,0.0
dolphin-yi-34b,semantic_similarity_prev_opponent_turn,1,0.02057592269071018,0.02057592269071018,0.02057592269071018,0.02057592269071018,0.02057592269071018,0.02057592269071018,1.0
dolphin-yi-34b,novelty_vs_prev_turn_lexical,1,0.1290401359524167,0.1290401359524167,0.1290401359524167,0.1290401359524167,0.1290401359524167,0.1290401359524167,1.0
dolphin-yi-34b,novelty_vs_prev_turn_semantic,1,0.03249069773882751,0.03249069773882751,0.03249069773882751,0.03249069773882751,0.03249069773882751,0.03249069773882751,1.0
dolphin-yi-34b,novelty_vs_prev_opponent_turn_lexical,1,0.09559771726954391,0.09559771726954391,0.09559771726954391,0.09559771726954391,0.09559771726954391,0.09559771726954391,1.0
dolphin-yi-34b,novelty_vs_prev_opponent_turn_semantic,1,-0.020575922690710124,-0.020575922690710124,-0.020575922690710124,-0.020575922690710124,-0.020575922690710124,-0.020575922690710124,0.0
