model_name,debate_role,round,confidence,confidence_delta_within_role,word_count,avg_sentence_length,lemma_type_token_ratio,vader_compound,evidence_density_per_1k_words,rebuttal_density_per_1k_words,hedge_density_per_1k_words,assertive_density_per_1k_words,strong_modal_density_per_1k_words,weak_modal_density_per_1k_words,moral_density_per_1k_words,stance_proxy_score,assertiveness_balance,modality_balance,lexical_overlap_prev_other_turn,semantic_similarity_prev_other_turn,lexical_overlap_prev_opponent_turn,semantic_similarity_prev_opponent_turn,novelty_vs_prev_turn_lexical,novelty_vs_prev_turn_semantic,novelty_vs_prev_opponent_turn_lexical,novelty_vs_prev_opponent_turn_semantic
dolphin-yi-34b,moderator,1,,,179.0,35.8,0.5948275862068966,0.5632,72.62569832402235,0.0,5.58659217877095,0.0,0.0,0.0,0.7203221791290043,0.0,-0.00558659217877095,0.0,0.2916666666666667,0.6336202536354516,0.0,,0.7083333333333333,0.3663797463645484,1.0,
dolphin-yi-34b,moderator,2,,,141.0,47.0,0.71875,-0.9111,70.92198581560284,0.0,0.0,0.0,0.0,0.0,1.046370157917696,0.0,0.0,0.0,0.26666666666666666,0.7137267824553066,0.0,,0.7333333333333334,0.28627321754469337,1.0,
dolphin-yi-34b,moderator,3,,,110.0,27.5,0.7857142857142857,0.4939,100.0,0.0,0.0,0.0,0.0,0.0,1.3285927350475666,0.0,0.0,0.0,0.23333333333333334,0.6886384523704037,0.0,,0.7666666666666666,0.31136154762959634,1.0,
dolphin-yi-34b,moderator,4,,,104.0,26.0,0.8591549295774648,0.8807,96.15384615384616,0.0,0.0,0.0,0.0,0.0,1.5960816602331023,0.0,0.0,0.0,0.27419354838709675,0.5100868221530801,0.0,,0.7258064516129032,0.4899131778469199,1.0,
dolphin-yi-34b,moderator,5,,,150.0,37.5,0.648936170212766,0.9763,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.979163370693329,0.0,0.0,0.0,0.22950819672131148,0.5291347534793116,0.0,,0.7704918032786885,0.4708652465206884,1.0,
dolphin-yi-34b,proponent,1,56.5,-2.0,18.0,18.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,7.8987187456574475,0.0,0.0,0.0,0.03333333333333333,0.6914772888986369,0.04411764705882353,0.633541266690393,0.9666666666666667,0.3085227111013631,0.9558823529411764,0.366458733309607
dolphin-yi-34b,proponent,2,60.0,5.0,14.0,14.0,1.0,-0.2732,0.0,0.0,0.0,0.0,0.0,0.0,7.601380569948868,0.0,0.0,0.0,0.0684931506849315,0.5859839304983504,0.17857142857142858,0.6593890992477061,0.9315068493150684,0.4140160695016496,0.8214285714285714,0.34061090075229394
dolphin-yi-34b,proponent,4,48.0,-10.0,22.0,22.0,1.0,0.6808,0.0,0.0,0.0,0.0,0.0,0.0,7.436772285224706,0.0,0.0,0.0,0.15,0.6082510768432916,0.17857142857142858,0.6538537529677011,0.85,0.3917489231567084,0.8214285714285714,0.3461462470322989
dolphin-yi-34b,proponent,5,47.0,-1.0,13.0,13.0,1.0,0.6908,0.0,0.0,0.0,0.0,0.0,0.0,12.237889337800668,0.0,0.0,0.0,0.09375,0.6524826464366245,0.08,0.3652954030689107,0.90625,0.34751735356337554,0.92,0.6347045969310894
gemma3:27b,opponent,1,50.0,,32.0,32.0,1.0,0.4215,31.25,0.0,0.0,0.0,0.0,0.0,4.47360403197871,0.0,0.0,0.0,0.16666666666666666,0.6789092714278404,0.16666666666666666,0.6789092714278404,0.8333333333333334,0.3210907285721596,0.8333333333333334,0.3210907285721596
gemma3:27b,opponent,2,52.0,2.0,39.0,39.0,0.9629629629629629,-0.6249,0.0,0.0,0.0,0.0,0.0,0.0,3.6969835028631453,0.0,0.0,0.0,0.09375,0.5712456599628093,0.09375,0.5712456599628093,0.90625,0.4287543400371907,0.90625,0.4287543400371907
gemma3:27b,opponent,3,48.0,-4.0,28.0,28.0,1.0,0.7783,0.0,0.0,0.0,0.0,0.0,0.0,5.6546182142544605,0.0,0.0,0.0,0.25,0.7740982970187391,0.25,0.7740982970187391,0.75,0.2259017029812609,0.75,0.2259017029812609
gemma3:27b,opponent,5,61.0,7.0,24.5,24.5,0.9666666666666667,0.5267,0.0,0.0,0.0,0.0,0.0,0.0,6.148274965215202,0.0,0.0,0.0,0.18761904761904763,0.5256829403652264,0.18761904761904763,0.5256829403652264,0.8123809523809524,0.47431705963477355,0.8123809523809524,0.47431705963477355
