model_name,debate_role,metric,mean,ci_low,ci_high,n
dolphin-yi-34b,moderator,confidence,0.0,0.0,0.0,0
dolphin-yi-34b,moderator,confidence_delta_within_role,0.0,0.0,0.0,0
dolphin-yi-34b,moderator,word_count,136.8,112.6,159.8,5
dolphin-yi-34b,moderator,avg_sentence_length,34.760000000000005,28.560000000000002,41.2,5
dolphin-yi-34b,moderator,lemma_type_token_ratio,0.7214765943422827,0.641255502567865,0.8024372966522539,5
dolphin-yi-34b,moderator,vader_compound,0.4006,-0.25788,0.8554400000000001,5
dolphin-yi-34b,moderator,evidence_density_per_1k_words,81.2736393920276,69.56060065771229,93.7559088955737,5
dolphin-yi-34b,moderator,rebuttal_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,moderator,hedge_density_per_1k_words,1.1173184357541899,0.0,3.35195530726257,5
dolphin-yi-34b,moderator,assertive_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,moderator,strong_modal_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,moderator,weak_modal_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,moderator,moral_density_per_1k_words,1.1341060206041396,0.8937445286255817,1.4192002172880405,5
dolphin-yi-34b,moderator,stance_proxy_score,0.0,0.0,0.0,5
dolphin-yi-34b,moderator,assertiveness_balance,-0.00111731843575419,-0.0033519553072625698,0.0,5
dolphin-yi-34b,moderator,modality_balance,0.0,0.0,0.0,5
dolphin-yi-34b,moderator,lexical_overlap_prev_other_turn,0.259073682355015,0.23846994535519123,0.2796774193548387,5
dolphin-yi-34b,moderator,semantic_similarity_prev_other_turn,0.6150414128187107,0.5457971481965448,0.6876701446573744,5
dolphin-yi-34b,moderator,lexical_overlap_prev_opponent_turn,0.0,0.0,0.0,5
dolphin-yi-34b,moderator,semantic_similarity_prev_opponent_turn,0.0,0.0,0.0,0
dolphin-yi-34b,moderator,novelty_vs_prev_turn_lexical,0.740926317644985,0.7203225806451613,0.7615300546448087,5
dolphin-yi-34b,moderator,novelty_vs_prev_turn_semantic,0.3849585871812893,0.3123298553426256,0.45758731901995303,5
dolphin-yi-34b,moderator,novelty_vs_prev_opponent_turn_lexical,1.0,1.0,1.0,5
dolphin-yi-34b,moderator,novelty_vs_prev_opponent_turn_semantic,0.0,0.0,0.0,0
dolphin-yi-34b,proponent,confidence,53.6,49.19500000000001,58.6,5
dolphin-yi-34b,proponent,confidence_delta_within_role,-2.0,-7.75,3.25,4
dolphin-yi-34b,proponent,word_count,17.0,14.4,19.6,5
dolphin-yi-34b,proponent,avg_sentence_length,17.0,14.395000000000005,19.6,5
dolphin-yi-34b,proponent,lemma_type_token_ratio,1.0,1.0,1.0,5
dolphin-yi-34b,proponent,vader_compound,0.31967999999999996,0.022239999999999992,0.60064,5
dolphin-yi-34b,proponent,evidence_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,proponent,rebuttal_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,proponent,hedge_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,proponent,assertive_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,proponent,strong_modal_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,proponent,weak_modal_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,proponent,moral_density_per_1k_words,8.614695936857828,7.568299521035336,10.409831808856831,5
dolphin-yi-34b,proponent,stance_proxy_score,0.0,0.0,0.0,5
dolphin-yi-34b,proponent,assertiveness_balance,0.0,0.0,0.0,5
dolphin-yi-34b,proponent,modality_balance,0.0,0.0,0.0,5
dolphin-yi-34b,proponent,lexical_overlap_prev_other_turn,0.07578196347031962,0.032439497716894986,0.12208333333333332,5
dolphin-yi-34b,proponent,semantic_similarity_prev_other_turn,0.6345487356692259,0.597117503670821,0.6719799676676306,4
dolphin-yi-34b,proponent,lexical_overlap_prev_opponent_turn,0.10507563025210083,0.03571428571428571,0.16050420168067228,5
dolphin-yi-34b,proponent,semantic_similarity_prev_opponent_turn,0.5780198804936777,0.43743499054360824,0.6566214261077036,4
dolphin-yi-34b,proponent,novelty_vs_prev_turn_lexical,0.9242180365296804,0.8829680365296804,0.9679166666666668,5
dolphin-yi-34b,proponent,novelty_vs_prev_turn_semantic,0.3654512643307742,0.3280200323323693,0.402882496329179,4
dolphin-yi-34b,proponent,novelty_vs_prev_opponent_turn_lexical,0.8949243697478991,0.8394957983193276,0.952,5
dolphin-yi-34b,proponent,novelty_vs_prev_opponent_turn_semantic,0.4219801195063223,0.3433785738922964,0.5625650094563918,4
gemma3:27b,opponent,confidence,54.4,49.6,59.2,5
gemma3:27b,opponent,confidence_delta_within_role,3.0,-2.5,9.5,4
gemma3:27b,opponent,word_count,29.6,25.0,35.00999999999999,5
gemma3:27b,opponent,avg_sentence_length,29.6,25.2,34.4,5
gemma3:27b,opponent,lemma_type_token_ratio,0.9792592592592593,0.9525925925925925,1.0,5
gemma3:27b,opponent,vader_compound,0.32565999999999995,-0.16426000000000002,0.73622,5
gemma3:27b,opponent,evidence_density_per_1k_words,6.25,0.0,18.75,5
gemma3:27b,opponent,rebuttal_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,opponent,hedge_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,opponent,assertive_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,opponent,strong_modal_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,opponent,weak_modal_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,opponent,moral_density_per_1k_words,5.224351135905344,4.243834550964522,6.062757991153419,5
gemma3:27b,opponent,stance_proxy_score,0.0,0.0,0.0,5
gemma3:27b,opponent,assertiveness_balance,0.0,0.0,0.0,5
gemma3:27b,opponent,modality_balance,0.0,0.0,0.0,5
