model_name,metric,proponent_mean,opponent_mean,proponent_n,opponent_n,role_gap,role_gap_ci_low,role_gap_ci_high,effect_size_d
gemma3:27b,confidence,49.8,52.0,5,5,-2.200000000000003,-6.600000000000001,1.7999999999999974,-0.643726309578719
gemma3:27b,confidence_delta_within_role,-3.0,0.0,4,4,-3.0,-5.5,0.25,-1.3416407864998738
gemma3:27b,word_count,37.2,40.6,5,5,-3.3999999999999986,-11.400000000000006,5.200000000000003,-0.5034965460952283
gemma3:27b,avg_sentence_length,37.2,30.5,5,5,6.700000000000003,0.897500000000001,12.2025,1.4877872321424976
gemma3:27b,lemma_type_token_ratio,1.0,0.9760942760942761,5,5,0.023905723905723875,0.0,0.053535353535353436,1.1031975824133162
gemma3:27b,vader_compound,0.40922000000000003,-0.18476,5,5,0.5939800000000001,0.1235890000000001,1.0295804999999998,1.5454230006462766
gemma3:27b,evidence_density_per_1k_words,14.430530709600475,17.068131961748982,5,5,-2.6376012521485066,-22.47353736715439,20.143200331226055,-0.15547930344694058
gemma3:27b,rebuttal_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
gemma3:27b,hedge_density_per_1k_words,6.25,10.600255427841635,5,5,-4.350255427841635,-20.689655172413797,12.5,-0.3287151476650081
gemma3:27b,assertive_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
gemma3:27b,strong_modal_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
gemma3:27b,weak_modal_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
gemma3:27b,moral_density_per_1k_words,4.597886080695567,4.0492126521839635,5,5,0.5486734285116031,-0.1344989908719452,1.2773219868235155,0.9237805544142206
gemma3:27b,stance_proxy_score,0.0,0.0,5,5,0.0,0.0,0.0,0.0
gemma3:27b,assertiveness_balance,-0.00625,-0.010600255427841635,5,5,0.0043502554278416344,-0.0125,0.020689655172413793,0.3287151476650081
gemma3:27b,modality_balance,0.0,0.0,5,5,0.0,0.0,0.0,0.0
gemma3:27b,lexical_overlap_prev_other_turn,0.054891768491542384,0.12608946608946608,5,5,-0.0711976975979237,-0.11057990258908855,-0.03483757917228805,-2.346817633050319
gemma3:27b,semantic_similarity_prev_other_turn,0.5218230978305931,0.6359669665450421,4,5,-0.11414386871444904,-0.22413922943030803,-0.008014088573163427,-1.3283189137624851
gemma3:27b,lexical_overlap_prev_opponent_turn,0.056155221126679346,0.12608946608946608,5,5,-0.06993424496278675,-0.11377351916376303,-0.028675995629809874,-1.956392314712405
gemma3:27b,semantic_similarity_prev_opponent_turn,0.5719350827233304,0.6359669665450421,4,5,-0.06403188382171177,-0.2047351137981524,0.07428249265884054,-0.588021502370527
gemma3:27b,novelty_vs_prev_turn_lexical,0.9451082315084577,0.873910533910534,5,5,0.07119769759792371,0.03521399547629056,0.10623598240839617,2.3468176330503194
gemma3:27b,novelty_vs_prev_turn_semantic,0.47817690216940695,0.36403303345495797,4,5,0.11414386871444898,0.014822099188870595,0.22709926110681028,1.3283189137624847
gemma3:27b,novelty_vs_prev_opponent_turn_lexical,0.9438447788733206,0.873910533910534,5,5,0.06993424496278666,0.02359778637438227,0.11284700665188468,1.9563923147124027
gemma3:27b,novelty_vs_prev_opponent_turn_semantic,0.4280649172766696,0.36403303345495797,4,5,0.06403188382171165,-0.0634507870000204,0.2084353705451911,0.5880215023705259
