model_name,metric,proponent_mean,opponent_mean,proponent_n,opponent_n,role_gap,role_gap_ci_low,role_gap_ci_high,effect_size_d
dolphin-yi-34b,confidence,55.0,75.0,1,1,-20.0,-20.0,-20.0,0.0
dolphin-yi-34b,word_count,16.0,40.0,1,1,-24.0,-24.0,-24.0,0.0
dolphin-yi-34b,avg_sentence_length,16.0,20.0,1,1,-4.0,-4.0,-4.0,0.0
dolphin-yi-34b,lemma_type_token_ratio,1.0,0.9166666666666666,1,1,0.08333333333333337,0.08333333333333337,0.08333333333333337,0.0
dolphin-yi-34b,vader_compound,-0.0258,-0.3318,1,1,0.306,0.306,0.306,0.0
dolphin-yi-34b,evidence_density_per_1k_words,0.0,25.0,1,1,-25.0,-25.0,-25.0,0.0
dolphin-yi-34b,rebuttal_density_per_1k_words,0.0,0.0,1,1,0.0,0.0,0.0,0.0
dolphin-yi-34b,hedge_density_per_1k_words,0.0,0.0,1,1,0.0,0.0,0.0,0.0
dolphin-yi-34b,assertive_density_per_1k_words,0.0,0.0,1,1,0.0,0.0,0.0,0.0
dolphin-yi-34b,strong_modal_density_per_1k_words,0.0,0.0,1,1,0.0,0.0,0.0,0.0
dolphin-yi-34b,weak_modal_density_per_1k_words,0.0,0.0,1,1,0.0,0.0,0.0,0.0
dolphin-yi-34b,moral_density_per_1k_words,10.33754249613704,3.9616138803016154,1,1,6.3759286158354245,6.3759286158354245,6.3759286158354245,0.0
dolphin-yi-34b,stance_proxy_score,1.0,1.0,1,1,0.0,0.0,0.0,0.0
dolphin-yi-34b,assertiveness_balance,0.0,0.0,1,1,0.0,0.0,0.0,0.0
dolphin-yi-34b,modality_balance,0.0,0.0,1,1,0.0,0.0,0.0,0.0
dolphin-yi-34b,lexical_overlap_prev_other_turn,0.0,0.391304347826087,1,1,-0.391304347826087,-0.391304347826087,-0.391304347826087,0.0
dolphin-yi-34b,lexical_overlap_prev_opponent_turn,0.0,0.391304347826087,1,1,-0.391304347826087,-0.391304347826087,-0.391304347826087,0.0
dolphin-yi-34b,novelty_vs_prev_turn_lexical,1.0,0.6086956521739131,1,1,0.3913043478260869,0.3913043478260869,0.3913043478260869,0.0
dolphin-yi-34b,novelty_vs_prev_opponent_turn_lexical,1.0,0.6086956521739131,1,1,0.3913043478260869,0.3913043478260869,0.3913043478260869,0.0
