model_name,metric,proponent_mean,opponent_mean,proponent_n,opponent_n,role_gap,role_gap_ci_low,role_gap_ci_high,effect_size_d
dolphin-yi-34b,confidence,55.0,80.0,1,1,-25.0,-25.0,-25.0,0.0
dolphin-yi-34b,word_count,10.0,33.0,1,1,-23.0,-23.0,-23.0,0.0
dolphin-yi-34b,avg_sentence_length,10.0,16.5,1,1,-6.5,-6.5,-6.5,0.0
dolphin-yi-34b,lemma_type_token_ratio,1.0,1.0,1,1,0.0,0.0,0.0,0.0
dolphin-yi-34b,vader_compound,-0.1531,-0.875,1,1,0.7219,0.7219,0.7219,0.0
dolphin-yi-34b,evidence_density_per_1k_words,200.0,90.9090909090909,1,1,109.0909090909091,109.0909090909091,109.0909090909091,0.0
dolphin-yi-34b,rebuttal_density_per_1k_words,0.0,0.0,1,1,0.0,0.0,0.0,0.0
dolphin-yi-34b,hedge_density_per_1k_words,0.0,0.0,1,1,0.0,0.0,0.0,0.0
dolphin-yi-34b,assertive_density_per_1k_words,0.0,0.0,1,1,0.0,0.0,0.0,0.0
dolphin-yi-34b,strong_modal_density_per_1k_words,0.0,0.0,1,1,0.0,0.0,0.0,0.0
dolphin-yi-34b,weak_modal_density_per_1k_words,0.0,0.0,1,1,0.0,0.0,0.0,0.0
dolphin-yi-34b,moral_density_per_1k_words,19.27388083179813,4.353380606806056,1,1,14.920500224992075,14.920500224992075,14.920500224992075,0.0
dolphin-yi-34b,stance_proxy_score,0.0,0.0,1,1,0.0,0.0,0.0,0.0
dolphin-yi-34b,assertiveness_balance,0.0,0.0,1,1,0.0,0.0,0.0,0.0
dolphin-yi-34b,modality_balance,0.0,0.0,1,1,0.0,0.0,0.0,0.0
dolphin-yi-34b,lexical_overlap_prev_other_turn,0.0,0.09523809523809523,1,1,-0.09523809523809523,-0.09523809523809523,-0.09523809523809523,0.0
dolphin-yi-34b,lexical_overlap_prev_opponent_turn,0.0,0.09523809523809523,1,1,-0.09523809523809523,-0.09523809523809523,-0.09523809523809523,0.0
dolphin-yi-34b,novelty_vs_prev_turn_lexical,1.0,0.9047619047619048,1,1,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.0
dolphin-yi-34b,novelty_vs_prev_opponent_turn_lexical,1.0,0.9047619047619048,1,1,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.0
