model_name,debate_role,metric,mean,ci_low,ci_high,n
dolphin-yi-34b,moderator,confidence,0.0,0.0,0.0,0
dolphin-yi-34b,moderator,confidence_delta_within_role,0.0,0.0,0.0,0
dolphin-yi-34b,moderator,word_count,154.5,133.5,175.5,4
dolphin-yi-34b,moderator,avg_sentence_length,29.625,27.166666666666668,31.916666666666664,4
dolphin-yi-34b,moderator,lemma_type_token_ratio,0.7630454769582331,0.7210678210678211,0.8050231328486451,4
dolphin-yi-34b,moderator,vader_compound,0.13147499999999998,-0.47240000000000004,0.73535,4
dolphin-yi-34b,moderator,evidence_density_per_1k_words,79.8976961627564,72.17217217217217,87.62322015334064,4
dolphin-yi-34b,moderator,rebuttal_density_per_1k_words,3.203203203203203,0.0,6.418918918918908,4
dolphin-yi-34b,moderator,hedge_density_per_1k_words,1.3513513513513513,0.0,4.054054054054054,4
dolphin-yi-34b,moderator,assertive_density_per_1k_words,0.0,0.0,0.0,4
dolphin-yi-34b,moderator,strong_modal_density_per_1k_words,0.0,0.0,0.0,4
dolphin-yi-34b,moderator,weak_modal_density_per_1k_words,0.0,0.0,0.0,4
dolphin-yi-34b,moderator,moral_density_per_1k_words,1.03543298547314,0.9155063970730464,1.1711733643074187,4
dolphin-yi-34b,moderator,stance_proxy_score,-2.0,-2.75,-1.25,4
dolphin-yi-34b,moderator,assertiveness_balance,-0.0013513513513513514,-0.004054054054054054,0.0,4
dolphin-yi-34b,moderator,modality_balance,0.0,0.0,0.0,4
dolphin-yi-34b,moderator,lexical_overlap_prev_other_turn,0.12106133785180667,0.07031666963173812,0.17673347778981582,4
dolphin-yi-34b,moderator,semantic_similarity_prev_other_turn,0.6622940078929996,0.5251004576873946,0.7646453904900845,4
dolphin-yi-34b,moderator,lexical_overlap_prev_opponent_turn,0.0,0.0,0.0,4
dolphin-yi-34b,moderator,semantic_similarity_prev_opponent_turn,0.0,0.0,0.0,0
dolphin-yi-34b,moderator,novelty_vs_prev_turn_lexical,0.8789386621481933,0.8232665222101843,0.9300579557428872,4
dolphin-yi-34b,moderator,novelty_vs_prev_turn_semantic,0.33770599210700036,0.23535460950991555,0.4754539297393313,4
dolphin-yi-34b,moderator,novelty_vs_prev_opponent_turn_lexical,1.0,1.0,1.0,4
dolphin-yi-34b,moderator,novelty_vs_prev_opponent_turn_semantic,0.0,0.0,0.0,0
dolphin-yi-34b,opponent,confidence,76.25,62.46875000000003,85.0,4
dolphin-yi-34b,opponent,confidence_delta_within_role,10.0,0.0,25.0,3
dolphin-yi-34b,opponent,word_count,23.0,17.5,27.25,4
dolphin-yi-34b,opponent,avg_sentence_length,19.5,14.0,25.0,4
dolphin-yi-34b,opponent,lemma_type_token_ratio,0.9348739495798319,0.8939075630252101,0.9821428571428572,4
dolphin-yi-34b,opponent,vader_compound,0.537625,0.4215,0.65375,4
dolphin-yi-34b,opponent,evidence_density_per_1k_words,57.85714285714286,20.0,80.0,4
dolphin-yi-34b,opponent,rebuttal_density_per_1k_words,0.0,0.0,0.0,4
dolphin-yi-34b,opponent,hedge_density_per_1k_words,0.0,0.0,0.0,4
dolphin-yi-34b,opponent,assertive_density_per_1k_words,0.0,0.0,0.0,4
dolphin-yi-34b,opponent,strong_modal_density_per_1k_words,0.0,0.0,0.0,4
dolphin-yi-34b,opponent,weak_modal_density_per_1k_words,0.0,0.0,0.0,4
dolphin-yi-34b,opponent,moral_density_per_1k_words,6.8612408642322755,5.596626781445238,8.958313016998922,4
dolphin-yi-34b,opponent,stance_proxy_score,0.5,0.0,1.0,4
dolphin-yi-34b,opponent,assertiveness_balance,0.0,0.0,0.0,4
dolphin-yi-34b,opponent,modality_balance,0.0,0.0,0.0,4
dolphin-yi-34b,opponent,lexical_overlap_prev_other_turn,0.09819376026272578,0.06008415435139574,0.16666666666666669,4
dolphin-yi-34b,opponent,semantic_similarity_prev_other_turn,0.6030358695675513,0.4990124083772689,0.7689868670605625,4
dolphin-yi-34b,opponent,lexical_overlap_prev_opponent_turn,0.09819376026272578,0.06009852216748768,0.16724137931034483,4
dolphin-yi-34b,opponent,semantic_similarity_prev_opponent_turn,0.6030358695675513,0.49176516118174496,0.7689868670605626,4
dolphin-yi-34b,opponent,novelty_vs_prev_turn_lexical,0.9018062397372744,0.8333333333333333,0.9399014778325123,4
dolphin-yi-34b,opponent,novelty_vs_prev_turn_semantic,0.39696413043244866,0.23101313293943743,0.5009875916227311,4
dolphin-yi-34b,opponent,novelty_vs_prev_opponent_turn_lexical,0.9018062397372744,0.8333333333333333,0.9399014778325123,4
dolphin-yi-34b,opponent,novelty_vs_prev_opponent_turn_semantic,0.39696413043244866,0.2308319517595495,0.5009875916227311,4
gemma3:27b,proponent,confidence,38.75,30.0,48.75,4
gemma3:27b,proponent,confidence_delta_within_role,-8.333333333333334,-10.0,-5.0,3
gemma3:27b,proponent,word_count,33.0,28.75,36.25,4
gemma3:27b,proponent,avg_sentence_length,33.0,28.75,36.25,4
gemma3:27b,proponent,lemma_type_token_ratio,0.9886363636363636,0.9659090909090909,1.0,4
gemma3:27b,proponent,vader_compound,0.343675,-0.09345,0.7816899999999991,4
gemma3:27b,proponent,evidence_density_per_1k_words,6.756756756756757,0.0,20.27027027027027,4
gemma3:27b,proponent,rebuttal_density_per_1k_words,0.0,0.0,0.0,4
gemma3:27b,proponent,hedge_density_per_1k_words,9.25925925925926,0.0,27.77777777777778,4
gemma3:27b,proponent,assertive_density_per_1k_words,0.0,0.0,0.0,4
gemma3:27b,proponent,strong_modal_density_per_1k_words,0.0,0.0,0.0,4
gemma3:27b,proponent,weak_modal_density_per_1k_words,0.0,0.0,0.0,4
gemma3:27b,proponent,moral_density_per_1k_words,4.824009440220597,4.6312680010188245,4.982892897821244,4
gemma3:27b,proponent,stance_proxy_score,-0.5,-1.0,0.0,4
gemma3:27b,proponent,assertiveness_balance,-0.009259259259259259,-0.027777777777777776,0.0,4
