model_name,debate_role,round,confidence,confidence_delta_within_role,word_count,avg_sentence_length,lemma_type_token_ratio,vader_compound,evidence_density_per_1k_words,rebuttal_density_per_1k_words,hedge_density_per_1k_words,assertive_density_per_1k_words,strong_modal_density_per_1k_words,weak_modal_density_per_1k_words,moral_density_per_1k_words,stance_proxy_score,assertiveness_balance,modality_balance,lexical_overlap_prev_other_turn,semantic_similarity_prev_other_turn,lexical_overlap_prev_opponent_turn,semantic_similarity_prev_opponent_turn,novelty_vs_prev_turn_lexical,novelty_vs_prev_turn_semantic,novelty_vs_prev_opponent_turn_lexical,novelty_vs_prev_opponent_turn_semantic
dolphin-yi-34b,moderator,1,,,125.0,31.25,0.7738095238095238,-0.2406,104.0,0.0,8.0,0.0,0.0,0.0,1.1127353895460736,0.0,-0.008,0.0,0.1518987341772152,0.7968960927725435,0.0,,0.8481012658227848,0.20310390722745653,1.0,
dolphin-yi-34b,moderator,2,,,143.0,35.75,0.6436781609195402,-0.9655,83.91608391608392,0.0,0.0,0.0,0.0,0.0,1.2108914622117,3.0,0.0,0.0,0.09230769230769231,0.40678883626451323,0.0,,0.9076923076923077,0.5932111637354868,1.0,
dolphin-yi-34b,moderator,3,,,179.0,25.571428571428573,0.6422018348623854,-0.89,67.0391061452514,0.0,0.0,0.0,0.0,0.0,0.8300792789205302,3.0,0.0,0.0,0.18666666666666668,0.7666248331749864,0.0,,0.8133333333333334,0.23337516682501358,1.0,
dolphin-yi-34b,moderator,4,,,201.0,22.333333333333332,0.6666666666666666,-0.9789,74.6268656716418,0.0,4.975124378109452,0.0,0.0,0.0,0.7702863174815744,2.0,-0.004975124378109453,0.0,0.12941176470588237,0.7707467102435759,0.0,,0.8705882352941177,0.22925328975642412,1.0,
dolphin-yi-34b,proponent,1,55.0,,10.0,10.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,14.70841821433325,0.0,0.0,0.0,0.0,,0.0,,1.0,,1.0,
dolphin-yi-34b,proponent,2,60.0,5.0,22.0,22.0,0.9166666666666666,-0.3612,0.0,0.0,0.0,0.0,0.0,0.0,7.571666600569731,0.0,0.0,0.0,0.07042253521126761,0.6398961842317287,0.08823529411764706,0.6446484193902344,0.9295774647887324,0.36010381576827133,0.9117647058823529,0.35535158060976557
dolphin-yi-34b,proponent,3,50.0,-10.0,24.0,12.0,1.0,0.0,41.666666666666664,0.0,0.0,0.0,0.0,0.0,5.929922941241273,1.0,0.0,0.0,0.04285714285714286,0.6997477801038249,0.0,0.37089988135065133,0.9571428571428572,0.3002522198961751,1.0,0.6291001186493487
dolphin-yi-34b,proponent,4,45.0,-5.0,20.0,20.0,0.9230769230769231,0.0,50.0,0.0,0.0,0.0,0.0,0.0,7.244142014953665,1.0,0.0,0.0,0.15492957746478872,0.7503768258059542,0.14814814814814814,0.6848757885229906,0.8450704225352113,0.24962317419404578,0.8518518518518519,0.3151242114770094
gemma3:27b,opponent,1,50.0,,46.0,23.0,0.9285714285714286,0.34,43.47826086956522,0.0,0.0,0.0,0.0,0.0,3.4371738695093828,0.0,0.0,0.0,0.10344827586206896,0.7433368192148937,0.10344827586206896,0.7433368192148937,0.896551724137931,0.2566631807851063,0.896551724137931,0.2566631807851063
gemma3:27b,opponent,2,50.0,0.0,29.0,29.0,0.9375,-0.1124,34.48275862068966,0.0,0.0,0.0,0.0,0.0,4.678117315582364,0.0,0.0,0.0,0.08333333333333333,0.49837680504359205,0.08333333333333333,0.49837680504359205,0.9166666666666666,0.501623194956408,0.9166666666666666,0.501623194956408
gemma3:27b,opponent,3,55.0,5.0,37.0,37.0,1.0,-0.2263,27.027027027027028,0.0,0.0,0.0,0.0,0.0,3.7910280671777796,0.0,0.0,0.0,0.16129032258064516,0.794417269777244,0.16129032258064516,0.794417269777244,0.8387096774193549,0.20558273022275597,0.8387096774193549,0.20558273022275597
gemma3:27b,opponent,4,60.0,5.0,34.0,17.0,0.9411764705882353,-0.6249,58.8235294117647,0.0,0.0,0.0,0.0,0.0,5.502808926849611,0.0,0.0,0.0,0.16666666666666666,0.7833150344303732,0.16666666666666666,0.7833150344303732,0.8333333333333334,0.2166849655696268,0.8333333333333334,0.2166849655696268
