model_name,metric,proponent_mean,opponent_mean,proponent_n,opponent_n,role_gap,role_gap_ci_low,role_gap_ci_high,effect_size_d
gemma3:27b,confidence,46.0,60.2,5,5,-14.200000000000003,-29.799999999999997,-4.799999999999997,-1.3214019908177181
gemma3:27b,confidence_delta_within_role,-1.75,10.0,4,4,-11.75,-28.25,-2.75,-1.1489073282902775
gemma3:27b,word_count,31.6,34.0,5,5,-2.3999999999999986,-7.805,3.004999999999999,-0.5404528189332537
gemma3:27b,avg_sentence_length,31.6,26.5,5,5,5.100000000000001,-2.9025,11.5,0.8545219414713259
gemma3:27b,lemma_type_token_ratio,0.9727272727272727,0.9803827751196172,5,5,-0.007655502392344582,-0.045454545454545414,0.030143540669856583,-0.2480694691784196
gemma3:27b,vader_compound,-0.26082,-0.18966,5,5,-0.07116,-0.6167610000000001,0.515795,-0.15215219247895134
gemma3:27b,evidence_density_per_1k_words,6.8965517241379315,29.787337246502403,5,5,-22.89078552236447,-32.45210727969349,-8.125262285879343,-2.278193299052172
gemma3:27b,rebuttal_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
gemma3:27b,hedge_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
gemma3:27b,assertive_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
gemma3:27b,strong_modal_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
gemma3:27b,weak_modal_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
gemma3:27b,moral_density_per_1k_words,5.958511615940437,5.137247450996236,5,5,0.8212641649442007,-0.4824926056395302,2.112040498327574,0.7618931241057326
gemma3:27b,stance_proxy_score,-0.6,0.4,5,5,-1.0,-1.6,-0.4,-2.0412414523193148
gemma3:27b,assertiveness_balance,0.0,0.0,5,5,0.0,0.0,0.0,0.0
gemma3:27b,modality_balance,0.0,0.0,5,5,0.0,0.0,0.0,0.0
gemma3:27b,lexical_overlap_prev_other_turn,0.05873440285204991,0.09255621669414774,5,5,-0.03382181384209783,-0.08432878480545825,0.01602509440744732,-0.8101523067821799
gemma3:27b,semantic_similarity_prev_other_turn,0.6061417247191879,0.6946906859349117,4,5,-0.08854896121572375,-0.17928683877727686,0.011271467461894336,-1.204580950246279
gemma3:27b,lexical_overlap_prev_opponent_turn,0.015519568151147098,0.09255621669414774,5,5,-0.07703664854300064,-0.12452260930482345,-0.03173970529233686,-2.002648545654582
gemma3:27b,semantic_similarity_prev_opponent_turn,0.47997294696376425,0.6946906859349117,4,5,-0.21471773897114743,-0.3450483995957011,-0.0707767781230169,-1.9759374174490896
gemma3:27b,novelty_vs_prev_turn_lexical,0.9412655971479502,0.9074437833058523,5,5,0.033821813842097925,-0.014178233663527834,0.08780080006246349,0.8101523067821822
gemma3:27b,novelty_vs_prev_turn_semantic,0.3938582752808122,0.3053093140650885,4,5,0.0885489612157237,-0.008456544057033336,0.17059773075714962,1.2045809502462783
gemma3:27b,novelty_vs_prev_opponent_turn_lexical,0.9844804318488529,0.9074437833058523,5,5,0.07703664854300063,0.031188678557099503,0.12137022964609173,2.0026485456545817
gemma3:27b,novelty_vs_prev_opponent_turn_semantic,0.5200270530362358,0.3053093140650885,4,5,0.21471773897114727,0.06653459026082892,0.3519985416001778,1.9759374174490882
