model_name,debate_role,round,confidence,confidence_delta_within_role,word_count,avg_sentence_length,lemma_type_token_ratio,vader_compound,evidence_density_per_1k_words,rebuttal_density_per_1k_words,hedge_density_per_1k_words,assertive_density_per_1k_words,strong_modal_density_per_1k_words,weak_modal_density_per_1k_words,moral_density_per_1k_words,stance_proxy_score,assertiveness_balance,modality_balance,lexical_overlap_prev_other_turn,semantic_similarity_prev_other_turn,lexical_overlap_prev_opponent_turn,semantic_similarity_prev_opponent_turn,novelty_vs_prev_turn_lexical,novelty_vs_prev_turn_semantic,novelty_vs_prev_opponent_turn_lexical,novelty_vs_prev_opponent_turn_semantic
dolphin-yi-34b,moderator,1,,,155.0,38.75,0.7373737373737373,-0.168,70.96774193548387,0.0,6.451612903225806,0.0,0.0,0.0,0.9882194667414205,1.0,-0.0064516129032258064,0.0,0.1625,0.7544605817470131,0.0,,0.8375,0.24553941825298686,1.0,
dolphin-yi-34b,moderator,2,,,152.0,38.0,0.7303370786516854,0.8677,59.21052631578947,0.0,6.578947368421052,0.0,0.0,0.0,1.0344038550399188,0.0,-0.006578947368421052,0.0,0.14864864864864866,0.6935636507288347,0.0,,0.8513513513513513,0.30643634927116525,1.0,
dolphin-yi-34b,moderator,3,,,145.0,36.25,0.7752808988764045,0.9203,68.96551724137932,0.0,0.0,0.0,0.0,0.0,1.1480522219877995,-1.0,0.0,0.0,0.15789473684210525,0.7465773994588227,0.0,,0.8421052631578947,0.25342260054117727,1.0,
dolphin-yi-34b,moderator,4,,,139.0,34.75,0.7191011235955056,0.8299,86.33093525179856,0.0,7.194244604316546,0.0,0.0,0.0,1.1756123899609727,2.0,-0.007194244604316547,0.0,0.20588235294117646,0.5467848905560003,0.0,,0.7941176470588236,0.4532151094439997,1.0,
dolphin-yi-34b,moderator,5,,,160.0,32.0,0.7326732673267327,0.8645,75.0,0.0,6.25,0.0,0.0,0.0,0.971614181070502,1.0,-0.00625,0.0,0.21794871794871795,0.6873181846443539,0.0,,0.782051282051282,0.3126818153556461,1.0,
dolphin-yi-34b,proponent,1,65.0,,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.832208879282481,0.0,0.0,0.0,0.0,,0.0,,1.0,,1.0,
dolphin-yi-34b,proponent,2,70.0,5.0,22.0,22.0,1.0,0.7845,0.0,0.0,0.0,0.0,0.0,0.0,8.544978486236952,0.0,0.0,0.0,0.075,0.6242455771719462,0.2222222222222222,0.7456685011214881,0.925,0.3757544228280538,0.7777777777777778,0.2543314988785119
dolphin-yi-34b,proponent,3,60.0,-10.0,22.0,22.0,1.0,0.7845,0.0,0.0,0.0,0.0,0.0,0.0,8.544978486236952,0.0,0.0,0.0,0.13043478260869565,0.5712589843563725,0.1,0.8314207334728678,0.8695652173913043,0.42874101564362754,0.9,0.16857926652713218
dolphin-yi-34b,proponent,4,50.0,-10.0,19.0,19.0,1.0,0.7845,0.0,0.0,0.0,0.0,0.0,0.0,9.947997885748595,0.0,0.0,0.0,0.1095890410958904,0.6205551725724349,0.2916666666666667,0.7996711511457848,0.8904109589041096,0.37944482742756513,0.7083333333333333,0.2003288488542152
dolphin-yi-34b,proponent,5,40.0,-10.0,20.0,20.0,1.0,0.5859,0.0,0.0,0.0,0.0,0.0,0.0,8.642178035495466,0.0,0.0,0.0,0.07246376811594203,0.462450052982908,0.07692307692307693,0.34548463565016396,0.927536231884058,0.537549947017092,0.9230769230769231,0.654515364349836
gemma3:27b,opponent,1,70.0,20.0,31.5,31.5,1.0,0.18795,31.81818181818182,0.0,16.666666666666668,0.0,0.0,0.0,4.713187177524329,0.0,-0.016666666666666666,0.0,0.14986737400530503,0.6365153135472758,0.14986737400530503,0.6365153135472758,0.8501326259946949,0.36348468645272425,0.8501326259946949,0.36348468645272425
gemma3:27b,opponent,2,50.0,-5.0,30.0,30.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,5.642583112624382,0.0,0.0,0.0,0.13793103448275862,0.8322221972947724,0.13793103448275862,0.8322221972947724,0.8620689655172413,0.16777780270522757,0.8620689655172413,0.16777780270522757
gemma3:27b,opponent,3,60.0,10.0,30.0,30.0,1.0,0.0772,33.333333333333336,33.333333333333336,0.0,0.0,0.0,0.0,5.912150751613174,1.0,0.0,0.0,0.28,0.7958166745172173,0.28,0.7958166745172173,0.72,0.20418332548278273,0.72,0.20418332548278273
gemma3:27b,opponent,4,65.0,5.0,29.0,29.0,1.0,0.6705,34.48275862068966,0.0,0.0,0.0,0.0,0.0,5.898357619770031,0.0,0.0,0.0,0.2,0.3529455226127813,0.2,0.3529455226127813,0.8,0.6470544773872187,0.8,0.6470544773872187
