group_name,rank,term,count,per_1k_tokens,total_tokens
dolphin-yi-34b::proponent,1,fluoridation,5,102.04081632653062,49
dolphin-yi-34b::proponent,2,water,5,102.04081632653062,49
dolphin-yi-34b::proponent,3,control,4,81.63265306122449,49
dolphin-yi-34b::proponent,4,capable,4,81.63265306122449,49
dolphin-yi-34b::proponent,5,government,4,81.63265306122449,49
dolphin-yi-34b::proponent,6,tactic,4,81.63265306122449,49
dolphin-yi-34b::proponent,7,making,4,81.63265306122449,49
dolphin-yi-34b::proponent,8,compliant,4,81.63265306122449,49
dolphin-yi-34b::proponent,9,population,4,81.63265306122449,49
dolphin-yi-34b::proponent,10,intellectually,4,81.63265306122449,49
dolphin-yi-34b::proponent,11,credibility,1,20.408163265306122,49
dolphin-yi-34b::proponent,12,incomplete,1,20.408163265306122,49
dolphin-yi-34b::proponent,13,narrative,1,20.408163265306122,49
dolphin-yi-34b::proponent,14,institutional,1,20.408163265306122,49
dolphin-yi-34b::proponent,15,official,1,20.408163265306122,49
dolphin-yi-34b::proponent,16,heavily,1,20.408163265306122,49
dolphin-yi-34b::proponent,17,relies,1,20.408163265306122,49
gemma3:27b::moderator,1,ca,39,62.4,625
gemma3:27b::moderator,2,sa,27,43.2,625
gemma3:27b::moderator,3,evidence,20,32.0,625
gemma3:27b::moderator,4,fluoridation,19,30.4,625
gemma3:27b::moderator,5,agents,15,24.0,625
gemma3:27b::moderator,6,control,14,22.4,625
gemma3:27b::moderator,7,correlation,11,17.6,625
gemma3:27b::moderator,8,cognitive,9,14.4,625
gemma3:27b::moderator,9,fluoride,7,11.2,625
gemma3:27b::moderator,10,water,7,11.2,625
gemma3:27b::moderator,11,proof,7,11.2,625
gemma3:27b::moderator,12,benefits,7,11.2,625
gemma3:27b::moderator,13,specific,7,11.2,625
gemma3:27b::moderator,14,health,6,9.6,625
gemma3:27b::moderator,15,burden,6,9.6,625
gemma3:27b::moderator,16,acknowledge,6,9.6,625
gemma3:27b::moderator,17,dental,5,8.0,625
gemma3:27b::moderator,18,disagreements,5,8.0,625
gemma3:27b::moderator,19,detected,5,8.0,625
gemma3:27b::moderator,20,increased,5,8.0,625
gemma3:27b::moderator,21,disprove,5,8.0,625
gemma3:27b::moderator,22,government,5,8.0,625
gemma3:27b::moderator,23,lack,5,8.0,625
gemma3:27b::moderator,24,epistemic,5,8.0,625
gemma3:27b::moderator,25,civility,5,8.0,625
gemma3:27b::opponent,1,health,5,46.728971962616825,107
gemma3:27b::opponent,2,fluoridation,5,46.728971962616825,107
gemma3:27b::opponent,3,evidence,5,46.728971962616825,107
gemma3:27b::opponent,4,established,5,46.728971962616825,107
gemma3:27b::opponent,5,water,5,46.728971962616825,107
gemma3:27b::opponent,6,control,4,37.38317757009346,107
gemma3:27b::opponent,7,tactic,4,37.38317757009346,107
gemma3:27b::opponent,8,claim,3,28.037383177570092,107
gemma3:27b::opponent,9,dental,3,28.037383177570092,107
gemma3:27b::opponent,10,government,3,28.037383177570092,107
gemma3:27b::opponent,11,benefits,3,28.037383177570092,107
gemma3:27b::opponent,12,explanation,3,28.037383177570092,107
gemma3:27b::opponent,13,population,3,28.037383177570092,107
gemma3:27b::opponent,14,lacks,3,28.037383177570092,107
gemma3:27b::opponent,15,implementation,2,18.69158878504673,107
gemma3:27b::opponent,16,deliberate,2,18.69158878504673,107
gemma3:27b::opponent,17,parsimonious,2,18.69158878504673,107
gemma3:27b::opponent,18,misinterprets,2,18.69158878504673,107
gemma3:27b::opponent,19,relies,2,18.69158878504673,107
gemma3:27b::opponent,20,public,2,18.69158878504673,107
gemma3:27b::opponent,21,supporting,2,18.69158878504673,107
gemma3:27b::opponent,22,rationale,2,18.69158878504673,107
gemma3:27b::opponent,23,scientific,2,18.69158878504673,107
gemma3:27b::opponent,24,context,1,9.345794392523365,107
gemma3:27b::opponent,25,data,1,9.345794392523365,107
