model_name,debate_role,metric,mean,ci_low,ci_high,n
gemma3:27b,moderator,confidence,0.0,0.0,0.0,0
gemma3:27b,moderator,confidence_delta_within_role,0.0,0.0,0.0,0
gemma3:27b,moderator,word_count,183.8,166.8,201.02499999999998,5
gemma3:27b,moderator,avg_sentence_length,33.00666666666667,27.430166666666665,38.839999999999996,5
gemma3:27b,moderator,lemma_type_token_ratio,0.7671925015774166,0.737247229720396,0.7959654812707445,5
gemma3:27b,moderator,vader_compound,-0.56742,-0.9358000000000001,0.010259999999999981,5
gemma3:27b,moderator,evidence_density_per_1k_words,61.129135946001135,56.28732849071832,65.49629421146449,5
gemma3:27b,moderator,rebuttal_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,moderator,hedge_density_per_1k_words,2.445732976509069,0.0,5.07731192387749,5
gemma3:27b,moderator,assertive_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,moderator,strong_modal_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,moderator,weak_modal_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,moderator,moral_density_per_1k_words,0.9400887381070492,0.8158035413820063,1.091060225759355,5
gemma3:27b,moderator,stance_proxy_score,1.6,0.6,2.8,5
gemma3:27b,moderator,assertiveness_balance,-0.0024457329765090693,-0.00507731192387749,0.0,5
gemma3:27b,moderator,modality_balance,0.0,0.0,0.0,5
gemma3:27b,moderator,lexical_overlap_prev_other_turn,0.15305437999612756,0.1205591513843941,0.18981481481481483,5
gemma3:27b,moderator,semantic_similarity_prev_other_turn,0.5653187344354992,0.5156980670378208,0.6141871905362051,5
gemma3:27b,moderator,lexical_overlap_prev_opponent_turn,0.0,0.0,0.0,5
gemma3:27b,moderator,semantic_similarity_prev_opponent_turn,0.0,0.0,0.0,0
gemma3:27b,moderator,novelty_vs_prev_turn_lexical,0.8469456200038724,0.8108974358974358,0.8765655339805823,5
gemma3:27b,moderator,novelty_vs_prev_turn_semantic,0.43468126556450093,0.38720470934832485,0.48431881742038374,5
gemma3:27b,moderator,novelty_vs_prev_opponent_turn_lexical,1.0,1.0,1.0,5
gemma3:27b,moderator,novelty_vs_prev_opponent_turn_semantic,0.0,0.0,0.0,0
gemma3:27b,opponent,confidence,54.0,51.6,56.4,5
gemma3:27b,opponent,confidence_delta_within_role,2.0,2.0,2.0,4
gemma3:27b,opponent,word_count,38.8,36.6,40.8,5
gemma3:27b,opponent,avg_sentence_length,38.8,36.8,40.8,5
gemma3:27b,opponent,lemma_type_token_ratio,0.9838969404186795,0.9665056360708535,1.0,5
gemma3:27b,opponent,vader_compound,0.0020199999999999914,-0.43929999999999997,0.41448,5
gemma3:27b,opponent,evidence_density_per_1k_words,21.105648737227686,10.26315789473684,27.27106227106227,5
gemma3:27b,opponent,rebuttal_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,opponent,hedge_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,opponent,assertive_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,opponent,strong_modal_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,opponent,weak_modal_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,opponent,moral_density_per_1k_words,4.709381822225824,4.278506628965959,5.030955641552756,5
gemma3:27b,opponent,stance_proxy_score,0.0,0.0,0.0,5
gemma3:27b,opponent,assertiveness_balance,0.0,0.0,0.0,5
gemma3:27b,opponent,modality_balance,0.0,0.0,0.0,5
gemma3:27b,opponent,lexical_overlap_prev_other_turn,0.08882738472774798,0.020173364854215916,0.15415989159891594,5
gemma3:27b,opponent,semantic_similarity_prev_other_turn,0.5125529058661478,0.4723145166039033,0.5606024444235767,5
gemma3:27b,opponent,lexical_overlap_prev_opponent_turn,0.08882738472774798,0.020173364854215916,0.15411020776874435,5
gemma3:27b,opponent,semantic_similarity_prev_opponent_turn,0.5125529058661478,0.4702042072194996,0.5606024444235767,5
gemma3:27b,opponent,novelty_vs_prev_turn_lexical,0.911172615272252,0.84251859539872,0.979826635145784,5
gemma3:27b,opponent,novelty_vs_prev_turn_semantic,0.48744709413385223,0.4386930447115877,0.52674036087791,5
gemma3:27b,opponent,novelty_vs_prev_opponent_turn_lexical,0.911172615272252,0.84251859539872,0.979826635145784,5
gemma3:27b,opponent,novelty_vs_prev_opponent_turn_semantic,0.48744709413385223,0.4393975555764234,0.5297957927805004,5
gemma3:27b,proponent,confidence,44.0,40.38500000000001,47.6,5
gemma3:27b,proponent,confidence_delta_within_role,-3.0,-3.0,-3.0,4
gemma3:27b,proponent,word_count,39.4,34.2,45.0,5
gemma3:27b,proponent,avg_sentence_length,39.4,34.0,45.0,5
gemma3:27b,proponent,lemma_type_token_ratio,0.9933333333333334,0.9800000000000001,1.0,5
gemma3:27b,proponent,vader_compound,0.17987999999999998,-0.0381,0.44718,5
gemma3:27b,proponent,evidence_density_per_1k_words,5.128205128205129,0.0,15.384615384615387,5
gemma3:27b,proponent,rebuttal_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,proponent,hedge_density_per_1k_words,6.0606060606060606,0.0,18.18181818181818,5
gemma3:27b,proponent,assertive_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,proponent,strong_modal_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,proponent,weak_modal_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,proponent,moral_density_per_1k_words,4.801080045396821,3.965367698409796,5.636231139661886,5
gemma3:27b,proponent,stance_proxy_score,0.0,0.0,0.0,5
gemma3:27b,proponent,assertiveness_balance,-0.006060606060606061,-0.01818181818181818,0.0,5
gemma3:27b,proponent,modality_balance,0.0,0.0,0.0,5
gemma3:27b,proponent,lexical_overlap_prev_other_turn,0.061183404224641344,0.029689550140581097,0.09318181818181819,5
gemma3:27b,proponent,semantic_similarity_prev_other_turn,0.5353064533120602,0.5215746199976343,0.5532820919039781,4
gemma3:27b,proponent,lexical_overlap_prev_opponent_turn,0.01609105180533752,0.0038461538461538464,0.02857142857142857,5
gemma3:27b,proponent,semantic_similarity_prev_opponent_turn,0.48580287287183643,0.45048051806821815,0.5211252276754548,4
gemma3:27b,proponent,novelty_vs_prev_turn_lexical,0.9388165957753586,0.9097902097902099,0.9715089034676664,5
gemma3:27b,proponent,novelty_vs_prev_turn_semantic,0.4646935466879399,0.44671790809602185,0.4784253800023658,4
gemma3:27b,proponent,novelty_vs_prev_opponent_turn_lexical,0.9839089481946625,0.9714285714285715,0.9961538461538462,5
gemma3:27b,proponent,novelty_vs_prev_opponent_turn_semantic,0.5141971271281636,0.47887477232454523,0.5495194819317819,4
