model_name,debate_role,metric,mean,ci_low,ci_high,n
dolphin-yi-34b,moderator,confidence,0.0,0.0,0.0,0
dolphin-yi-34b,moderator,confidence_delta_within_role,0.0,0.0,0.0,0
dolphin-yi-34b,moderator,word_count,152.6,137.6,165.0,5
dolphin-yi-34b,moderator,avg_sentence_length,37.016666666666666,33.05,41.2,5
dolphin-yi-34b,moderator,lemma_type_token_ratio,0.7395592224436489,0.6770833333333334,0.8206200216278947,5
dolphin-yi-34b,moderator,vader_compound,-0.3048,-0.8957200000000001,0.28612000000000004,5
dolphin-yi-34b,moderator,evidence_density_per_1k_words,59.41313251897658,55.289373814041745,63.6591748039164,5
dolphin-yi-34b,moderator,rebuttal_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,moderator,hedge_density_per_1k_words,5.377133850855708,1.1764705882352942,9.588258517598744,5
dolphin-yi-34b,moderator,assertive_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,moderator,strong_modal_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,moderator,weak_modal_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,moderator,moral_density_per_1k_words,1.0137917126360603,0.9424916307229187,1.085122394962567,5
dolphin-yi-34b,moderator,stance_proxy_score,-0.2,-0.8,0.4,5
dolphin-yi-34b,moderator,assertiveness_balance,-0.005377133850855708,-0.010054219087224297,-0.001176470588235294,5
dolphin-yi-34b,moderator,modality_balance,0.0,0.0,0.0,5
dolphin-yi-34b,moderator,lexical_overlap_prev_other_turn,0.1344075451970189,0.10872603372603373,0.15426900584795322,5
dolphin-yi-34b,moderator,semantic_similarity_prev_other_turn,0.559182364876525,0.4800557765686874,0.6527255078360273,5
dolphin-yi-34b,moderator,lexical_overlap_prev_opponent_turn,0.0,0.0,0.0,5
dolphin-yi-34b,moderator,semantic_similarity_prev_opponent_turn,0.0,0.0,0.0,0
dolphin-yi-34b,moderator,novelty_vs_prev_turn_lexical,0.8655924548029812,0.8457192982456141,0.8902505744611007,5
dolphin-yi-34b,moderator,novelty_vs_prev_turn_semantic,0.44081763512347505,0.3530598643048982,0.5166834060025366,5
dolphin-yi-34b,moderator,novelty_vs_prev_opponent_turn_lexical,1.0,1.0,1.0,5
dolphin-yi-34b,moderator,novelty_vs_prev_opponent_turn_semantic,0.0,0.0,0.0,0
gemma3:27b,opponent,confidence,54.6,51.0,58.8,5
gemma3:27b,opponent,confidence_delta_within_role,3.0,1.0,5.5,4
gemma3:27b,opponent,word_count,29.4,27.4,32.2,5
gemma3:27b,opponent,avg_sentence_length,29.4,27.4,32.2,5
gemma3:27b,opponent,lemma_type_token_ratio,0.9904761904761905,0.9714285714285713,1.0,5
gemma3:27b,opponent,vader_compound,-0.06674,-0.30710249999999983,0.18475999999999998,5
gemma3:27b,opponent,evidence_density_per_1k_words,13.793103448275863,0.0,27.586206896551726,5
gemma3:27b,opponent,rebuttal_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,opponent,hedge_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,opponent,assertive_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,opponent,strong_modal_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,opponent,weak_modal_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,opponent,moral_density_per_1k_words,5.238326949182638,4.963449429112124,5.581508326562291,5
gemma3:27b,opponent,stance_proxy_score,0.0,0.0,0.0,5
gemma3:27b,opponent,assertiveness_balance,0.0,0.0,0.0,5
gemma3:27b,opponent,modality_balance,0.0,0.0,0.0,5
gemma3:27b,opponent,lexical_overlap_prev_other_turn,0.08331523997158671,0.0534603554340397,0.1098226850548832,5
gemma3:27b,opponent,semantic_similarity_prev_other_turn,0.5655578610941485,0.49392888439952537,0.6369802105018402,5
gemma3:27b,opponent,lexical_overlap_prev_opponent_turn,0.08331523997158671,0.053520164046479836,0.1098226850548832,5
gemma3:27b,opponent,semantic_similarity_prev_opponent_turn,0.5655578610941485,0.4811732430254403,0.6369802105018402,5
gemma3:27b,opponent,novelty_vs_prev_turn_lexical,0.9166847600284133,0.8925696594427244,0.9463975111575732,5
gemma3:27b,opponent,novelty_vs_prev_turn_semantic,0.4344421389058515,0.3630197894981598,0.5089644623740647,5
gemma3:27b,opponent,novelty_vs_prev_opponent_turn_lexical,0.9166847600284133,0.8926540951308752,0.9488721804511278,5
gemma3:27b,opponent,novelty_vs_prev_opponent_turn_semantic,0.4344421389058515,0.36301978949815983,0.5089644623740647,5
gemma3:27b,proponent,confidence,42.4,37.8,47.0,5
gemma3:27b,proponent,confidence_delta_within_role,-3.5,-5.25,-2.25,4
gemma3:27b,proponent,word_count,33.0,29.4,36.4,5
gemma3:27b,proponent,avg_sentence_length,33.0,29.6,36.4,5
gemma3:27b,proponent,lemma_type_token_ratio,0.9632063086104008,0.9483725490196079,0.9833050724637681,5
gemma3:27b,proponent,vader_compound,-0.012580000000000013,-0.23092000000000001,0.36061849999999995,5
gemma3:27b,proponent,evidence_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,proponent,rebuttal_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,proponent,hedge_density_per_1k_words,11.145510835913312,0.0,22.910216718266252,5
gemma3:27b,proponent,assertive_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,proponent,strong_modal_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,proponent,weak_modal_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,proponent,moral_density_per_1k_words,5.330614409154675,4.6720368001950225,5.989192018114327,5
gemma3:27b,proponent,stance_proxy_score,-0.6,-1.0,-0.2,5
gemma3:27b,proponent,assertiveness_balance,-0.011145510835913312,-0.022910216718266253,0.0,5
gemma3:27b,proponent,modality_balance,0.0,0.0,0.0,5
gemma3:27b,proponent,lexical_overlap_prev_other_turn,0.04078553998209665,0.015989159891598916,0.062403217697335346,5
