group_name,rank,term,count,per_1k_tokens,total_tokens
dolphin-yi-34b::opponent,1,moon,10,73.52941176470588,136
dolphin-yi-34b::opponent,2,missions,6,44.11764705882353,136
dolphin-yi-34b::opponent,3,apollo,5,36.76470588235294,136
dolphin-yi-34b::opponent,4,astronauts,5,36.76470588235294,136
dolphin-yi-34b::opponent,5,evidence,5,36.76470588235294,136
dolphin-yi-34b::opponent,6,government,5,36.76470588235294,136
dolphin-yi-34b::opponent,7,brought,5,36.76470588235294,136
dolphin-yi-34b::opponent,8,claim,5,36.76470588235294,136
dolphin-yi-34b::opponent,9,photographs,5,36.76470588235294,136
dolphin-yi-34b::opponent,10,includes,5,36.76470588235294,136
dolphin-yi-34b::opponent,11,lunar,5,36.76470588235294,136
dolphin-yi-34b::opponent,12,nasa,5,36.76470588235294,136
dolphin-yi-34b::opponent,13,race,5,36.76470588235294,136
dolphin-yi-34b::opponent,14,participated,5,36.76470588235294,136
dolphin-yi-34b::opponent,15,samples,5,36.76470588235294,136
dolphin-yi-34b::opponent,16,rock,5,36.76470588235294,136
dolphin-yi-34b::opponent,17,testimony,5,36.76470588235294,136
dolphin-yi-34b::opponent,18,union,5,36.76470588235294,136
dolphin-yi-34b::opponent,19,soviet,5,36.76470588235294,136
dolphin-yi-34b::opponent,20,space,5,36.76470588235294,136
dolphin-yi-34b::opponent,21,staged,5,36.76470588235294,136
dolphin-yi-34b::opponent,22,supporting,5,36.76470588235294,136
dolphin-yi-34b::opponent,23,surface,5,36.76470588235294,136
dolphin-yi-34b::opponent,24,taken,5,36.76470588235294,136
dolphin-yi-34b::opponent,25,win,5,36.76470588235294,136
gemma3:27b::moderator,1,ca,32,52.37315875613748,611
gemma3:27b::moderator,2,sa,29,47.46317512274959,611
gemma3:27b::moderator,3,evidence,22,36.00654664484452,611
gemma3:27b::moderator,4,agents,15,24.549918166939445,611
gemma3:27b::moderator,5,anomalies,13,21.27659574468085,611
gemma3:27b::moderator,6,apollo,9,14.729950900163667,611
gemma3:27b::moderator,7,independent,8,13.09328968903437,611
gemma3:27b::moderator,8,proof,8,13.09328968903437,611
gemma3:27b::moderator,9,technical,8,13.09328968903437,611
gemma3:27b::moderator,10,nasa,7,11.456628477905074,611
gemma3:27b::moderator,11,explanations,7,11.456628477905074,611
gemma3:27b::moderator,12,limitations,7,11.456628477905074,611
gemma3:27b::moderator,13,questions,7,11.456628477905074,611
gemma3:27b::moderator,14,burden,5,8.183306055646481,611
gemma3:27b::moderator,15,bridge,5,8.183306055646481,611
gemma3:27b::moderator,16,appeal,5,8.183306055646481,611
gemma3:27b::moderator,17,shift,5,8.183306055646481,611
gemma3:27b::moderator,18,round,5,8.183306055646481,611
gemma3:27b::moderator,19,epistemic,5,8.183306055646481,611
gemma3:27b::moderator,20,agreements,5,8.183306055646481,611
gemma3:27b::moderator,21,moderator,5,8.183306055646481,611
gemma3:27b::moderator,22,disagreements,5,8.183306055646481,611
gemma3:27b::moderator,23,acknowledge,5,8.183306055646481,611
gemma3:27b::moderator,24,moves,5,8.183306055646481,611
gemma3:27b::moderator,25,specific,5,8.183306055646481,611
gemma3:27b::proponent,1,apollo,5,43.47826086956522,115
gemma3:27b::proponent,2,pattern,3,26.08695652173913,115
gemma3:27b::proponent,3,consistent,2,17.391304347826086,115
gemma3:27b::proponent,4,anomalies,2,17.391304347826086,115
gemma3:27b::proponent,5,control,2,17.391304347826086,115
gemma3:27b::proponent,6,deliberate,2,17.391304347826086,115
gemma3:27b::proponent,7,designed,2,17.391304347826086,115
gemma3:27b::proponent,8,cold,2,17.391304347826086,115
gemma3:27b::proponent,9,isn,2,17.391304347826086,115
gemma3:27b::proponent,10,narrative,2,17.391304347826086,115
gemma3:27b::proponent,11,missions,2,17.391304347826086,115
gemma3:27b::proponent,12,nasa,2,17.391304347826086,115
gemma3:27b::proponent,13,independent,2,17.391304347826086,115
gemma3:27b::proponent,14,scrutiny,2,17.391304347826086,115
gemma3:27b::proponent,15,scientific,2,17.391304347826086,115
gemma3:27b::proponent,16,shield,2,17.391304347826086,115
gemma3:27b::proponent,17,technical,2,17.391304347826086,115
gemma3:27b::proponent,18,war,2,17.391304347826086,115
gemma3:27b::proponent,19,create,1,8.695652173913043,115
gemma3:27b::proponent,20,confirmed,1,8.695652173913043,115
gemma3:27b::proponent,21,constructed,1,8.695652173913043,115
gemma3:27b::proponent,22,difficulty,1,8.695652173913043,115
gemma3:27b::proponent,23,discourage,1,8.695652173913043,115
gemma3:27b::proponent,24,discrepancies,1,8.695652173913043,115
gemma3:27b::proponent,25,dismiss,1,8.695652173913043,115
