group_name,rank,term,term_type,count
dolphin-yi-34b::opponent,1,moon,unigram,10
dolphin-yi-34b::opponent,2,missions,unigram,6
dolphin-yi-34b::opponent,3,astronauts participated,bigram,5
dolphin-yi-34b::opponent,4,apollo,unigram,5
dolphin-yi-34b::opponent,5,astronauts participated missions,trigram,5
dolphin-yi-34b::opponent,6,brought,unigram,5
dolphin-yi-34b::opponent,7,brought moon testimony,trigram,5
dolphin-yi-34b::opponent,8,apollo moon,bigram,5
dolphin-yi-34b::opponent,9,claim includes photographs,trigram,5
dolphin-yi-34b::opponent,10,evidence,unigram,5
dolphin-yi-34b::opponent,11,claim,unigram,5
dolphin-yi-34b::opponent,12,claim includes,bigram,5
dolphin-yi-34b::opponent,13,evidence supporting,bigram,5
dolphin-yi-34b::opponent,14,evidence supporting claim,trigram,5
dolphin-yi-34b::opponent,15,government,unigram,5
dolphin-yi-34b::opponent,16,astronauts,unigram,5
dolphin-yi-34b::opponent,17,lunar,unigram,5
dolphin-yi-34b::opponent,18,lunar surface,bigram,5
dolphin-yi-34b::opponent,19,government win space,trigram,5
dolphin-yi-34b::opponent,20,government win,bigram,5
dolphin-yi-34b::opponent,21,includes photographs,bigram,5
dolphin-yi-34b::opponent,22,includes photographs taken,trigram,5
dolphin-yi-34b::opponent,23,lunar surface rock,trigram,5
dolphin-yi-34b::opponent,24,includes,unigram,5
dolphin-yi-34b::opponent,25,moon testimony astronauts,trigram,5
gemma3:27b::moderator,1,ca,unigram,32
gemma3:27b::moderator,2,sa,unigram,29
gemma3:27b::moderator,3,evidence,unigram,22
gemma3:27b::moderator,4,agents,unigram,15
gemma3:27b::moderator,5,anomalies,unigram,13
gemma3:27b::moderator,6,apollo,unigram,9
gemma3:27b::moderator,7,proof,unigram,8
gemma3:27b::moderator,8,independent,unigram,8
gemma3:27b::moderator,9,technical,unigram,8
gemma3:27b::moderator,10,limitations,unigram,7
gemma3:27b::moderator,11,nasa,unigram,7
gemma3:27b::moderator,12,questions,unigram,7
gemma3:27b::moderator,13,explanations,unigram,7
gemma3:27b::moderator,14,technical limitations,bigram,6
gemma3:27b::moderator,15,round recap agreements,trigram,5
gemma3:27b::moderator,16,scores civility epistemic,trigram,5
gemma3:27b::moderator,17,recap agreements agents,trigram,5
gemma3:27b::moderator,18,recap,unigram,5
gemma3:27b::moderator,19,appeal,unigram,5
gemma3:27b::moderator,20,moderator round,bigram,5
gemma3:27b::moderator,21,moderator,unigram,5
gemma3:27b::moderator,22,moderator round recap,trigram,5
gemma3:27b::moderator,23,proof shift,bigram,5
gemma3:27b::moderator,24,moves,unigram,5
gemma3:27b::moderator,25,recap agreements,bigram,5
gemma3:27b::proponent,1,apollo,unigram,5
gemma3:27b::proponent,2,pattern,unigram,3
gemma3:27b::proponent,3,shield,unigram,2
gemma3:27b::proponent,4,apollo missions,bigram,2
gemma3:27b::proponent,5,scientific,unigram,2
gemma3:27b::proponent,6,scrutiny,unigram,2
gemma3:27b::proponent,7,nasa,unigram,2
gemma3:27b::proponent,8,technical,unigram,2
gemma3:27b::proponent,9,narrative,unigram,2
gemma3:27b::proponent,10,isn,unigram,2
gemma3:27b::proponent,11,independent,unigram,2
gemma3:27b::proponent,12,deliberate,unigram,2
gemma3:27b::proponent,13,designed,unigram,2
gemma3:27b::proponent,14,consistent,unigram,2
gemma3:27b::proponent,15,control,unigram,2
gemma3:27b::proponent,16,missions,unigram,2
gemma3:27b::proponent,17,cold,unigram,2
gemma3:27b::proponent,18,cold war,bigram,2
gemma3:27b::proponent,19,anomalies,unigram,2
gemma3:27b::proponent,20,war,unigram,2
gemma3:27b::proponent,21,war propaganda serving,trigram,1
gemma3:27b::proponent,22,war propaganda,bigram,1
gemma3:27b::proponent,23,verification nasa claims,trigram,1
gemma3:27b::proponent,24,verification nasa,bigram,1
gemma3:27b::proponent,25,verification,unigram,1
