model_name,metric,proponent_mean,opponent_mean,proponent_n,opponent_n,role_gap,role_gap_ci_low,role_gap_ci_high,effect_size_d
gemma3:27b,confidence,44.666666666666664,51.666666666666664,3,3,-7.0,-14.0,1.7083333333332933,-1.287592612918428
gemma3:27b,confidence_delta_within_role,-8.0,2.5,2,2,-10.5,-20.0,-1.0,-1.997736275448875
gemma3:27b,word_count,33.666666666666664,33.0,3,3,0.6666666666666643,-7.0,9.0,0.13130643285972207
gemma3:27b,avg_sentence_length,33.666666666666664,33.0,3,3,0.6666666666666643,-7.0,10.0,0.13130643285972207
gemma3:27b,lemma_type_token_ratio,0.9710144927536232,1.0,3,3,-0.02898550724637683,-0.08695652173913049,0.0,-1.0
gemma3:27b,vader_compound,0.21486666666666665,-0.1711666666666667,3,3,0.38603333333333334,-0.22323333333333334,0.9953,0.9603309538511088
gemma3:27b,evidence_density_per_1k_words,0.0,0.0,3,3,0.0,0.0,0.0,0.0
gemma3:27b,rebuttal_density_per_1k_words,0.0,0.0,3,3,0.0,0.0,0.0,0.0
gemma3:27b,hedge_density_per_1k_words,0.0,0.0,3,3,0.0,0.0,0.0,0.0
gemma3:27b,assertive_density_per_1k_words,0.0,0.0,3,3,0.0,0.0,0.0,0.0
gemma3:27b,strong_modal_density_per_1k_words,0.0,0.0,3,3,0.0,0.0,0.0,0.0
gemma3:27b,weak_modal_density_per_1k_words,0.0,0.0,3,3,0.0,0.0,0.0,0.0
gemma3:27b,moral_density_per_1k_words,5.194906777815833,5.456642907560564,3,3,-0.26173612974473137,-1.6334042688282349,1.1099320093387721,-0.2898080177245292
gemma3:27b,stance_proxy_score,-0.3333333333333333,0.0,3,3,-0.3333333333333333,-1.0,0.0,-1.0
gemma3:27b,assertiveness_balance,0.0,0.0,3,3,0.0,0.0,0.0,0.0
gemma3:27b,modality_balance,0.0,0.0,3,3,0.0,0.0,0.0,0.0
gemma3:27b,lexical_overlap_prev_other_turn,0.03737373737373737,0.10197444831591174,3,3,-0.06460071094217437,-0.11255411255411255,-0.011397071762925442,-1.895009853717339
gemma3:27b,semantic_similarity_prev_other_turn,0.48345367386373905,0.6325522827914497,2,3,-0.14909860892771065,-0.3874321063944717,0.08923488853905026,-1.109891345647859
gemma3:27b,lexical_overlap_prev_opponent_turn,0.03194444444444444,0.10197444831591174,3,3,-0.0700300038714673,-0.12387400793650788,-0.009891598915989175,-1.9612010404285147
gemma3:27b,semantic_similarity_prev_opponent_turn,0.43392253353371896,0.6325522827914497,2,3,-0.19862974925773075,-0.4099643334894014,0.012704834973939816,-1.640958266723669
gemma3:27b,novelty_vs_prev_turn_lexical,0.9626262626262626,0.8980255516840883,3,3,0.06460071094217434,0.011019603702530634,0.11818181818181817,1.8950098537173397
gemma3:27b,novelty_vs_prev_turn_semantic,0.516546326136261,0.36744771720855024,2,3,0.1490986089277107,-0.08923488853905032,0.3874321063944717,1.1098913456478594
gemma3:27b,novelty_vs_prev_opponent_turn_lexical,0.9680555555555556,0.8980255516840883,3,3,0.0700300038714673,0.013671118854045705,0.12638888888888877,1.961201040428516
gemma3:27b,novelty_vs_prev_opponent_turn_semantic,0.5660774664662811,0.36744771720855024,2,3,0.19862974925773086,-0.012704834973939871,0.4099643334894014,1.64095826672367
