group_name,rank,term,target_tfidf_mean,other_tfidf_mean,tfidf_gap
dolphin-yi-34b::moderator,1,sa,0.22092005990356145,0.0,0.22092005990356145
dolphin-yi-34b::moderator,2,ca,0.2157533020494386,0.0,0.2157533020494386
dolphin-yi-34b::moderator,3,agents,0.1412737521736258,0.0,0.1412737521736258
dolphin-yi-34b::moderator,4,questions,0.11396845863684346,0.0,0.11396845863684346
dolphin-yi-34b::moderator,5,specific,0.11862986498986626,0.0226793073082301,0.09595055768163616
dolphin-yi-34b::moderator,6,anomaly,0.10988448898453786,0.026400111278670115,0.08348437770586774
dolphin-yi-34b::moderator,7,agreements agents,0.0728361520901419,0.0,0.0728361520901419
dolphin-yi-34b::moderator,8,agreements,0.0728361520901419,0.0,0.0728361520901419
dolphin-yi-34b::moderator,9,bridge,0.0728361520901419,0.0,0.0728361520901419
dolphin-yi-34b::moderator,10,detected moves,0.0728361520901419,0.0,0.0728361520901419
dolphin-yi-34b::moderator,11,disagreements ca,0.0728361520901419,0.0,0.0728361520901419
dolphin-yi-34b::moderator,12,disagreements,0.0728361520901419,0.0,0.0728361520901419
dolphin-yi-34b::moderator,13,civility,0.0728361520901419,0.0,0.0728361520901419
dolphin-yi-34b::moderator,14,agents acknowledge,0.0728361520901419,0.0,0.0728361520901419
dolphin-yi-34b::moderator,15,bridge questions,0.0728361520901419,0.0,0.0728361520901419
dolphin-yi-34b::moderator,16,acknowledge,0.0728361520901419,0.0,0.0728361520901419
dolphin-yi-34b::moderator,17,detected,0.0728361520901419,0.0,0.0728361520901419
dolphin-yi-34b::moderator,18,epistemic,0.0728361520901419,0.0,0.0728361520901419
dolphin-yi-34b::moderator,19,epistemic bridge,0.0728361520901419,0.0,0.0728361520901419
dolphin-yi-34b::moderator,20,moves,0.0728361520901419,0.0,0.0728361520901419
dolphin-yi-34b::moderator,21,moderator,0.0728361520901419,0.0,0.0728361520901419
dolphin-yi-34b::moderator,22,moderator round,0.0728361520901419,0.0,0.0728361520901419
dolphin-yi-34b::moderator,23,ca argues,0.0728361520901419,0.0,0.0728361520901419
dolphin-yi-34b::moderator,24,scores civility,0.0728361520901419,0.0,0.0728361520901419
dolphin-yi-34b::moderator,25,recap agreements,0.0728361520901419,0.0,0.0728361520901419
dolphin-yi-34b::moderator,26,scores,0.0728361520901419,0.0,0.0728361520901419
dolphin-yi-34b::moderator,27,round,0.0728361520901419,0.0,0.0728361520901419
dolphin-yi-34b::moderator,28,round recap,0.0728361520901419,0.0,0.0728361520901419
dolphin-yi-34b::moderator,29,recap,0.0728361520901419,0.0,0.0728361520901419
dolphin-yi-34b::moderator,30,civility epistemic,0.0728361520901419,0.0,0.0728361520901419
dolphin-yi-34b::opponent,1,opponent,0.12276680178572066,0.00570770468839174,0.11705909709732892
dolphin-yi-34b::opponent,2,landings staged,0.11016314342257515,0.007560839156267019,0.10260230426630813
dolphin-yi-34b::opponent,3,staged supported,0.10154436377927749,0.0,0.10154436377927749
dolphin-yi-34b::opponent,4,scientific evidence,0.10154436377927749,0.0,0.10154436377927749
dolphin-yi-34b::opponent,5,supported substantial,0.10154436377927749,0.0,0.10154436377927749
dolphin-yi-34b::opponent,6,supported,0.10154436377927749,0.0,0.10154436377927749
dolphin-yi-34b::opponent,7,substantial,0.10154436377927749,0.0,0.10154436377927749
dolphin-yi-34b::opponent,8,substantial scientific,0.10154436377927749,0.0,0.10154436377927749
dolphin-yi-34b::opponent,9,scientific,0.10154436377927749,0.0,0.10154436377927749
dolphin-yi-34b::opponent,10,landings,0.12247055548285492,0.023843355959207384,0.09862719952364754
dolphin-yi-34b::opponent,11,apollo moon,0.12247055548285492,0.023843355959207384,0.09862719952364754
dolphin-yi-34b::opponent,12,moon,0.12247055548285492,0.023843355959207384,0.09862719952364754
dolphin-yi-34b::opponent,13,moon landings,0.12247055548285492,0.023843355959207384,0.09862719952364754
dolphin-yi-34b::opponent,14,opponent argument,0.09409174821180907,0.0,0.09409174821180907
dolphin-yi-34b::opponent,15,argument,0.09409174821180907,0.0,0.09409174821180907
dolphin-yi-34b::opponent,16,natural,0.08396880592019412,0.009108502318663834,0.07486030360153029
dolphin-yi-34b::opponent,17,approach,0.08396880592019412,0.009571229047683366,0.07439757687251075
dolphin-yi-34b::opponent,18,patterns lost,0.07163456782520387,0.0,0.07163456782520387
dolphin-yi-34b::opponent,19,evidence opponent,0.07163456782520387,0.0,0.07163456782520387
dolphin-yi-34b::opponent,20,claims patterns,0.07163456782520387,0.0,0.07163456782520387
dolphin-yi-34b::opponent,21,fabrication concrete,0.07163456782520387,0.0,0.07163456782520387
dolphin-yi-34b::opponent,22,opponent claims,0.07163456782520387,0.0,0.07163456782520387
dolphin-yi-34b::opponent,23,imply fabrication,0.07163456782520387,0.0,0.07163456782520387
dolphin-yi-34b::opponent,24,whistleblowers necessarily,0.07163456782520387,0.0,0.07163456782520387
dolphin-yi-34b::opponent,25,necessarily imply,0.06392770075172863,0.006876041179287928,0.0570516595724407
dolphin-yi-34b::opponent,26,necessarily,0.06392770075172863,0.006876041179287928,0.0570516595724407
dolphin-yi-34b::opponent,27,imply,0.06392770075172863,0.006876041179287928,0.0570516595724407
dolphin-yi-34b::opponent,28,marginalized whistleblowers,0.06392770075172863,0.006876041179287928,0.0570516595724407
dolphin-yi-34b::opponent,29,marginalized,0.06392770075172863,0.006876041179287928,0.0570516595724407
dolphin-yi-34b::opponent,30,concrete evidence,0.06392770075172863,0.006876041179287928,0.0570516595724407
gemma3:27b::proponent,1,technical,0.15483274362517102,0.0,0.15483274362517102
gemma3:27b::proponent,2,persistent,0.13053194413629332,0.0,0.13053194413629332
gemma3:27b::proponent,3,strongly suggests,0.12079381124286345,0.0,0.12079381124286345
gemma3:27b::proponent,4,strongly,0.12079381124286345,0.0,0.12079381124286345
gemma3:27b::proponent,5,obscure,0.10708931415405314,0.009108502318663834,0.0979808118353893
gemma3:27b::proponent,6,obscure truth,0.10708931415405314,0.009108502318663834,0.0979808118353893
gemma3:27b::proponent,7,truth,0.10708931415405314,0.009108502318663834,0.0979808118353893
gemma3:27b::proponent,8,technical explanations,0.09795623852285824,0.0,0.09795623852285824
gemma3:27b::proponent,9,addressing,0.08741753169132643,0.008328664150767735,0.0790888675405587
gemma3:27b::proponent,10,apollo missions,0.11765004534210595,0.040558159202190525,0.07709188613991542
gemma3:27b::proponent,11,suggests,0.09771785096119887,0.023585496698523216,0.07413235426267564
gemma3:27b::proponent,12,era data,0.07554251936074674,0.011192364088315847,0.06435015527243089
gemma3:27b::proponent,13,institutional,0.07554251936074674,0.011192364088315847,0.06435015527243089
gemma3:27b::proponent,14,pattern,0.08889332750288206,0.03191254899664903,0.05698077850623303
gemma3:27b::proponent,15,explanations anomalies,0.07924307560302954,0.022383758771735887,0.05685931683129365
gemma3:27b::proponent,16,narrative,0.07924307560302954,0.022383758771735887,0.05685931683129365
gemma3:27b::proponent,17,lunar landing,0.06580438646731686,0.009332734479510942,0.05647165198780592
gemma3:27b::proponent,18,landing,0.06580438646731686,0.009332734479510942,0.05647165198780592
gemma3:27b::proponent,19,deliberate,0.07924307560302954,0.025609199306291342,0.0536338762967382
gemma3:27b::proponent,20,surrounding,0.06874512230807432,0.015984543497951764,0.052760578810122555
gemma3:27b::proponent,21,surrounding apollo,0.06874512230807432,0.015984543497951764,0.052760578810122555
gemma3:27b::proponent,22,nasa,0.09660982726272391,0.04392071907469099,0.052689108188032914
gemma3:27b::proponent,23,potential,0.06741521193384457,0.015204705330055662,0.05221050660378891
gemma3:27b::proponent,24,missions,0.1094657719105891,0.05953658287292429,0.0499291890376648
gemma3:27b::proponent,25,weight,0.054989424775546594,0.010725098014232833,0.04426432676131376
gemma3:27b::proponent,26,cumulative,0.054989424775546594,0.010725098014232833,0.04426432676131376
gemma3:27b::proponent,27,cumulative weight,0.054989424775546594,0.010725098014232833,0.04426432676131376
gemma3:27b::proponent,28,apollo era,0.06741521193384457,0.026852488971592675,0.0405627229622519
gemma3:27b::proponent,29,era,0.06741521193384457,0.026852488971592675,0.0405627229622519
gemma3:27b::proponent,30,inconsistencies,0.0901885634260979,0.05061783300361097,0.03957073042248694
