metric_family,metric,model_name,mean,std,n
baseline,word_count,dolphin-yi-34b,57.266666666666666,59.42518305358748,15
baseline,type_token_ratio,dolphin-yi-34b,0.8551473717310984,0.14397662332182218,15
baseline,vader_compound,dolphin-yi-34b,-0.5122666666666666,0.2549978309898416,15
baseline,citation_count,dolphin-yi-34b,0.3333333333333333,0.48795003647426666,15
baseline,question_count,dolphin-yi-34b,0.6666666666666666,0.9759000729485333,15
core,confidence,dolphin-yi-34b,58.9,2.078995483935023,10
core,confidence_delta_within_role,dolphin-yi-34b,1.25,2.3754698783308417,8
core,word_count,dolphin-yi-34b,57.266666666666666,59.42518305358748,15
core,avg_sentence_length,dolphin-yi-34b,21.42,8.127110714849932,15
core,lemma_type_token_ratio,dolphin-yi-34b,0.9093524945375433,0.13344462114077804,15
core,vader_compound,dolphin-yi-34b,-0.5122666666666666,0.2549978309898416,15
core,evidence_density_per_1k_words,dolphin-yi-34b,66.5468296850661,52.75683385913048,15
core,rebuttal_density_per_1k_words,dolphin-yi-34b,0.0,0.0,15
core,hedge_density_per_1k_words,dolphin-yi-34b,12.279139379410383,25.038663008599187,15
core,assertive_density_per_1k_words,dolphin-yi-34b,0.0,0.0,15
core,strong_modal_density_per_1k_words,dolphin-yi-34b,0.0,0.0,15
core,weak_modal_density_per_1k_words,dolphin-yi-34b,0.0,0.0,15
core,moral_density_per_1k_words,dolphin-yi-34b,7.928682224549602,5.702429237478426,15
core,stance_proxy_score,dolphin-yi-34b,0.13333333333333333,0.3518657752744984,15
core,assertiveness_balance,dolphin-yi-34b,-0.012279139379410381,0.02503866300859919,15
core,modality_balance,dolphin-yi-34b,0.0,0.0,15
core,lexical_overlap_prev_other_turn,dolphin-yi-34b,0.08520435179243448,0.07247601326069196,15
core,semantic_similarity_prev_other_turn,dolphin-yi-34b,0.5974795388315847,0.07887844705000409,14
core,lexical_overlap_prev_opponent_turn,dolphin-yi-34b,0.026491833030852993,0.049582219094371424,15
core,semantic_similarity_prev_opponent_turn,dolphin-yi-34b,0.523451680162522,0.05436148603601005,9
core,novelty_vs_prev_turn_lexical,dolphin-yi-34b,0.9147956482075655,0.07247601326069196,15
core,novelty_vs_prev_turn_semantic,dolphin-yi-34b,0.4025204611684154,0.07887844705000409,14
core,novelty_vs_prev_opponent_turn_lexical,dolphin-yi-34b,0.973508166969147,0.049582219094371445,15
core,novelty_vs_prev_opponent_turn_semantic,dolphin-yi-34b,0.4765483198374781,0.05436148603601005,9
