model_name,metric,proponent_mean,opponent_mean,proponent_n,opponent_n,role_gap,role_gap_ci_low,role_gap_ci_high,effect_size_d
gemma3:27b,confidence,43.5,52.25,4,4,-8.75,-13.256249999999994,-3.75,-2.4297354707521817
gemma3:27b,confidence_delta_within_role,-4.333333333333333,1.6666666666666667,3,3,-6.0,-7.0,-4.666666666666667,-8.049844718999243
gemma3:27b,word_count,35.0,38.5,4,4,-3.5,-8.506249999999994,1.25,-0.9754262200082647
gemma3:27b,avg_sentence_length,35.0,33.125,4,4,1.875,-5.25,10.003124999999997,0.3313349873944435
gemma3:27b,lemma_type_token_ratio,0.9668518518518519,0.9813793103448276,4,4,-0.014527458492975764,-0.04094444444444453,0.013371008939974421,-0.7421848430362794
gemma3:27b,vader_compound,0.125625,-0.37479999999999997,4,4,0.5004249999999999,-0.2062656249999999,1.0774499999999998,1.0767449103024713
gemma3:27b,evidence_density_per_1k_words,19.399460188933872,32.27355262238983,4,4,-12.874092433455957,-39.58349414285767,13.839754510654142,-0.6043029450526056
gemma3:27b,rebuttal_density_per_1k_words,15.33882783882784,0.0,4,4,15.33882783882784,0.0,30.67765567765568,1.37756889023645
gemma3:27b,hedge_density_per_1k_words,6.410256410256411,0.0,4,4,6.410256410256411,0.0,19.230769230769234,0.816496580927726
gemma3:27b,assertive_density_per_1k_words,0.0,0.0,4,4,0.0,0.0,0.0,0.0
gemma3:27b,strong_modal_density_per_1k_words,0.0,0.0,4,4,0.0,0.0,0.0,0.0
gemma3:27b,weak_modal_density_per_1k_words,0.0,0.0,4,4,0.0,0.0,0.0,0.0
gemma3:27b,moral_density_per_1k_words,4.8789749277832755,4.388462734267243,4,4,0.49051219351603237,-0.2380814309337538,1.210314761201044,0.9284631751249303
gemma3:27b,stance_proxy_score,-0.5,0.25,4,4,-0.75,-1.5,-0.25,-1.6035674514745464
gemma3:27b,assertiveness_balance,-0.00641025641025641,0.0,4,4,-0.00641025641025641,-0.019230769230769232,0.0,-0.8164965809277259
gemma3:27b,modality_balance,0.0,0.0,4,4,0.0,0.0,0.0,0.0
gemma3:27b,lexical_overlap_prev_other_turn,0.049490588450292396,0.0999052630308589,4,4,-0.05041467458056651,-0.09108775910280523,-0.014731060205163932,-1.8354456622629531
gemma3:27b,semantic_similarity_prev_other_turn,0.44053323498703767,0.6838945329716397,3,4,-0.24336129798460204,-0.36960229169927417,-0.1027307017705299,-2.763360720595998
gemma3:27b,lexical_overlap_prev_opponent_turn,0.010221109720483939,0.0999052630308589,4,4,-0.08968415331037496,-0.11173010979171118,-0.062458662759343496,-5.093370457691295
gemma3:27b,semantic_similarity_prev_opponent_turn,0.41407300963579613,0.6838945329716397,3,4,-0.2698215233358436,-0.398062055122589,-0.09853398022674331,-2.771792446842179
gemma3:27b,novelty_vs_prev_turn_lexical,0.9505094115497077,0.9000947369691411,4,4,0.05041467458056659,0.013182115211336965,0.0883389808643726,1.8354456622629547
gemma3:27b,novelty_vs_prev_turn_semantic,0.5594667650129623,0.3161054670283603,3,4,0.24336129798460204,0.10008505759639716,0.3677799910845315,2.763360720595999
gemma3:27b,novelty_vs_prev_opponent_turn_lexical,0.989778890279516,0.9000947369691411,4,4,0.08968415331037494,0.06322664509498664,0.10975956722704286,5.093370457691291
gemma3:27b,novelty_vs_prev_opponent_turn_semantic,0.5859269903642039,0.3161054670283603,3,4,0.26982152333584364,0.11735953414377054,0.39806205512258896,2.7717924468421797
