model_name,debate_role,metric,mean,ci_low,ci_high,n
dolphin-yi-34b,moderator,confidence,0.0,0.0,0.0,0
dolphin-yi-34b,moderator,confidence_delta_within_role,0.0,0.0,0.0,0
dolphin-yi-34b,moderator,word_count,157.0,146.0,168.0,5
dolphin-yi-34b,moderator,avg_sentence_length,30.565238095238094,23.99047619047619,37.63666666666667,5
dolphin-yi-34b,moderator,lemma_type_token_ratio,0.6528006788533104,0.6196780967570441,0.6882478632478632,5
dolphin-yi-34b,moderator,vader_compound,0.10936000000000004,-0.5062800000000001,0.725,5
dolphin-yi-34b,moderator,evidence_density_per_1k_words,96.20965061377285,86.42353490019083,105.74077727362399,5
dolphin-yi-34b,moderator,rebuttal_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,moderator,hedge_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,moderator,assertive_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,moderator,strong_modal_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,moderator,weak_modal_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,moderator,moral_density_per_1k_words,1.0251440293399734,0.9080767339839086,1.162984066516828,5
dolphin-yi-34b,moderator,stance_proxy_score,0.2,-0.4,0.8,5
dolphin-yi-34b,moderator,assertiveness_balance,0.0,0.0,0.0,5
dolphin-yi-34b,moderator,modality_balance,0.0,0.0,0.0,5
dolphin-yi-34b,moderator,lexical_overlap_prev_other_turn,0.15036360737938928,0.11589351187629524,0.18483370288248335,5
dolphin-yi-34b,moderator,semantic_similarity_prev_other_turn,0.6808283248771352,0.6228636981726217,0.7539861935764882,5
dolphin-yi-34b,moderator,lexical_overlap_prev_opponent_turn,0.0,0.0,0.0,5
dolphin-yi-34b,moderator,semantic_similarity_prev_opponent_turn,0.0,0.0,0.0,0
dolphin-yi-34b,moderator,novelty_vs_prev_turn_lexical,0.8496363926206107,0.8081152993348116,0.8841064881237047,5
dolphin-yi-34b,moderator,novelty_vs_prev_turn_semantic,0.31917167512286476,0.2460138064235117,0.37828081136673697,5
dolphin-yi-34b,moderator,novelty_vs_prev_opponent_turn_lexical,1.0,1.0,1.0,5
dolphin-yi-34b,moderator,novelty_vs_prev_opponent_turn_semantic,0.0,0.0,0.0,0
dolphin-yi-34b,opponent,confidence,58.0,56.0,60.0,5
dolphin-yi-34b,opponent,confidence_delta_within_role,1.25,0.0,3.75,4
dolphin-yi-34b,opponent,word_count,26.4,20.2,32.2,5
dolphin-yi-34b,opponent,avg_sentence_length,16.8,15.8,17.9,5
dolphin-yi-34b,opponent,lemma_type_token_ratio,0.9545454545454547,0.9181818181818182,0.990909090909091,5
dolphin-yi-34b,opponent,vader_compound,0.46154,0.15430000000000002,0.6971999999999999,5
dolphin-yi-34b,opponent,evidence_density_per_1k_words,35.194247478278236,16.97792869269949,52.27204633975831,5
dolphin-yi-34b,opponent,rebuttal_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,opponent,hedge_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,opponent,assertive_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,opponent,strong_modal_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,opponent,weak_modal_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,opponent,moral_density_per_1k_words,7.273876173791701,5.23723334980753,9.37732516093347,5
dolphin-yi-34b,opponent,stance_proxy_score,0.8,0.4,1.0,5
dolphin-yi-34b,opponent,assertiveness_balance,0.0,0.0,0.0,5
dolphin-yi-34b,opponent,modality_balance,0.0,0.0,0.0,5
dolphin-yi-34b,opponent,lexical_overlap_prev_other_turn,0.11779623477297896,0.08047619047619048,0.1554152823920266,5
dolphin-yi-34b,opponent,semantic_similarity_prev_other_turn,0.7097447724656433,0.5918218776929545,0.8129135631298302,5
dolphin-yi-34b,opponent,lexical_overlap_prev_opponent_turn,0.11779623477297896,0.08047619047619048,0.15541528239202657,5
dolphin-yi-34b,opponent,semantic_similarity_prev_opponent_turn,0.7097447724656433,0.5876057784058114,0.8063091835498671,5
dolphin-yi-34b,opponent,novelty_vs_prev_turn_lexical,0.8822037652270209,0.844876245847176,0.9209523809523809,5
dolphin-yi-34b,opponent,novelty_vs_prev_turn_semantic,0.29025522753435673,0.19369081645013278,0.4082819938403183,5
dolphin-yi-34b,opponent,novelty_vs_prev_opponent_turn_lexical,0.8822037652270209,0.8445847176079735,0.9195238095238094,5
dolphin-yi-34b,opponent,novelty_vs_prev_opponent_turn_semantic,0.29025522753435673,0.19369081645013278,0.4147825018870085,5
gemma3:27b,proponent,confidence,50.8,45.8,56.0,5
gemma3:27b,proponent,confidence_delta_within_role,1.25,-5.0,10.75,4
gemma3:27b,proponent,word_count,34.8,31.2,39.2,5
gemma3:27b,proponent,avg_sentence_length,34.8,31.2,39.6,5
gemma3:27b,proponent,lemma_type_token_ratio,0.9818181818181818,0.9454545454545455,1.0,5
gemma3:27b,proponent,vader_compound,0.27026000000000006,-0.23722,0.63748,5
gemma3:27b,proponent,evidence_density_per_1k_words,4.545454545454545,0.0,13.636363636363637,5
gemma3:27b,proponent,rebuttal_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,proponent,hedge_density_per_1k_words,6.666666666666667,0.0,20.0,5
gemma3:27b,proponent,assertive_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,proponent,strong_modal_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,proponent,weak_modal_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,proponent,moral_density_per_1k_words,4.5403977214963165,3.8659116129089623,5.134099811282505,5
gemma3:27b,proponent,stance_proxy_score,0.0,-0.6,0.6,5
gemma3:27b,proponent,assertiveness_balance,-0.006666666666666666,-0.02,0.0,5
gemma3:27b,proponent,modality_balance,0.0,0.0,0.0,5
