group_name,rank,term,count,per_1k_tokens,total_tokens
dolphin-yi-34b::opponent,1,agencies,6,44.776119402985074,134
dolphin-yi-34b::opponent,2,regulatory,6,44.776119402985074,134
dolphin-yi-34b::opponent,3,harm,5,37.3134328358209,134
dolphin-yi-34b::opponent,4,food,5,37.3134328358209,134
dolphin-yi-34b::opponent,5,imply,5,37.3134328358209,134
dolphin-yi-34b::opponent,6,does,5,37.3134328358209,134
dolphin-yi-34b::opponent,7,industry,5,37.3134328358209,134
dolphin-yi-34b::opponent,8,approval,4,29.850746268656717,134
dolphin-yi-34b::opponent,9,door,4,29.850746268656717,134
dolphin-yi-34b::opponent,10,examine,4,29.850746268656717,134
dolphin-yi-34b::opponent,11,driven,4,29.850746268656717,134
dolphin-yi-34b::opponent,12,approvals,4,29.850746268656717,134
dolphin-yi-34b::opponent,13,decision,4,29.850746268656717,134
dolphin-yi-34b::opponent,14,criteria,4,29.850746268656717,134
dolphin-yi-34b::opponent,15,crucial,4,29.850746268656717,134
dolphin-yi-34b::opponent,16,additive,4,29.850746268656717,134
dolphin-yi-34b::opponent,17,incentive,4,29.850746268656717,134
dolphin-yi-34b::opponent,18,health,4,29.850746268656717,134
dolphin-yi-34b::opponent,19,specific,4,29.850746268656717,134
dolphin-yi-34b::opponent,20,systemic,4,29.850746268656717,134
dolphin-yi-34b::opponent,21,place,4,29.850746268656717,134
dolphin-yi-34b::opponent,22,public,4,29.850746268656717,134
dolphin-yi-34b::opponent,23,necessarily,4,29.850746268656717,134
dolphin-yi-34b::opponent,24,making,4,29.850746268656717,134
dolphin-yi-34b::opponent,25,processes,4,29.850746268656717,134
dolphin-yi-34b::proponent,1,additives,5,60.97560975609756,82
dolphin-yi-34b::proponent,2,agencies,5,60.97560975609756,82
dolphin-yi-34b::proponent,3,regulatory,5,60.97560975609756,82
dolphin-yi-34b::proponent,4,industry,5,60.97560975609756,82
dolphin-yi-34b::proponent,5,food,4,48.78048780487805,82
dolphin-yi-34b::proponent,6,harm,4,48.78048780487805,82
dolphin-yi-34b::proponent,7,creates,4,48.78048780487805,82
dolphin-yi-34b::proponent,8,door,4,48.78048780487805,82
dolphin-yi-34b::proponent,9,incentive,4,48.78048780487805,82
dolphin-yi-34b::proponent,10,revolving,4,48.78048780487805,82
dolphin-yi-34b::proponent,11,systemic,4,48.78048780487805,82
dolphin-yi-34b::proponent,12,public,3,36.58536585365854,82
dolphin-yi-34b::proponent,13,health,3,36.58536585365854,82
dolphin-yi-34b::proponent,14,approval,3,36.58536585365854,82
dolphin-yi-34b::proponent,15,lobbyists,3,36.58536585365854,82
dolphin-yi-34b::proponent,16,approve,2,24.390243902439025,82
dolphin-yi-34b::proponent,17,industries,2,24.390243902439025,82
dolphin-yi-34b::proponent,18,harmful,1,12.195121951219512,82
dolphin-yi-34b::proponent,19,despite,1,12.195121951219512,82
dolphin-yi-34b::proponent,20,cross,1,12.195121951219512,82
dolphin-yi-34b::proponent,21,benefit,1,12.195121951219512,82
dolphin-yi-34b::proponent,22,aligned,1,12.195121951219512,82
dolphin-yi-34b::proponent,23,captured,1,12.195121951219512,82
dolphin-yi-34b::proponent,24,evidence,1,12.195121951219512,82
dolphin-yi-34b::proponent,25,players,1,12.195121951219512,82
gemma3:27b::moderator,1,ca,28,48.10996563573883,582
gemma3:27b::moderator,2,sa,25,42.955326460481096,582
gemma3:27b::moderator,3,industry,12,20.61855670103093,582
gemma3:27b::moderator,4,door,12,20.61855670103093,582
gemma3:27b::moderator,5,regulatory,12,20.61855670103093,582
gemma3:27b::moderator,6,revolving,12,20.61855670103093,582
gemma3:27b::moderator,7,harmful,11,18.900343642611684,582
gemma3:27b::moderator,8,approval,11,18.900343642611684,582
gemma3:27b::moderator,9,scientific,11,18.900343642611684,582
gemma3:27b::moderator,10,evidence,10,17.18213058419244,582
gemma3:27b::moderator,11,process,10,17.18213058419244,582
gemma3:27b::moderator,12,proof,10,17.18213058419244,582
gemma3:27b::moderator,13,influence,10,17.18213058419244,582
gemma3:27b::moderator,14,argues,9,15.463917525773196,582
gemma3:27b::moderator,15,asks,9,15.463917525773196,582
gemma3:27b::moderator,16,agents,9,15.463917525773196,582
gemma3:27b::moderator,17,additives,9,15.463917525773196,582
gemma3:27b::moderator,18,specific,8,13.745704467353951,582
gemma3:27b::moderator,19,harm,8,13.745704467353951,582
gemma3:27b::moderator,20,capture,7,12.027491408934708,582
gemma3:27b::moderator,21,agencies,7,12.027491408934708,582
gemma3:27b::moderator,22,acknowledge,7,12.027491408934708,582
gemma3:27b::moderator,23,approvals,7,12.027491408934708,582
gemma3:27b::moderator,24,burden,6,10.309278350515465,582
gemma3:27b::moderator,25,potential,6,10.309278350515465,582
