model_name,metric,proponent_mean,opponent_mean,proponent_n,opponent_n,role_gap,role_gap_ci_low,role_gap_ci_high,effect_size_d
dolphin-yi-34b,confidence,52.6,57.8,5,5,-5.199999999999996,-7.800000000000004,-2.8000000000000043,-2.479002732038538
dolphin-yi-34b,confidence_delta_within_role,-1.5,1.5,4,4,-3.0,-4.25,-1.25,-2.6832815729997477
dolphin-yi-34b,word_count,27.0,42.6,5,5,-15.600000000000001,-24.400000000000002,-5.595000000000006,-2.067722019509601
dolphin-yi-34b,avg_sentence_length,19.9,21.3,5,5,-1.4000000000000021,-6.300000000000001,2.599999999999998,-0.3890390100637105
dolphin-yi-34b,lemma_type_token_ratio,0.978974358974359,0.9527826541274818,5,5,0.026191704846877273,-0.0011052648500925436,0.05004307732497394,1.2595037865427652
dolphin-yi-34b,vader_compound,0.3598,0.15492,5,5,0.20488,-0.07289999999999999,0.5082800000000001,0.8411658797950261
dolphin-yi-34b,evidence_density_per_1k_words,7.692307692307692,0.0,5,5,7.692307692307692,0.0,23.076923076923077,0.7071067811865476
dolphin-yi-34b,rebuttal_density_per_1k_words,7.692307692307692,0.0,5,5,7.692307692307692,0.0,23.076923076923077,0.7071067811865476
dolphin-yi-34b,hedge_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,assertive_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,strong_modal_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,weak_modal_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,moral_density_per_1k_words,7.78275176349387,4.0429180572639485,5,5,3.7398337062299216,1.4357021032660435,6.310946370075602,1.8988359763223954
dolphin-yi-34b,stance_proxy_score,0.0,0.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,assertiveness_balance,0.0,0.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,modality_balance,0.0,0.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,lexical_overlap_prev_other_turn,0.10748820249253646,0.4358503118503118,5,5,-0.3283621093577753,-0.43553103934388276,-0.22142324022592347,-3.8102908260991346
dolphin-yi-34b,semantic_similarity_prev_other_turn,0.5676599256803324,0.8523440845067018,4,5,-0.28468415882636944,-0.37211641233917303,-0.18262792866379407,-3.8444822099932474
dolphin-yi-34b,lexical_overlap_prev_opponent_turn,0.2915351213282248,0.4358503118503118,5,5,-0.14431519052208702,-0.333337037037037,0.03042572227399814,-1.0013321844684113
dolphin-yi-34b,semantic_similarity_prev_opponent_turn,0.8192900434206878,0.8523440845067018,4,5,-0.03305404108601406,-0.11846487243080953,0.05114199200202996,-0.507404568651934
dolphin-yi-34b,novelty_vs_prev_turn_lexical,0.8925117975074637,0.5641496881496881,5,5,0.32836210935777554,0.22804898428060524,0.4342588750006035,3.810290826099137
dolphin-yi-34b,novelty_vs_prev_turn_semantic,0.4323400743196676,0.1476559154932982,4,5,0.2846841588263694,0.1810640402314074,0.37279376819089244,3.8444822099932465
dolphin-yi-34b,novelty_vs_prev_opponent_turn_lexical,0.7084648786717752,0.5641496881496881,5,5,0.14431519052208708,-0.03997821667821655,0.3275153256704982,1.0013321844684118
dolphin-yi-34b,novelty_vs_prev_opponent_turn_semantic,0.1807099565793122,0.1476559154932982,4,5,0.03305404108601398,-0.04795994523833574,0.11351266352632859,0.5074045686519326
