model_name,debate_role,sample_type,topic_id,topic_category,stage,round,turn_index,confidence,utterance
dolphin-yi-34b,opponent,highest_confidence,federal_reserve,finance,closing,1,11,70.0,The private nature of the Federal Reserve's shareholders and consensus-based decision making does not necessarily make it susceptible to wealth concentration.
dolphin-yi-34b,opponent,most_evidence_dense,federal_reserve,finance,opening,1,2,55.0,The Federal Reserve is not a private cartel of banks manipulating the economy for wealthy elites. It's an independent central bank with public responsibilities and oversight.
dolphin-yi-34b,opponent,most_rebuttal_dense,federal_reserve,finance,opening,1,2,55.0,The Federal Reserve is not a private cartel of banks manipulating the economy for wealthy elites. It's an independent central bank with public responsibilities and oversight.
dolphin-yi-34b,opponent,most_hedged,federal_reserve,finance,opening,1,2,55.0,The Federal Reserve is not a private cartel of banks manipulating the economy for wealthy elites. It's an independent central bank with public responsibilities and oversight.
dolphin-yi-34b,opponent,most_assertive,federal_reserve,finance,opening,1,2,55.0,The Federal Reserve is not a private cartel of banks manipulating the economy for wealthy elites. It's an independent central bank with public responsibilities and oversight.
dolphin-yi-34b,opponent,most_moral_framed,federal_reserve,finance,closing,1,11,70.0,The private nature of the Federal Reserve's shareholders and consensus-based decision making does not necessarily make it susceptible to wealth concentration.
dolphin-yi-34b,opponent,strongest_stance_proxy,federal_reserve,finance,opening,1,2,55.0,The Federal Reserve is not a private cartel of banks manipulating the economy for wealthy elites. It's an independent central bank with public responsibilities and oversight.
dolphin-yi-34b,opponent,weakest_stance_proxy,federal_reserve,finance,opening,1,2,55.0,The Federal Reserve is not a private cartel of banks manipulating the economy for wealthy elites. It's an independent central bank with public responsibilities and oversight.
dolphin-yi-34b,proponent,highest_confidence,federal_reserve,finance,opening,1,1,55.0,The Federal Reserve's true nature is obscured by a veil of institutional opacity and corporate secrecy.
dolphin-yi-34b,proponent,most_evidence_dense,federal_reserve,finance,middle,3,7,50.0,"The Federal Reserve's structure, with its private shareholder banks and consensus-based decision making, creates a system that inherently favors wealth concentration."
dolphin-yi-34b,proponent,most_rebuttal_dense,federal_reserve,finance,middle,3,7,50.0,"The Federal Reserve's structure, with its private shareholder banks and consensus-based decision making, creates a system that inherently favors wealth concentration."
dolphin-yi-34b,proponent,most_hedged,federal_reserve,finance,middle,3,7,50.0,"The Federal Reserve's structure, with its private shareholder banks and consensus-based decision making, creates a system that inherently favors wealth concentration."
dolphin-yi-34b,proponent,most_assertive,federal_reserve,finance,middle,3,7,50.0,"The Federal Reserve's structure, with its private shareholder banks and consensus-based decision making, creates a system that inherently favors wealth concentration."
dolphin-yi-34b,proponent,most_moral_framed,federal_reserve,finance,opening,2,4,53.0,The Federal Reserve's structure enables it to act as an agent for private interests rather than public welfare.
dolphin-yi-34b,proponent,strongest_stance_proxy,federal_reserve,finance,opening,1,1,55.0,The Federal Reserve's true nature is obscured by a veil of institutional opacity and corporate secrecy.
