model_name,debate_role,round,confidence,confidence_delta_within_role,word_count,avg_sentence_length,lemma_type_token_ratio,vader_compound,evidence_density_per_1k_words,rebuttal_density_per_1k_words,hedge_density_per_1k_words,assertive_density_per_1k_words,strong_modal_density_per_1k_words,weak_modal_density_per_1k_words,moral_density_per_1k_words,stance_proxy_score,assertiveness_balance,modality_balance,lexical_overlap_prev_other_turn,semantic_similarity_prev_other_turn,lexical_overlap_prev_opponent_turn,semantic_similarity_prev_opponent_turn,novelty_vs_prev_turn_lexical,novelty_vs_prev_turn_semantic,novelty_vs_prev_opponent_turn_lexical,novelty_vs_prev_opponent_turn_semantic
dolphin-yi-34b,opponent,1,55.0,,27.0,27.0,1.0,-0.7184,37.03703703703704,0.0,37.03703703703704,0.0,0.0,0.0,7.080315114268761,0.0,-0.037037037037037035,0.0,0.10714285714285714,0.5105608281429143,0.10714285714285714,0.5105608281429143,0.8928571428571429,0.48943917185708574,0.8928571428571429,0.48943917185708574
dolphin-yi-34b,opponent,2,56.0,1.0,36.0,18.0,1.0,-0.7096,0.0,0.0,0.0,0.0,0.0,0.0,4.414144532938998,0.0,0.0,0.0,0.1935483870967742,0.7885507921230337,0.1935483870967742,0.7885507921230337,0.8064516129032258,0.2114492078769663,0.8064516129032258,0.2114492078769663
dolphin-yi-34b,opponent,3,54.0,-2.0,39.0,19.5,0.9565217391304348,-0.9333,0.0,0.0,25.641025641025642,0.0,0.0,0.0,5.410193422756079,0.0,-0.02564102564102564,0.0,0.40625,0.8507995627373306,0.40625,0.8507995627373306,0.59375,0.1492004372626694,0.59375,0.1492004372626694
dolphin-yi-34b,opponent,4,55.0,1.0,30.0,30.0,1.0,-0.9217,33.333333333333336,0.0,0.0,0.0,0.0,0.0,6.9935053739327,0.0,0.0,0.0,0.14705882352941177,0.6197344159566665,0.14705882352941177,0.6197344159566665,0.8529411764705882,0.38026558404333355,0.8529411764705882,0.38026558404333355
dolphin-yi-34b,opponent,5,53.0,-2.0,39.0,19.5,1.0,-0.8979,25.641025641025642,0.0,0.0,0.0,0.0,0.0,3.934460187024256,0.0,0.0,0.0,0.37142857142857144,0.762655206422741,0.37142857142857144,0.762655206422741,0.6285714285714286,0.23734479357725902,0.6285714285714286,0.23734479357725902
gemma3:27b,moderator,1,,,221.0,44.2,0.7313432835820896,-0.8645,72.39819004524887,4.524886877828054,4.524886877828054,0.0,0.0,0.0,0.7539316191494055,2.0,-0.004524886877828055,0.0,0.045871559633027525,0.3827478645294886,0.0,,0.9541284403669725,0.6172521354705114,1.0,
gemma3:27b,moderator,2,,,194.0,48.5,0.8303571428571429,-0.9308,61.855670103092784,0.0,10.309278350515465,0.0,0.0,0.0,0.832517034579918,1.0,-0.010309278350515464,0.0,0.10101010101010101,0.6345450958169344,0.0,,0.898989898989899,0.3654549041830656,1.0,
gemma3:27b,moderator,3,,,184.0,36.8,0.7019230769230769,-0.8385,70.65217391304348,0.0,0.0,0.0,0.0,0.0,1.018707473977024,1.0,0.0,0.0,0.1875,0.6674788844635549,0.0,,0.8125,0.33252111553644514,1.0,
gemma3:27b,moderator,4,,,209.0,29.857142857142858,0.6910569105691057,0.8468,71.77033492822966,0.0,0.0,0.0,0.0,0.0,0.7826524402414997,2.0,0.0,0.0,0.0851063829787234,0.5812403637906829,0.0,,0.9148936170212766,0.4187596362093171,1.0,
gemma3:27b,moderator,5,,,177.0,44.25,0.7264150943396226,-0.7655,73.44632768361582,0.0,5.649717514124294,0.0,0.0,0.0,0.9389347560714416,2.0,-0.005649717514124294,0.0,0.14942528735632185,0.7015705131060427,0.0,,0.8505747126436781,0.2984294868939573,1.0,
gemma3:27b,proponent,1,50.0,,26.0,26.0,1.0,-0.6124,0.0,0.0,38.46153846153846,0.0,0.0,0.0,8.08149724439948,0.0,-0.038461538461538464,0.0,0.0,,0.0,,1.0,,1.0,
gemma3:27b,proponent,2,45.0,-5.0,30.0,30.0,1.0,-0.821,0.0,33.333333333333336,33.333333333333336,0.0,0.0,0.0,6.637940229816675,0.0,-0.03333333333333333,0.0,0.05309734513274336,0.4812995581783697,0.027777777777777776,0.5147751108424015,0.9469026548672567,0.5187004418216303,0.9722222222222222,0.48522488915759854
gemma3:27b,proponent,3,46.0,1.0,36.0,36.0,1.0,-0.8104,0.0,0.0,27.77777777777778,0.0,0.0,0.0,4.636900413165262,0.0,-0.027777777777777776,0.0,0.04504504504504504,0.520152875362003,0.11428571428571428,0.6467175144565641,0.954954954954955,0.47984712463799695,0.8857142857142857,0.3532824855434359
gemma3:27b,proponent,4,44.0,-2.0,35.0,35.0,1.0,0.2658,0.0,0.0,0.0,0.0,0.0,0.0,4.900781180609253,1.0,0.0,0.0,0.010638297872340425,0.38184724525941804,0.0,0.4237517600814592,0.9893617021276596,0.618152754740582,1.0,0.5762482399185408
gemma3:27b,proponent,5,45.0,1.0,43.0,43.0,0.9259259259259259,-0.5574,0.0,0.0,0.0,0.0,0.0,0.0,4.94633266677758,0.0,0.0,0.0,0.018518518518518517,0.5193062562756665,0.07692307692307693,0.45671933643256724,0.9814814814814815,0.4806937437243335,0.9230769230769231,0.5432806635674328
