model_name,debate_role,round,confidence,confidence_delta_within_role,word_count,avg_sentence_length,lemma_type_token_ratio,vader_compound,evidence_density_per_1k_words,rebuttal_density_per_1k_words,hedge_density_per_1k_words,assertive_density_per_1k_words,strong_modal_density_per_1k_words,weak_modal_density_per_1k_words,moral_density_per_1k_words,stance_proxy_score,assertiveness_balance,modality_balance,lexical_overlap_prev_other_turn,semantic_similarity_prev_other_turn,lexical_overlap_prev_opponent_turn,semantic_similarity_prev_opponent_turn,novelty_vs_prev_turn_lexical,novelty_vs_prev_turn_semantic,novelty_vs_prev_opponent_turn_lexical,novelty_vs_prev_opponent_turn_semantic
dolphin-yi-34b,moderator,1,,,151.0,25.166666666666668,0.8021978021978022,0.9356,99.33774834437087,0.0,0.0,0.0,0.0,0.0,1.0075865299459845,0.0,0.0,0.0,0.18604651162790697,0.6709360691544202,0.0,,0.813953488372093,0.32906393084557983,1.0,
dolphin-yi-34b,moderator,2,,,180.0,25.714285714285715,0.7027027027027027,-0.9146,77.77777777777777,5.555555555555555,11.11111111111111,0.0,0.0,0.0,0.8407928614392012,0.0,-0.011111111111111112,0.0,0.11827956989247312,0.600411181754031,0.0,,0.8817204301075269,0.39958881824596904,1.0,
dolphin-yi-34b,moderator,3,,,140.0,35.0,0.6818181818181818,-0.9074,92.85714285714286,0.0,0.0,0.0,0.0,0.0,1.2915918767587988,-1.0,0.0,0.0,0.27941176470588236,0.8464394034079432,0.0,,0.7205882352941176,0.1535605965920568,1.0,
dolphin-yi-34b,moderator,4,,,119.0,29.75,0.7692307692307693,0.8738,84.03361344537815,0.0,8.403361344537815,8.403361344537815,0.0,0.0,1.4464683686408564,-1.0,0.0,0.0,0.1891891891891892,0.586705128930509,0.0,,0.8108108108108107,0.41329487106949103,1.0,
gemma3:27b,opponent,1,50.0,,45.0,22.5,1.0,0.2732,22.22222222222222,22.22222222222222,0.0,0.0,0.0,0.0,3.6098606916049936,1.0,0.0,0.0,0.11627906976744186,0.7507986401170647,0.11627906976744186,0.7507986401170647,0.8837209302325582,0.24920135988293535,0.8837209302325582,0.24920135988293535
gemma3:27b,opponent,2,51.0,1.0,37.0,37.0,1.0,-0.4215,81.08108108108108,0.0,0.0,0.0,0.0,0.0,3.9717228906603412,0.0,0.0,0.0,0.0625,0.5426404511457386,0.0625,0.5426404511457386,0.9375,0.45735954885426144,0.9375,0.45735954885426144
gemma3:27b,opponent,3,53.0,2.0,40.0,40.0,1.0,-0.8779,0.0,0.0,0.0,0.0,0.0,0.0,5.051869248468766,0.0,0.0,0.0,0.21428571428571427,0.6602583307714686,0.21428571428571427,0.6602583307714686,0.7857142857142857,0.33974166922853144,0.7857142857142857,0.33974166922853144
gemma3:27b,opponent,4,55.0,2.0,44.0,44.0,1.0,0.25,22.727272727272727,0.0,0.0,0.0,0.0,0.0,3.8804578534496685,1.0,0.0,0.0,0.21951219512195122,0.7415058982796023,0.21951219512195122,0.7415058982796023,0.7804878048780488,0.25849410172039766,0.7804878048780488,0.25849410172039766
gemma3:27b,proponent,1,50.0,,29.0,29.0,1.0,0.6152,0.0,0.0,0.0,0.0,0.0,0.0,5.719085183102471,0.0,0.0,0.0,0.0,,0.0,,1.0,,1.0,
gemma3:27b,proponent,2,47.0,-3.0,33.0,33.0,0.9615384615384616,-0.765,30.303030303030305,30.303030303030305,0.0,0.0,0.0,0.0,5.385426984248683,-1.0,0.0,0.0,0.08888888888888889,0.5479949113667566,0.038461538461538464,0.4357690080725952,0.9111111111111111,0.4520050886332434,0.9615384615384616,0.5642309919274048
gemma3:27b,proponent,3,46.0,-1.0,37.0,37.0,0.9230769230769231,0.5859,0.0,27.027027027027028,0.0,0.0,0.0,0.0,5.625582804340138,-2.0,0.0,0.0,0.0967741935483871,0.5378327276488031,0.041666666666666664,0.5143570316122035,0.9032258064516129,0.4621672723511969,0.9583333333333334,0.4856429683877965
gemma3:27b,proponent,4,45.0,-1.0,36.0,36.0,1.0,0.128,27.77777777777778,0.0,0.0,27.77777777777778,0.0,0.0,5.345211363261517,-1.0,0.027777777777777776,0.0,0.09333333333333334,0.4962508804164602,0.0425531914893617,0.4563034571461181,0.9066666666666666,0.5037491195835397,0.9574468085106383,0.5436965428538819
