group_name,rank,term,count,per_1k_tokens,total_tokens
dolphin-yi-34b::opponent,1,water,6,57.142857142857146,105
dolphin-yi-34b::opponent,2,fluoridation,5,47.61904761904762,105
dolphin-yi-34b::opponent,3,potential,4,38.095238095238095,105
dolphin-yi-34b::opponent,4,current,3,28.571428571428573,105
dolphin-yi-34b::opponent,5,health,3,28.571428571428573,105
dolphin-yi-34b::opponent,6,cognitive,3,28.571428571428573,105
dolphin-yi-34b::opponent,7,effects,2,19.047619047619047,105
dolphin-yi-34b::opponent,8,evidence,2,19.047619047619047,105
dolphin-yi-34b::opponent,9,function,2,19.047619047619047,105
dolphin-yi-34b::opponent,10,perceived,2,19.047619047619047,105
dolphin-yi-34b::opponent,11,population,2,19.047619047619047,105
dolphin-yi-34b::opponent,12,influence,2,19.047619047619047,105
dolphin-yi-34b::opponent,13,historical,2,19.047619047619047,105
dolphin-yi-34b::opponent,14,industry,2,19.047619047619047,105
dolphin-yi-34b::opponent,15,dental,2,19.047619047619047,105
dolphin-yi-34b::opponent,16,context,2,19.047619047619047,105
dolphin-yi-34b::opponent,17,increase,2,19.047619047619047,105
dolphin-yi-34b::opponent,18,risks,2,19.047619047619047,105
dolphin-yi-34b::opponent,19,research,2,19.047619047619047,105
dolphin-yi-34b::opponent,20,reduce,2,19.047619047619047,105
dolphin-yi-34b::opponent,21,support,2,19.047619047619047,105
dolphin-yi-34b::opponent,22,compliance,2,19.047619047619047,105
dolphin-yi-34b::opponent,23,communities,1,9.523809523809524,105
dolphin-yi-34b::opponent,24,decay,1,9.523809523809524,105
dolphin-yi-34b::opponent,25,deliberate,1,9.523809523809524,105
gemma3:27b::moderator,1,ca,32,47.12812960235641,679
gemma3:27b::moderator,2,sa,30,44.18262150220913,679
gemma3:27b::moderator,3,evidence,18,26.50957290132548,679
gemma3:27b::moderator,4,research,16,23.564064801178205,679
gemma3:27b::moderator,5,fluoridation,16,23.564064801178205,679
gemma3:27b::moderator,6,potential,11,16.200294550810014,679
gemma3:27b::moderator,7,agents,10,14.727540500736376,679
gemma3:27b::moderator,8,funding,9,13.25478645066274,679
gemma3:27b::moderator,9,health,9,13.25478645066274,679
gemma3:27b::moderator,10,systemic,9,13.25478645066274,679
gemma3:27b::moderator,11,acknowledge,8,11.782032400589102,679
gemma3:27b::moderator,12,effects,8,11.782032400589102,679
gemma3:27b::moderator,13,historical,7,10.309278350515465,679
gemma3:27b::moderator,14,bias,7,10.309278350515465,679
gemma3:27b::moderator,15,public,7,10.309278350515465,679
gemma3:27b::moderator,16,fluoride,7,10.309278350515465,679
gemma3:27b::moderator,17,studies,7,10.309278350515465,679
gemma3:27b::moderator,18,proof,6,8.836524300441827,679
gemma3:27b::moderator,19,shift,6,8.836524300441827,679
gemma3:27b::moderator,20,frames,6,8.836524300441827,679
gemma3:27b::moderator,21,emphasizes,6,8.836524300441827,679
gemma3:27b::moderator,22,harm,6,8.836524300441827,679
gemma3:27b::moderator,23,questions,6,8.836524300441827,679
gemma3:27b::moderator,24,disagreements,5,7.363770250368188,679
gemma3:27b::moderator,25,recap,5,7.363770250368188,679
gemma3:27b::proponent,1,health,5,37.59398496240601,133
gemma3:27b::proponent,2,public,5,37.59398496240601,133
gemma3:27b::proponent,3,isn,3,22.55639097744361,133
gemma3:27b::proponent,4,fluoride,3,22.55639097744361,133
gemma3:27b::proponent,5,neurological,3,22.55639097744361,133
gemma3:27b::proponent,6,cognitive,2,15.037593984962406,133
gemma3:27b::proponent,7,incentives,2,15.037593984962406,133
gemma3:27b::proponent,8,concerns,2,15.037593984962406,133
gemma3:27b::proponent,9,fluoridation,2,15.037593984962406,133
gemma3:27b::proponent,10,independent,2,15.037593984962406,133
gemma3:27b::proponent,11,interests,2,15.037593984962406,133
gemma3:27b::proponent,12,maintaining,2,15.037593984962406,133
gemma3:27b::proponent,13,long,2,15.037593984962406,133
gemma3:27b::proponent,14,persistent,2,15.037593984962406,133
gemma3:27b::proponent,15,effects,2,15.037593984962406,133
gemma3:27b::proponent,16,established,2,15.037593984962406,133
gemma3:27b::proponent,17,systemic,2,15.037593984962406,133
gemma3:27b::proponent,18,term,2,15.037593984962406,133
gemma3:27b::proponent,19,prioritizing,2,15.037593984962406,133
gemma3:27b::proponent,20,potential,2,15.037593984962406,133
gemma3:27b::proponent,21,pattern,2,15.037593984962406,133
gemma3:27b::proponent,22,water,2,15.037593984962406,133
gemma3:27b::proponent,23,deliberate,1,7.518796992481203,133
gemma3:27b::proponent,24,downplay,1,7.518796992481203,133
gemma3:27b::proponent,25,creates,1,7.518796992481203,133
