model_name,metric,proponent_mean,opponent_mean,proponent_n,opponent_n,role_gap,role_gap_ci_low,role_gap_ci_high,effect_size_d
gemma3:27b,confidence,43.25,53.0,4,4,-9.75,-14.25,-4.243750000000006,-2.775115461162798
gemma3:27b,confidence_delta_within_role,-4.0,2.0,3,3,-6.0,-8.0,-5.0,-6.0
gemma3:27b,word_count,37.0,40.25,4,4,-3.25,-8.75,1.25,-0.8814825547070535
gemma3:27b,avg_sentence_length,37.0,40.25,4,4,-3.25,-8.5,1.5,-0.8814825547070535
gemma3:27b,lemma_type_token_ratio,0.9707692307692308,0.9895833333333334,4,4,-0.01881410256410254,-0.03923076923076918,0.01083333333333325,-1.0766501687277663
gemma3:27b,vader_compound,0.273775,0.2401,4,4,0.03367499999999998,-0.7031524999999998,0.7599931249999999,0.0650307746990979
gemma3:27b,evidence_density_per_1k_words,6.25,16.826923076923077,4,4,-10.576923076923077,-31.41025641025641,6.298076923076879,-0.7193059964452906
gemma3:27b,rebuttal_density_per_1k_words,6.25,0.0,4,4,6.25,0.0,18.75,0.816496580927726
gemma3:27b,hedge_density_per_1k_words,0.0,0.0,4,4,0.0,0.0,0.0,0.0
gemma3:27b,assertive_density_per_1k_words,0.0,0.0,4,4,0.0,0.0,0.0,0.0
gemma3:27b,strong_modal_density_per_1k_words,0.0,0.0,4,4,0.0,0.0,0.0,0.0
gemma3:27b,weak_modal_density_per_1k_words,0.0,0.0,4,4,0.0,0.0,0.0,0.0
gemma3:27b,moral_density_per_1k_words,4.705905723174805,4.480540186950493,4,4,0.2253655362243121,-0.6355386359523275,1.1366070140377964,0.3374526753200594
gemma3:27b,stance_proxy_score,0.0,0.0,4,4,0.0,0.0,0.0,0.0
gemma3:27b,assertiveness_balance,0.0,0.0,4,4,0.0,0.0,0.0,0.0
gemma3:27b,modality_balance,0.0,0.0,4,4,0.0,0.0,0.0,0.0
gemma3:27b,lexical_overlap_prev_other_turn,0.01825438429279451,0.1318773287926803,4,4,-0.11362294449988579,-0.15474626927702384,-0.06244862861968756,-3.3273202427583985
gemma3:27b,semantic_similarity_prev_other_turn,0.5023368721360498,0.6907883784421806,3,4,-0.18845150630613072,-0.32566514638763516,-0.08905074212946096,-2.1994786548178955
gemma3:27b,lexical_overlap_prev_opponent_turn,0.041723356009070296,0.1318773287926803,4,4,-0.09015397278361001,-0.15006105006105006,-0.02935403836331282,-1.9585171647442803
gemma3:27b,semantic_similarity_prev_opponent_turn,0.439777613509718,0.6907883784421806,3,4,-0.25101076493246255,-0.3840403899793565,-0.15165020230958948,-2.8913521196642384
gemma3:27b,novelty_vs_prev_turn_lexical,0.9817456157072055,0.8681226712073197,4,4,0.11362294449988586,0.0636379306942781,0.15430581288866174,3.3273202427584
gemma3:27b,novelty_vs_prev_turn_semantic,0.4976631278639501,0.30921162155781945,3,4,0.18845150630613067,0.09724015951087533,0.32208603293965843,2.1994786548178946
gemma3:27b,novelty_vs_prev_opponent_turn_lexical,0.9582766439909297,0.8681226712073197,4,4,0.09015397278361004,0.013922967561008187,0.1453765746448673,1.9585171647442807
gemma3:27b,novelty_vs_prev_opponent_turn_semantic,0.560222386490282,0.30921162155781945,3,4,0.25101076493246255,0.14998158234285386,0.39563342541469904,2.8913521196642384
