group_name,rank,term,count,per_1k_tokens,total_tokens
dolphin-yi-34b::moderator,1,efficacy,17,41.666666666666664,408
dolphin-yi-34b::moderator,2,safety,17,41.666666666666664,408
dolphin-yi-34b::moderator,3,institutional,13,31.862745098039216,408
dolphin-yi-34b::moderator,4,incentives,13,31.862745098039216,408
dolphin-yi-34b::moderator,5,sa,13,31.862745098039216,408
dolphin-yi-34b::moderator,6,evidence,12,29.41176470588235,408
dolphin-yi-34b::moderator,7,ca,11,26.96078431372549,408
dolphin-yi-34b::moderator,8,development,11,26.96078431372549,408
dolphin-yi-34b::moderator,9,vaccines,11,26.96078431372549,408
dolphin-yi-34b::moderator,10,rapid,11,26.96078431372549,408
dolphin-yi-34b::moderator,11,mrna,11,26.96078431372549,408
dolphin-yi-34b::moderator,12,timelines,10,24.50980392156863,408
dolphin-yi-34b::moderator,13,rushed,10,24.50980392156863,408
dolphin-yi-34b::moderator,14,compromised,8,19.607843137254903,408
dolphin-yi-34b::moderator,15,concerns,7,17.15686274509804,408
dolphin-yi-34b::moderator,16,agents,6,14.705882352941176,408
dolphin-yi-34b::moderator,17,regulatory,6,14.705882352941176,408
dolphin-yi-34b::moderator,18,questions,6,14.705882352941176,408
dolphin-yi-34b::moderator,19,approval,6,14.705882352941176,408
dolphin-yi-34b::moderator,20,vaccine,6,14.705882352941176,408
dolphin-yi-34b::moderator,21,civility,5,12.254901960784315,408
dolphin-yi-34b::moderator,22,potential,5,12.254901960784315,408
dolphin-yi-34b::moderator,23,moves,5,12.254901960784315,408
dolphin-yi-34b::moderator,24,data,5,12.254901960784315,408
dolphin-yi-34b::moderator,25,epistemic,5,12.254901960784315,408
dolphin-yi-34b::opponent,1,vaccines,11,67.90123456790124,162
dolphin-yi-34b::opponent,2,safety,9,55.55555555555556,162
dolphin-yi-34b::opponent,3,efficacy,8,49.382716049382715,162
dolphin-yi-34b::opponent,4,data,5,30.864197530864196,162
dolphin-yi-34b::opponent,5,development,5,30.864197530864196,162
dolphin-yi-34b::opponent,6,rapid,5,30.864197530864196,162
dolphin-yi-34b::opponent,7,mrna,5,30.864197530864196,162
dolphin-yi-34b::opponent,8,fda,4,24.691358024691358,162
dolphin-yi-34b::opponent,9,like,4,24.691358024691358,162
dolphin-yi-34b::opponent,10,research,4,24.691358024691358,162
dolphin-yi-34b::opponent,11,rigorous,4,24.691358024691358,162
dolphin-yi-34b::opponent,12,resources,4,24.691358024691358,162
dolphin-yi-34b::opponent,13,regulatory,4,24.691358024691358,162
dolphin-yi-34b::opponent,14,19,4,24.691358024691358,162
dolphin-yi-34b::opponent,15,covid,4,24.691358024691358,162
dolphin-yi-34b::opponent,16,allocated,4,24.691358024691358,162
dolphin-yi-34b::opponent,17,prioritization,4,24.691358024691358,162
dolphin-yi-34b::opponent,18,vaccine,4,24.691358024691358,162
dolphin-yi-34b::opponent,19,speed,4,24.691358024691358,162
dolphin-yi-34b::opponent,20,imply,3,18.51851851851852,162
dolphin-yi-34b::opponent,21,attributed,3,18.51851851851852,162
dolphin-yi-34b::opponent,22,scientists,3,18.51851851851852,162
dolphin-yi-34b::opponent,23,does,3,18.51851851851852,162
dolphin-yi-34b::opponent,24,evaluation,3,18.51851851851852,162
dolphin-yi-34b::opponent,25,necessarily,3,18.51851851851852,162
dolphin-yi-34b::proponent,1,efficacy,5,111.11111111111111,45
dolphin-yi-34b::proponent,2,mrna,5,111.11111111111111,45
dolphin-yi-34b::proponent,3,vaccines,5,111.11111111111111,45
dolphin-yi-34b::proponent,4,safety,5,111.11111111111111,45
dolphin-yi-34b::proponent,5,rushed,4,88.88888888888889,45
dolphin-yi-34b::proponent,6,timelines,4,88.88888888888889,45
dolphin-yi-34b::proponent,7,incentives,4,88.88888888888889,45
dolphin-yi-34b::proponent,8,institutional,4,88.88888888888889,45
dolphin-yi-34b::proponent,9,undermine,3,66.66666666666667,45
dolphin-yi-34b::proponent,10,concerns,1,22.22222222222222,45
dolphin-yi-34b::proponent,11,development,1,22.22222222222222,45
dolphin-yi-34b::proponent,12,doubts,1,22.22222222222222,45
dolphin-yi-34b::proponent,13,raise,1,22.22222222222222,45
dolphin-yi-34b::proponent,14,rapid,1,22.22222222222222,45
dolphin-yi-34b::proponent,15,raises,1,22.22222222222222,45
