model_name,metric,proponent_mean,opponent_mean,proponent_n,opponent_n,role_gap,role_gap_ci_low,role_gap_ci_high,effect_size_d
dolphin-yi-34b,confidence,53.2,60.8,5,5,-7.599999999999994,-17.39999999999999,-1.7999999999999972,-1.1043525680662822
dolphin-yi-34b,confidence_delta_within_role,-1.0,6.25,4,4,-7.25,-18.5,-1.0,-1.0564680549648662
dolphin-yi-34b,word_count,22.0,19.0,5,5,3.0,0.5999999999999979,5.600000000000001,1.4301938838683883
dolphin-yi-34b,avg_sentence_length,22.0,19.0,5,5,3.0,0.400000000000002,5.600000000000001,1.4301938838683883
dolphin-yi-34b,lemma_type_token_ratio,1.0,1.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,vader_compound,-0.64284,-0.45920000000000005,5,5,-0.18363999999999991,-0.32572,-0.023840000000000083,-1.5160760223264031
dolphin-yi-34b,evidence_density_per_1k_words,8.695652173913043,32.30676328502416,5,5,-23.611111111111118,-49.69806763285025,8.695652173913043,-1.0377451272209754
dolphin-yi-34b,rebuttal_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,hedge_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,assertive_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,strong_modal_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,weak_modal_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,moral_density_per_1k_words,7.33552700528345,8.880808192639424,5,5,-1.5452811873559744,-3.1318064246023605,-0.14793433575859,-1.2890922768054358
dolphin-yi-34b,stance_proxy_score,0.0,0.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,assertiveness_balance,0.0,0.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,modality_balance,0.0,0.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,lexical_overlap_prev_other_turn,0.1190552215080517,0.42980769230769234,5,5,-0.31075247079964063,-0.42916552197802205,-0.18708232255166218,-3.15258721505862
dolphin-yi-34b,semantic_similarity_prev_other_turn,0.6833496207204335,0.7454640674860054,4,5,-0.062114446765571873,-0.19124015237991848,0.041327336632218166,-0.728153344193804
dolphin-yi-34b,lexical_overlap_prev_opponent_turn,0.2804655870445344,0.42980769230769234,5,5,-0.14934210526315794,-0.3375,0.025048076923076902,-1.0638517097306581
dolphin-yi-34b,semantic_similarity_prev_opponent_turn,0.739540324886656,0.7454640674860054,4,5,-0.0059237425993493575,-0.10078491964369313,0.08695229035375988,-0.08232508510530755
dolphin-yi-34b,novelty_vs_prev_turn_lexical,0.8809447784919483,0.5701923076923077,5,5,0.31075247079964063,0.19190882662934566,0.43579501434100487,3.15258721505862
dolphin-yi-34b,novelty_vs_prev_turn_semantic,0.3166503792795665,0.25453593251399453,4,5,0.062114446765571985,-0.04016102711016311,0.18487989127951368,0.7281533441938053
dolphin-yi-34b,novelty_vs_prev_opponent_turn_lexical,0.7195344129554655,0.5701923076923077,5,5,0.14934210526315783,-0.018623481781376627,0.3292219129554656,1.0638517097306572
dolphin-yi-34b,novelty_vs_prev_opponent_turn_semantic,0.260459675113344,0.25453593251399453,4,5,0.0059237425993494686,-0.08597182586337423,0.09403308144780892,0.08232508510530909
