model_name,debate_role,round,confidence,confidence_delta_within_role,word_count,avg_sentence_length,lemma_type_token_ratio,vader_compound,evidence_density_per_1k_words,rebuttal_density_per_1k_words,hedge_density_per_1k_words,assertive_density_per_1k_words,strong_modal_density_per_1k_words,weak_modal_density_per_1k_words,moral_density_per_1k_words,stance_proxy_score,assertiveness_balance,modality_balance,lexical_overlap_prev_other_turn,semantic_similarity_prev_other_turn,lexical_overlap_prev_opponent_turn,semantic_similarity_prev_opponent_turn,novelty_vs_prev_turn_lexical,novelty_vs_prev_turn_semantic,novelty_vs_prev_opponent_turn_lexical,novelty_vs_prev_opponent_turn_semantic
dolphin-yi-34b,moderator,1,,,135.0,19.285714285714285,0.75,0.782,96.29629629629629,0.0,0.0,0.0,0.0,0.0,1.1907769255224268,0.0,0.0,0.0,0.22535211267605634,0.7196100210267917,0.0,,0.7746478873239436,0.2803899789732083,1.0,
dolphin-yi-34b,moderator,2,,,128.0,42.666666666666664,0.6707317073170732,0.1749,70.3125,0.0,0.0,0.0,0.0,0.0,1.0661389112523565,0.0,0.0,0.0,0.25,0.7736730041237125,0.0,,0.75,0.22632699587628746,1.0,
dolphin-yi-34b,moderator,3,,,84.0,21.0,0.8076923076923077,-0.8979,119.04761904761905,0.0,0.0,0.0,0.0,0.0,1.8137932695137013,0.0,0.0,0.0,0.19230769230769232,0.5927456493330676,0.0,,0.8076923076923077,0.4072543506669324,1.0,
dolphin-yi-34b,moderator,4,,,215.0,30.714285714285715,0.7372881355932204,0.6136,37.2093023255814,0.0,0.0,0.0,0.0,0.0,0.613162128102682,1.0,0.0,0.0,0.15053763440860216,0.8160854073075052,0.0,,0.8494623655913979,0.18391459269249477,1.0,
dolphin-yi-34b,moderator,5,,,148.0,18.5,0.8351648351648352,-0.9689,101.35135135135135,0.0,0.0,0.0,0.0,0.0,1.0428734838888822,0.0,0.0,0.0,0.14285714285714285,0.6418929816240406,0.0,,0.8571428571428572,0.3581070183759594,1.0,
dolphin-yi-34b,proponent,1,55.0,,17.0,17.0,1.0,-0.4404,0.0,0.0,0.0,0.0,0.0,0.0,8.709651419163535,0.0,0.0,0.0,0.0,,0.0,,1.0,,1.0,
dolphin-yi-34b,proponent,2,54.0,-1.0,22.0,22.0,1.0,-0.3182,45.45454545454545,0.0,0.0,0.0,0.0,0.0,6.199277854821778,0.0,0.0,0.0,0.11940298507462686,0.7616588651709104,0.2,0.7310688691444963,0.8805970149253731,0.23834113482908958,0.8,0.2689311308555037
dolphin-yi-34b,proponent,3,52.0,-2.0,23.0,23.0,1.0,-0.2263,0.0,0.0,0.0,0.0,0.0,0.0,7.261845601636278,0.0,0.0,0.0,0.0967741935483871,0.6486602064791656,0.2222222222222222,0.7120614101273217,0.9032258064516129,0.35133979352083444,0.7777777777777778,0.2879385898726783
dolphin-yi-34b,proponent,4,51.0,-1.0,25.0,25.0,1.0,0.3612,0.0,0.0,0.0,0.0,0.0,0.0,3.3055026643667254,0.0,0.0,0.0,0.03773584905660377,0.273943949148847,0.03125,0.4545407968926989,0.9622641509433962,0.726056050851153,0.96875,0.5454592031073011
dolphin-yi-34b,proponent,5,50.0,-1.0,22.0,22.0,1.0,0.5574,0.0,0.0,0.0,0.0,0.0,0.0,6.24315095803613,0.0,0.0,0.0,0.030927835051546393,0.3026025550010733,0.03125,0.303529694290978,0.9690721649484536,0.6973974449989266,0.96875,0.696470305709022
gemma3:27b,opponent,1,55.0,,49.0,24.5,1.0,-0.4767,20.408163265306122,0.0,0.0,0.0,0.0,0.0,3.2924453532707143,1.0,0.0,0.0,0.16129032258064516,0.8792336895646434,0.16129032258064516,0.8792336895646434,0.8387096774193549,0.12076631043535657,0.8387096774193549,0.12076631043535657
gemma3:27b,opponent,2,56.0,1.0,37.0,37.0,0.9523809523809523,-0.4588,27.027027027027028,0.0,0.0,0.0,0.0,0.0,3.812057299573181,0.0,0.0,0.0,0.34615384615384615,0.8081037551094687,0.34615384615384615,0.8081037551094687,0.6538461538461539,0.19189624489053125,0.6538461538461539,0.19189624489053125
gemma3:27b,opponent,3,58.0,2.0,35.0,35.0,0.9090909090909091,-0.6249,57.142857142857146,0.0,0.0,0.0,0.0,0.0,4.554186930548619,-1.0,0.0,0.0,0.13793103448275862,0.6863575844968162,0.13793103448275862,0.6863575844968162,0.8620689655172413,0.31364241550318384,0.8620689655172413,0.31364241550318384
gemma3:27b,opponent,4,60.0,2.0,39.0,39.0,1.0,-0.3089,0.0,0.0,0.0,0.0,0.0,0.0,3.712896346960173,0.0,0.0,0.0,0.2692307692307692,0.6721522838314032,0.2692307692307692,0.6721522838314032,0.7307692307692308,0.32784771616859676,0.7307692307692308,0.32784771616859676
gemma3:27b,opponent,5,58.0,-2.0,32.0,32.0,0.9523809523809523,0.6705,62.5,0.0,0.0,0.0,0.0,0.0,5.720144452947025,1.0,0.0,0.0,0.2222222222222222,0.6712688256852067,0.2222222222222222,0.6712688256852067,0.7777777777777778,0.32873117431479326,0.7777777777777778,0.32873117431479326
