metric_family,metric,model_name,mean,std,n
baseline,word_count,dolphin-yi-34b,159.0,33.734255586866,5
baseline,word_count,gemma3:27b,40.5,6.948221195225277,10
baseline,type_token_ratio,dolphin-yi-34b,0.6862065817601958,0.048023300596207824,5
baseline,type_token_ratio,gemma3:27b,0.8947112797577192,0.03365480281944934,10
baseline,vader_compound,dolphin-yi-34b,-0.44744,0.7263624391445361,5
baseline,vader_compound,gemma3:27b,-0.06471,0.5500040170560373,10
baseline,citation_count,dolphin-yi-34b,1.0,0.0,5
baseline,citation_count,gemma3:27b,0.0,0.0,10
baseline,question_count,dolphin-yi-34b,1.6,0.5477225575051661,5
baseline,question_count,gemma3:27b,0.0,0.0,10
core,confidence,dolphin-yi-34b,,,0
core,confidence,gemma3:27b,50.7,5.518655230720213,10
core,confidence_delta_within_role,dolphin-yi-34b,,,0
core,confidence_delta_within_role,gemma3:27b,0.5,2.2677868380553634,8
core,word_count,dolphin-yi-34b,159.0,33.734255586866,5
core,word_count,gemma3:27b,40.5,6.948221195225277,10
core,avg_sentence_length,dolphin-yi-34b,31.053333333333335,7.600021929792923,5
core,avg_sentence_length,gemma3:27b,34.45,7.903761411153834,10
core,lemma_type_token_ratio,dolphin-yi-34b,0.7322734910596762,0.05665301694655782,5
core,lemma_type_token_ratio,gemma3:27b,0.9827859879584018,0.028180004557841372,10
core,vader_compound,dolphin-yi-34b,-0.44744,0.7263624391445361,5
core,vader_compound,gemma3:27b,-0.06471,0.5500040170560373,10
core,evidence_density_per_1k_words,dolphin-yi-34b,72.14619813681853,15.727552730108007,5
core,evidence_density_per_1k_words,gemma3:27b,20.330558859970626,26.781372341242893,10
core,rebuttal_density_per_1k_words,dolphin-yi-34b,0.0,0.0,5
core,rebuttal_density_per_1k_words,gemma3:27b,0.0,0.0,10
core,hedge_density_per_1k_words,dolphin-yi-34b,1.2048192771084338,2.6940578042166146,5
core,hedge_density_per_1k_words,gemma3:27b,0.0,0.0,10
core,assertive_density_per_1k_words,dolphin-yi-34b,0.0,0.0,5
core,assertive_density_per_1k_words,gemma3:27b,0.0,0.0,10
core,strong_modal_density_per_1k_words,dolphin-yi-34b,0.0,0.0,5
core,strong_modal_density_per_1k_words,gemma3:27b,0.0,0.0,10
core,weak_modal_density_per_1k_words,dolphin-yi-34b,0.0,0.0,5
core,weak_modal_density_per_1k_words,gemma3:27b,0.0,0.0,10
core,moral_density_per_1k_words,dolphin-yi-34b,0.9875579768917998,0.1917564228888807,5
core,moral_density_per_1k_words,gemma3:27b,4.010887314508921,0.5887408714706012,10
core,stance_proxy_score,dolphin-yi-34b,0.2,1.0954451150103321,5
core,stance_proxy_score,gemma3:27b,0.1,0.5676462121975466,10
core,assertiveness_balance,dolphin-yi-34b,-0.0012048192771084338,0.002694057804216614,5
core,assertiveness_balance,gemma3:27b,0.0,0.0,10
core,modality_balance,dolphin-yi-34b,0.0,0.0,5
core,modality_balance,gemma3:27b,0.0,0.0,10
core,lexical_overlap_prev_other_turn,dolphin-yi-34b,0.1773007872066795,0.03677044552538325,5
core,lexical_overlap_prev_other_turn,gemma3:27b,0.10066343471702614,0.06486084364850096,10
core,semantic_similarity_prev_other_turn,dolphin-yi-34b,0.7332707679616302,0.04226485964374137,5
core,semantic_similarity_prev_other_turn,gemma3:27b,0.5954719250789057,0.13735704864833298,9
core,lexical_overlap_prev_opponent_turn,dolphin-yi-34b,0.0,0.0,5
core,lexical_overlap_prev_opponent_turn,gemma3:27b,0.09218907813149758,0.06901635195402228,10
core,semantic_similarity_prev_opponent_turn,dolphin-yi-34b,,,0
core,semantic_similarity_prev_opponent_turn,gemma3:27b,0.5612836256074996,0.13650509333380068,9
core,novelty_vs_prev_turn_lexical,dolphin-yi-34b,0.8226992127933205,0.036770445525383236,5
core,novelty_vs_prev_turn_lexical,gemma3:27b,0.8993365652829739,0.06486084364850096,10
core,novelty_vs_prev_turn_semantic,dolphin-yi-34b,0.2667292320383698,0.04226485964374137,5
core,novelty_vs_prev_turn_semantic,gemma3:27b,0.40452807492109427,0.13735704864833298,9
core,novelty_vs_prev_opponent_turn_lexical,dolphin-yi-34b,1.0,0.0,5
core,novelty_vs_prev_opponent_turn_lexical,gemma3:27b,0.9078109218685025,0.06901635195402228,10
core,novelty_vs_prev_opponent_turn_semantic,dolphin-yi-34b,,,0
core,novelty_vs_prev_opponent_turn_semantic,gemma3:27b,0.43871637439250044,0.13650509333380068,9
