model_name,metric,paired_runs,paired_gap_mean,paired_gap_ci_low,paired_gap_ci_high,paired_gap_median,paired_gap_q10,paired_gap_q90,paired_gap_positive_rate
dolphin-yi-34b,confidence,1,-6.400000000000006,-6.400000000000006,-6.400000000000006,-6.400000000000006,-6.400000000000006,-6.400000000000006,0.0
dolphin-yi-34b,confidence_delta_within_role,1,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,0.0
dolphin-yi-34b,word_count,1,-6.800000000000001,-6.800000000000001,-6.800000000000001,-6.800000000000001,-6.800000000000001,-6.800000000000001,0.0
dolphin-yi-34b,avg_sentence_length,1,-6.800000000000001,-6.800000000000001,-6.800000000000001,-6.800000000000001,-6.800000000000001,-6.800000000000001,0.0
dolphin-yi-34b,lemma_type_token_ratio,1,0.010526315789473606,0.010526315789473606,0.010526315789473606,0.010526315789473606,0.010526315789473606,0.010526315789473606,1.0
dolphin-yi-34b,vader_compound,1,-0.35634,-0.35634,-0.35634,-0.35634,-0.35634,-0.35634,0.0
dolphin-yi-34b,evidence_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,rebuttal_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,hedge_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,assertive_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,strong_modal_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,weak_modal_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,moral_density_per_1k_words,1,1.9189180339228065,1.9189180339228065,1.9189180339228065,1.9189180339228065,1.9189180339228065,1.9189180339228065,1.0
dolphin-yi-34b,stance_proxy_score,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
dolphin-yi-34b,assertiveness_balance,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,modality_balance,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,lexical_overlap_prev_other_turn,1,-0.34179742876894303,-0.34179742876894303,-0.34179742876894303,-0.34179742876894303,-0.34179742876894303,-0.34179742876894303,0.0
dolphin-yi-34b,semantic_similarity_prev_other_turn,1,-0.175934762883606,-0.175934762883606,-0.175934762883606,-0.175934762883606,-0.175934762883606,-0.175934762883606,0.0
dolphin-yi-34b,lexical_overlap_prev_opponent_turn,1,-0.1307619047619048,-0.1307619047619048,-0.1307619047619048,-0.1307619047619048,-0.1307619047619048,-0.1307619047619048,0.0
dolphin-yi-34b,semantic_similarity_prev_opponent_turn,1,-0.05336342857609355,-0.05336342857609355,-0.05336342857609355,-0.05336342857609355,-0.05336342857609355,-0.05336342857609355,0.0
dolphin-yi-34b,novelty_vs_prev_turn_lexical,1,0.3417974287689429,0.3417974287689429,0.3417974287689429,0.3417974287689429,0.3417974287689429,0.3417974287689429,1.0
dolphin-yi-34b,novelty_vs_prev_turn_semantic,1,0.175934762883606,0.175934762883606,0.175934762883606,0.175934762883606,0.175934762883606,0.175934762883606,1.0
dolphin-yi-34b,novelty_vs_prev_opponent_turn_lexical,1,0.13076190476190463,0.13076190476190463,0.13076190476190463,0.13076190476190463,0.13076190476190463,0.13076190476190463,1.0
dolphin-yi-34b,novelty_vs_prev_opponent_turn_semantic,1,0.05336342857609355,0.05336342857609355,0.05336342857609355,0.05336342857609355,0.05336342857609355,0.05336342857609355,1.0
