group_name,rank,term,count,per_1k_tokens,total_tokens
dolphin-yi-34b::opponent,1,climate,5,45.45454545454545,110
dolphin-yi-34b::opponent,2,collective,5,45.45454545454545,110
dolphin-yi-34b::opponent,3,change,5,45.45454545454545,110
dolphin-yi-34b::opponent,4,global,5,45.45454545454545,110
dolphin-yi-34b::opponent,5,scientific,5,45.45454545454545,110
dolphin-yi-34b::opponent,6,warming,5,45.45454545454545,110
dolphin-yi-34b::opponent,7,commitment,4,36.36363636363637,110
dolphin-yi-34b::opponent,8,abandonment,4,36.36363636363637,110
dolphin-yi-34b::opponent,9,emissions,4,36.36363636363637,110
dolphin-yi-34b::opponent,10,net,4,36.36363636363637,110
dolphin-yi-34b::opponent,11,reductions,4,36.36363636363637,110
dolphin-yi-34b::opponent,12,necessary,4,36.36363636363637,110
dolphin-yi-34b::opponent,13,goal,4,36.36363636363637,110
dolphin-yi-34b::opponent,14,mitigate,4,36.36363636363637,110
dolphin-yi-34b::opponent,15,based,4,36.36363636363637,110
dolphin-yi-34b::opponent,16,2050,4,36.36363636363637,110
dolphin-yi-34b::opponent,17,represents,4,36.36363636363637,110
dolphin-yi-34b::opponent,18,practical,4,36.36363636363637,110
dolphin-yi-34b::opponent,19,limit,4,36.36363636363637,110
dolphin-yi-34b::opponent,20,assessments,4,36.36363636363637,110
dolphin-yi-34b::opponent,21,solutions,4,36.36363636363637,110
dolphin-yi-34b::opponent,22,zero,4,36.36363636363637,110
dolphin-yi-34b::opponent,23,political,2,18.181818181818183,110
dolphin-yi-34b::opponent,24,activities,1,9.090909090909092,110
dolphin-yi-34b::opponent,25,evidence,1,9.090909090909092,110
gemma3:27b::moderator,1,ca,38,57.488653555219365,661
gemma3:27b::moderator,2,sa,28,42.360060514372165,661
gemma3:27b::moderator,3,climate,22,33.28290468986384,661
gemma3:27b::moderator,4,agents,13,19.667170953101362,661
gemma3:27b::moderator,5,questions,12,18.15431164901664,661
gemma3:27b::moderator,6,evidence,11,16.64145234493192,661
gemma3:27b::moderator,7,change,10,15.128593040847202,661
gemma3:27b::moderator,8,policies,8,12.10287443267776,661
gemma3:27b::moderator,9,potential,7,10.590015128593041,661
gemma3:27b::moderator,10,specific,7,10.590015128593041,661
gemma3:27b::moderator,11,scientific,7,10.590015128593041,661
gemma3:27b::moderator,12,concerns,6,9.07715582450832,661
gemma3:27b::moderator,13,claim,6,9.07715582450832,661
gemma3:27b::moderator,14,emphasizes,6,9.07715582450832,661
gemma3:27b::moderator,15,scores,5,7.564296520423601,661
gemma3:27b::moderator,16,zero,5,7.564296520423601,661
gemma3:27b::moderator,17,net,5,7.564296520423601,661
gemma3:27b::moderator,18,control,5,7.564296520423601,661
gemma3:27b::moderator,19,civility,5,7.564296520423601,661
gemma3:27b::moderator,20,detected,5,7.564296520423601,661
gemma3:27b::moderator,21,negative,5,7.564296520423601,661
gemma3:27b::moderator,22,recap,5,7.564296520423601,661
gemma3:27b::moderator,23,agreements,5,7.564296520423601,661
gemma3:27b::moderator,24,acknowledge,5,7.564296520423601,661
gemma3:27b::moderator,25,moves,5,7.564296520423601,661
gemma3:27b::proponent,1,climate,4,36.69724770642202,109
gemma3:27b::proponent,2,environmental,3,27.522935779816514,109
gemma3:27b::proponent,3,insistence,3,27.522935779816514,109
gemma3:27b::proponent,4,concerns,2,18.34862385321101,109
gemma3:27b::proponent,5,costs,2,18.34862385321101,109
gemma3:27b::proponent,6,economic,2,18.34862385321101,109
gemma3:27b::proponent,7,like,2,18.34862385321101,109
gemma3:27b::proponent,8,change,2,18.34862385321101,109
gemma3:27b::proponent,9,solutions,2,18.34862385321101,109
gemma3:27b::proponent,10,centralized,1,9.174311926605505,109
gemma3:27b::proponent,11,clear,1,9.174311926605505,109
gemma3:27b::proponent,12,capture,1,9.174311926605505,109
gemma3:27b::proponent,13,consistent,1,9.174311926605505,109
gemma3:27b::proponent,14,bodies,1,9.174311926605505,109
gemma3:27b::proponent,15,agendas,1,9.174311926605505,109
gemma3:27b::proponent,16,circumvent,1,9.174311926605505,109
gemma3:27b::proponent,17,coordinated,1,9.174311926605505,109
gemma3:27b::proponent,18,convenient,1,9.174311926605505,109
gemma3:27b::proponent,19,control,1,9.174311926605505,109
gemma3:27b::proponent,20,corruption,1,9.174311926605505,109
gemma3:27b::proponent,21,current,1,9.174311926605505,109
gemma3:27b::proponent,22,decarbonization,1,9.174311926605505,109
gemma3:27b::proponent,23,creates,1,9.174311926605505,109
gemma3:27b::proponent,24,crises,1,9.174311926605505,109
gemma3:27b::proponent,25,departure,1,9.174311926605505,109
