metric_family,metric,model_name,mean,std,n
baseline,word_count,dolphin-yi-34b,33.0,0.0,5
baseline,word_count,gemma3:27b,111.2,84.10020478241682,10
baseline,type_token_ratio,dolphin-yi-34b,0.9393939393939394,0.0,5
baseline,type_token_ratio,gemma3:27b,0.7899292068558856,0.14876119228437665,10
baseline,vader_compound,dolphin-yi-34b,0.6467,0.275930788423474,5
baseline,vader_compound,gemma3:27b,-0.14530000000000004,0.6251689549411601,10
baseline,citation_count,dolphin-yi-34b,0.0,0.0,5
baseline,citation_count,gemma3:27b,0.5,0.5270462766947299,10
baseline,question_count,dolphin-yi-34b,0.0,0.0,5
baseline,question_count,gemma3:27b,1.0,1.0540925533894598,10
core,confidence,dolphin-yi-34b,57.2,1.9235384061671343,5
core,confidence,gemma3:27b,54.6,6.2289646009589745,5
core,confidence_delta_within_role,dolphin-yi-34b,1.25,0.5,4
core,confidence_delta_within_role,gemma3:27b,2.5,9.0,4
core,word_count,dolphin-yi-34b,33.0,0.0,5
core,word_count,gemma3:27b,111.2,84.10020478241682,10
core,avg_sentence_length,dolphin-yi-34b,16.5,0.0,5
core,avg_sentence_length,gemma3:27b,32.815238095238094,5.440111098861092,10
core,lemma_type_token_ratio,dolphin-yi-34b,0.9904761904761905,0.02129588549999802,5
core,lemma_type_token_ratio,gemma3:27b,0.877064604116,0.1275483235070478,10
core,vader_compound,dolphin-yi-34b,0.6467,0.275930788423474,5
core,vader_compound,gemma3:27b,-0.14530000000000004,0.6251689549411601,10
core,evidence_density_per_1k_words,dolphin-yi-34b,36.36363636363637,13.55192713636236,5
core,evidence_density_per_1k_words,gemma3:27b,33.307632566007875,30.152376632301166,10
core,rebuttal_density_per_1k_words,dolphin-yi-34b,0.0,0.0,5
core,rebuttal_density_per_1k_words,gemma3:27b,3.4482758620689657,10.90440572471855,10
core,hedge_density_per_1k_words,dolphin-yi-34b,0.0,0.0,5
core,hedge_density_per_1k_words,gemma3:27b,4.013247613481395,10.852129263733396,10
core,assertive_density_per_1k_words,dolphin-yi-34b,0.0,0.0,5
core,assertive_density_per_1k_words,gemma3:27b,0.0,0.0,10
core,strong_modal_density_per_1k_words,dolphin-yi-34b,0.0,0.0,5
core,strong_modal_density_per_1k_words,gemma3:27b,0.0,0.0,10
core,weak_modal_density_per_1k_words,dolphin-yi-34b,0.0,0.0,5
core,weak_modal_density_per_1k_words,gemma3:27b,0.0,0.0,10
core,moral_density_per_1k_words,dolphin-yi-34b,5.201738866432787,0.4802989841195409,5
core,moral_density_per_1k_words,gemma3:27b,2.9282850805380365,2.4107919592361706,10
core,stance_proxy_score,dolphin-yi-34b,1.0,0.0,5
core,stance_proxy_score,gemma3:27b,0.1,1.286683937707919,10
core,assertiveness_balance,dolphin-yi-34b,0.0,0.0,5
core,assertiveness_balance,gemma3:27b,-0.004013247613481395,0.010852129263733395,10
core,modality_balance,dolphin-yi-34b,0.0,0.0,5
core,modality_balance,gemma3:27b,0.0,0.0,10
core,lexical_overlap_prev_other_turn,dolphin-yi-34b,0.08026555525007537,0.06276913282830712,5
core,lexical_overlap_prev_other_turn,gemma3:27b,0.04328671352979697,0.030368756194211838,10
core,semantic_similarity_prev_other_turn,dolphin-yi-34b,0.5186656414923514,0.20027719580955022,5
core,semantic_similarity_prev_other_turn,gemma3:27b,0.45169805708311483,0.09176741986964025,9
core,lexical_overlap_prev_opponent_turn,dolphin-yi-34b,0.08026555525007537,0.06276913282830712,5
core,lexical_overlap_prev_opponent_turn,gemma3:27b,0.014377610693400166,0.030165259319267414,10
core,semantic_similarity_prev_opponent_turn,dolphin-yi-34b,0.5186656414923514,0.20027719580955022,5
core,semantic_similarity_prev_opponent_turn,gemma3:27b,0.3733031440333723,0.009017250271377526,4
core,novelty_vs_prev_turn_lexical,dolphin-yi-34b,0.9197344447499246,0.06276913282830714,5
core,novelty_vs_prev_turn_lexical,gemma3:27b,0.9567132864702032,0.030368756194211824,10
core,novelty_vs_prev_turn_semantic,dolphin-yi-34b,0.48133435850764855,0.20027719580955022,5
core,novelty_vs_prev_turn_semantic,gemma3:27b,0.5483019429168852,0.09176741986964025,9
core,novelty_vs_prev_opponent_turn_lexical,dolphin-yi-34b,0.9197344447499246,0.06276913282830714,5
core,novelty_vs_prev_opponent_turn_lexical,gemma3:27b,0.9856223893065998,0.03016525931926741,10
core,novelty_vs_prev_opponent_turn_semantic,dolphin-yi-34b,0.48133435850764855,0.20027719580955022,5
core,novelty_vs_prev_opponent_turn_semantic,gemma3:27b,0.6266968559666277,0.009017250271377512,4
