metric_family,metric,model_name,mean,std,n
baseline,word_count,dolphin-yi-34b,25.2,11.28223776069663,10
baseline,word_count,gemma3:27b,159.2,13.00769003320728,5
baseline,type_token_ratio,dolphin-yi-34b,0.9722630718954249,0.04065606351830603,10
baseline,type_token_ratio,gemma3:27b,0.6529923471590138,0.04185388872013373,5
baseline,vader_compound,dolphin-yi-34b,0.04007999999999999,0.22692955245577376,10
baseline,vader_compound,gemma3:27b,-0.15220000000000003,0.6667578383491266,5
baseline,citation_count,dolphin-yi-34b,0.0,0.0,10
baseline,citation_count,gemma3:27b,1.0,0.0,5
baseline,question_count,dolphin-yi-34b,0.1,0.31622776601683794,10
baseline,question_count,gemma3:27b,2.0,0.0,5
core,confidence,dolphin-yi-34b,56.5,7.891627067834476,10
core,confidence,gemma3:27b,,,0
core,confidence_delta_within_role,dolphin-yi-34b,-0.5,2.449489742783178,8
core,confidence_delta_within_role,gemma3:27b,,,0
core,word_count,dolphin-yi-34b,25.2,11.28223776069663,10
core,word_count,gemma3:27b,159.2,13.00769003320728,5
core,avg_sentence_length,dolphin-yi-34b,19.65,5.5779825106295275,10
core,avg_sentence_length,gemma3:27b,35.18190476190476,8.434437291622,5
core,lemma_type_token_ratio,dolphin-yi-34b,0.9916521739130435,0.017617848161141234,10
core,lemma_type_token_ratio,gemma3:27b,0.7197454967459362,0.038421734933552124,5
core,vader_compound,dolphin-yi-34b,0.04007999999999999,0.22692955245577376,10
core,vader_compound,gemma3:27b,-0.15220000000000003,0.6667578383491266,5
core,evidence_density_per_1k_words,dolphin-yi-34b,18.237807943690296,19.49691834575192,10
core,evidence_density_per_1k_words,gemma3:27b,85.32467532467533,7.326349474925392,5
core,rebuttal_density_per_1k_words,dolphin-yi-34b,0.0,0.0,10
core,rebuttal_density_per_1k_words,gemma3:27b,0.0,0.0,5
core,hedge_density_per_1k_words,dolphin-yi-34b,0.0,0.0,10
core,hedge_density_per_1k_words,gemma3:27b,1.1363636363636362,2.5409863380679427,5
core,assertive_density_per_1k_words,dolphin-yi-34b,0.0,0.0,10
core,assertive_density_per_1k_words,gemma3:27b,2.2727272727272725,5.081972676135885,5
core,strong_modal_density_per_1k_words,dolphin-yi-34b,0.0,0.0,10
core,strong_modal_density_per_1k_words,gemma3:27b,0.0,0.0,5
core,weak_modal_density_per_1k_words,dolphin-yi-34b,0.0,0.0,10
core,weak_modal_density_per_1k_words,gemma3:27b,0.0,0.0,5
core,moral_density_per_1k_words,dolphin-yi-34b,6.310679186523271,2.1296058231463566,10
core,moral_density_per_1k_words,gemma3:27b,0.986306015746871,0.05903083129882937,5
core,stance_proxy_score,dolphin-yi-34b,0.0,0.0,10
core,stance_proxy_score,gemma3:27b,0.8,0.44721359549995804,5
core,assertiveness_balance,dolphin-yi-34b,0.0,0.0,10
core,assertiveness_balance,gemma3:27b,0.0011363636363636363,0.002540986338067943,5
core,modality_balance,dolphin-yi-34b,0.0,0.0,10
core,modality_balance,gemma3:27b,0.0,0.0,5
core,lexical_overlap_prev_other_turn,dolphin-yi-34b,0.13627315439596144,0.11481067327545008,10
core,lexical_overlap_prev_other_turn,gemma3:27b,0.11922405224934322,0.03515731065174022,5
core,semantic_similarity_prev_other_turn,dolphin-yi-34b,0.5851854404040765,0.1330584169961135,9
core,semantic_similarity_prev_other_turn,gemma3:27b,0.5316403321569932,0.06872174410885531,5
core,lexical_overlap_prev_opponent_turn,dolphin-yi-34b,0.15299436373739778,0.12276006182683967,10
core,lexical_overlap_prev_opponent_turn,gemma3:27b,0.0,0.0,5
core,semantic_similarity_prev_opponent_turn,dolphin-yi-34b,0.6087706050394267,0.1736753553287367,9
core,semantic_similarity_prev_opponent_turn,gemma3:27b,,,0
core,novelty_vs_prev_turn_lexical,dolphin-yi-34b,0.8637268456040385,0.1148106732754501,10
core,novelty_vs_prev_turn_lexical,gemma3:27b,0.8807759477506568,0.03515731065174025,5
core,novelty_vs_prev_turn_semantic,dolphin-yi-34b,0.4148145595959234,0.1330584169961135,9
core,novelty_vs_prev_turn_semantic,gemma3:27b,0.46835966784300664,0.06872174410885529,5
core,novelty_vs_prev_opponent_turn_lexical,dolphin-yi-34b,0.8470056362626022,0.12276006182683968,10
core,novelty_vs_prev_opponent_turn_lexical,gemma3:27b,1.0,0.0,5
core,novelty_vs_prev_opponent_turn_semantic,dolphin-yi-34b,0.39122939496057335,0.17367535532873674,9
core,novelty_vs_prev_opponent_turn_semantic,gemma3:27b,,,0
