model_name,debate_role,round,confidence,confidence_delta_within_role,word_count,avg_sentence_length,lemma_type_token_ratio,vader_compound,evidence_density_per_1k_words,rebuttal_density_per_1k_words,hedge_density_per_1k_words,assertive_density_per_1k_words,strong_modal_density_per_1k_words,weak_modal_density_per_1k_words,moral_density_per_1k_words,stance_proxy_score,assertiveness_balance,modality_balance,lexical_overlap_prev_other_turn,semantic_similarity_prev_other_turn,lexical_overlap_prev_opponent_turn,semantic_similarity_prev_opponent_turn,novelty_vs_prev_turn_lexical,novelty_vs_prev_turn_semantic,novelty_vs_prev_opponent_turn_lexical,novelty_vs_prev_opponent_turn_semantic
dolphin-yi-34b,opponent,1,60.0,,36.0,18.0,0.9565217391304348,-0.276,27.77777777777778,0.0,0.0,0.0,0.0,0.0,4.922243813293765,0.0,0.0,0.0,0.23076923076923078,0.7245691180480067,0.23076923076923078,0.7245691180480067,0.7692307692307692,0.2754308819519933,0.7692307692307692,0.2754308819519933
dolphin-yi-34b,opponent,2,61.0,1.0,51.0,25.5,0.96,0.1779,39.21568627450981,0.0,0.0,0.0,0.0,0.0,2.48689230108475,0.0,0.0,0.0,0.4074074074074074,0.8657674098353592,0.4074074074074074,0.8657674098353592,0.5925925925925926,0.13423259016464084,0.5925925925925926,0.13423259016464084
dolphin-yi-34b,opponent,3,63.0,2.0,26.0,26.0,1.0,0.1779,38.46153846153846,0.0,0.0,0.0,0.0,0.0,5.250820943416555,0.0,0.0,0.0,0.15789473684210525,0.48332756271710864,0.15789473684210525,0.48332756271710864,0.8421052631578947,0.5166724372828914,0.8421052631578947,0.5166724372828914
dolphin-yi-34b,opponent,4,65.0,2.0,26.0,26.0,1.0,0.1779,38.46153846153846,0.0,0.0,0.0,0.0,0.0,5.250820943416555,0.0,0.0,0.0,0.05,0.4670080784942015,0.05,0.4670080784942015,0.95,0.5329919215057985,0.95,0.5329919215057985
dolphin-yi-34b,opponent,5,67.0,2.0,26.0,26.0,1.0,0.1779,38.46153846153846,0.0,0.0,0.0,0.0,0.0,5.250820943416555,0.0,0.0,0.0,0.15789473684210525,0.4574565834564347,0.15789473684210525,0.4574565834564347,0.8421052631578947,0.5425434165435653,0.8421052631578947,0.5425434165435653
dolphin-yi-34b,proponent,1,55.0,,16.0,16.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,9.61350295316332,0.0,0.0,0.0,0.0,,0.0,,1.0,,1.0,
dolphin-yi-34b,proponent,2,53.0,-2.0,24.0,12.0,1.0,0.296,0.0,0.0,0.0,0.0,0.0,0.0,6.109606015299708,0.0,0.0,0.0,0.09876543209876543,0.5949808125354492,0.058823529411764705,0.7411958208208993,0.9012345679012346,0.4050191874645508,0.9411764705882353,0.2588041791791007
dolphin-yi-34b,proponent,3,50.0,-3.0,15.0,15.0,1.0,-0.2023,0.0,0.0,0.0,0.0,0.0,0.0,8.715549571740167,0.0,0.0,0.0,0.09333333333333334,0.5741616047063508,0.25925925925925924,0.8151462100321937,0.9066666666666666,0.4258383952936492,0.7407407407407407,0.18485378996780633
dolphin-yi-34b,proponent,4,47.0,-3.0,15.0,15.0,1.0,-0.2732,0.0,0.0,0.0,0.0,0.0,0.0,7.712071799620603,0.0,0.0,0.0,0.06944444444444445,0.5429666355158724,0.05,0.4670080784942015,0.9305555555555556,0.45703336448412757,0.95,0.5329919215057985
dolphin-yi-34b,proponent,5,44.0,-3.0,17.0,17.0,1.0,-0.1053,0.0,0.0,0.0,0.0,0.0,0.0,7.794462580780733,0.0,0.0,0.0,0.09722222222222222,0.5564311583279062,0.15789473684210525,0.4574565834564347,0.9027777777777778,0.44356884167209376,0.8421052631578947,0.5425434165435653
gemma3:27b,moderator,1,,,176.0,25.142857142857142,0.7009345794392523,-0.4515,90.9090909090909,0.0,5.681818181818182,11.363636363636363,0.0,0.0,0.9110070669011048,0.0,0.005681818181818182,0.0,0.0898876404494382,0.5020539584861727,0.0,,0.9101123595505618,0.49794604151382726,1.0,
gemma3:27b,moderator,2,,,162.0,32.4,0.75,0.6966,92.5925925925926,0.0,0.0,0.0,0.0,0.0,0.9694061209754373,1.0,0.0,0.0,0.17073170731707318,0.6427854207387228,0.0,,0.8292682926829268,0.3572145792612772,1.0,
gemma3:27b,moderator,3,,,162.0,40.5,0.6666666666666666,-0.9282,74.07407407407408,0.0,0.0,0.0,0.0,0.0,1.0041465823522295,1.0,0.0,0.0,0.0958904109589041,0.48828799342760826,0.0,,0.904109589041096,0.5117120065723917,1.0,
gemma3:27b,moderator,4,,,140.0,46.666666666666664,0.71875,-0.4515,85.71428571428571,0.0,0.0,0.0,0.0,0.0,1.0729834145145194,1.0,0.0,0.0,0.14084507042253522,0.5516065654009059,0.0,,0.8591549295774648,0.4483934345990941,1.0,
gemma3:27b,moderator,5,,,156.0,31.2,0.7623762376237624,0.3736,83.33333333333333,0.0,0.0,0.0,0.0,0.0,0.9739868939910641,1.0,0.0,0.0,0.09876543209876543,0.47346772273155685,0.0,,0.9012345679012346,0.5265322772684431,1.0,
