group_name,rank,term,count,per_1k_tokens,total_tokens
dolphin-yi-34b::moderator,1,fluoridation,18,38.297872340425535,470
dolphin-yi-34b::moderator,2,ca,17,36.170212765957444,470
dolphin-yi-34b::moderator,3,evidence,16,34.04255319148936,470
dolphin-yi-34b::moderator,4,health,16,34.04255319148936,470
dolphin-yi-34b::moderator,5,water,15,31.914893617021278,470
dolphin-yi-34b::moderator,6,sa,15,31.914893617021278,470
dolphin-yi-34b::moderator,7,dental,13,27.659574468085108,470
dolphin-yi-34b::moderator,8,effects,11,23.404255319148938,470
dolphin-yi-34b::moderator,9,control,11,23.404255319148938,470
dolphin-yi-34b::moderator,10,potential,11,23.404255319148938,470
dolphin-yi-34b::moderator,11,questions,8,17.02127659574468,470
dolphin-yi-34b::moderator,12,population,8,17.02127659574468,470
dolphin-yi-34b::moderator,13,negative,8,17.02127659574468,470
dolphin-yi-34b::moderator,14,agents,6,12.76595744680851,470
dolphin-yi-34b::moderator,15,specific,6,12.76595744680851,470
dolphin-yi-34b::moderator,16,public,6,12.76595744680851,470
dolphin-yi-34b::moderator,17,disagreements,5,10.638297872340425,470
dolphin-yi-34b::moderator,18,distrust,5,10.638297872340425,470
dolphin-yi-34b::moderator,19,epistemic,5,10.638297872340425,470
dolphin-yi-34b::moderator,20,detected,5,10.638297872340425,470
dolphin-yi-34b::moderator,21,argues,5,10.638297872340425,470
dolphin-yi-34b::moderator,22,moderator,5,10.638297872340425,470
dolphin-yi-34b::moderator,23,moves,5,10.638297872340425,470
dolphin-yi-34b::moderator,24,recap,5,10.638297872340425,470
dolphin-yi-34b::moderator,25,reasoning,5,10.638297872340425,470
dolphin-yi-34b::proponent,1,fluoridation,5,100.0,50
dolphin-yi-34b::proponent,2,population,5,100.0,50
dolphin-yi-34b::proponent,3,water,5,100.0,50
dolphin-yi-34b::proponent,4,control,4,80.0,50
dolphin-yi-34b::proponent,5,health,4,80.0,50
dolphin-yi-34b::proponent,6,dental,4,80.0,50
dolphin-yi-34b::proponent,7,fear,3,60.0,50
dolphin-yi-34b::proponent,8,consequences,3,60.0,50
dolphin-yi-34b::proponent,9,plot,2,40.0,50
dolphin-yi-34b::proponent,10,sinister,2,40.0,50
dolphin-yi-34b::proponent,11,function,1,20.0,50
dolphin-yi-34b::proponent,12,increase,1,20.0,50
dolphin-yi-34b::proponent,13,exerting,1,20.0,50
dolphin-yi-34b::proponent,14,decrease,1,20.0,50
dolphin-yi-34b::proponent,15,cognitive,1,20.0,50
dolphin-yi-34b::proponent,16,compliance,1,20.0,50
dolphin-yi-34b::proponent,17,nefarious,1,20.0,50
dolphin-yi-34b::proponent,18,means,1,20.0,50
dolphin-yi-34b::proponent,19,manipulation,1,20.0,50
dolphin-yi-34b::proponent,20,just,1,20.0,50
dolphin-yi-34b::proponent,21,scheme,1,20.0,50
dolphin-yi-34b::proponent,22,strategic,1,20.0,50
dolphin-yi-34b::proponent,23,subtle,1,20.0,50
gemma3:27b::opponent,1,fluoridation,5,54.94505494505494,91
gemma3:27b::opponent,2,water,5,54.94505494505494,91
gemma3:27b::opponent,3,evidence,4,43.956043956043956,91
gemma3:27b::opponent,4,claim,4,43.956043956043956,91
gemma3:27b::opponent,5,health,4,43.956043956043956,91
gemma3:27b::opponent,6,control,4,43.956043956043956,91
gemma3:27b::opponent,7,dental,3,32.967032967032964,91
gemma3:27b::opponent,8,lacks,3,32.967032967032964,91
gemma3:27b::opponent,9,population,3,32.967032967032964,91
gemma3:27b::opponent,10,mechanism,2,21.978021978021978,91
gemma3:27b::opponent,11,cognitive,2,21.978021978021978,91
gemma3:27b::opponent,12,sinister,2,21.978021978021978,91
gemma3:27b::opponent,13,plot,2,21.978021978021978,91
gemma3:27b::opponent,14,plausible,2,21.978021978021978,91
gemma3:27b::opponent,15,remains,2,21.978021978021978,91
gemma3:27b::opponent,16,benefits,2,21.978021978021978,91
gemma3:27b::opponent,17,public,2,21.978021978021978,91
gemma3:27b::opponent,18,relies,2,21.978021978021978,91
gemma3:27b::opponent,19,supporting,2,21.978021978021978,91
gemma3:27b::opponent,20,deliberate,1,10.989010989010989,91
gemma3:27b::opponent,21,consensus,1,10.989010989010989,91
gemma3:27b::opponent,22,function,1,10.989010989010989,91
gemma3:27b::opponent,23,failing,1,10.989010989010989,91
gemma3:27b::opponent,24,credible,1,10.989010989010989,91
gemma3:27b::opponent,25,disease,1,10.989010989010989,91
