metric_family,metric,model_name,mean,std,n
baseline,word_count,dolphin-yi-34b,35.6,8.848728722251575,5
baseline,word_count,gemma3:27b,113.5,90.25919466858888,10
baseline,type_token_ratio,dolphin-yi-34b,0.9057436162870947,0.030472461951845577,5
baseline,type_token_ratio,gemma3:27b,0.7701080631593744,0.15025802268844632,10
baseline,vader_compound,dolphin-yi-34b,0.29952,0.30148903296803353,5
baseline,vader_compound,gemma3:27b,0.30606999999999995,0.43977938421187707,10
baseline,citation_count,dolphin-yi-34b,0.0,0.0,5
baseline,citation_count,gemma3:27b,0.5,0.5270462766947299,10
baseline,question_count,dolphin-yi-34b,0.0,0.0,5
baseline,question_count,gemma3:27b,1.0,1.0540925533894598,10
core,confidence,dolphin-yi-34b,54.8,1.4832396974191324,5
core,confidence,gemma3:27b,58.0,1.8708286933869707,5
core,confidence_delta_within_role,dolphin-yi-34b,-0.25,2.0615528128088303,4
core,confidence_delta_within_role,gemma3:27b,0.75,2.0615528128088303,4
core,word_count,dolphin-yi-34b,35.6,8.848728722251575,5
core,word_count,gemma3:27b,113.5,90.25919466858888,10
core,avg_sentence_length,dolphin-yi-34b,18.5,2.6457513110645907,5
core,avg_sentence_length,gemma3:27b,36.24916666666666,13.849221381376296,10
core,lemma_type_token_ratio,dolphin-yi-34b,0.9739778739778739,0.024081508972395593,5
core,lemma_type_token_ratio,gemma3:27b,0.8771390142340879,0.13034429386667126,10
core,vader_compound,dolphin-yi-34b,0.29952,0.30148903296803353,5
core,vader_compound,gemma3:27b,0.30606999999999995,0.43977938421187707,10
core,evidence_density_per_1k_words,dolphin-yi-34b,0.0,0.0,5
core,evidence_density_per_1k_words,gemma3:27b,28.22252837615207,30.05230119403443,10
core,rebuttal_density_per_1k_words,dolphin-yi-34b,0.0,0.0,5
core,rebuttal_density_per_1k_words,gemma3:27b,0.0,0.0,10
core,hedge_density_per_1k_words,dolphin-yi-34b,4.166666666666666,9.316949906249123,5
core,hedge_density_per_1k_words,gemma3:27b,5.089105188579017,8.971403078814626,10
core,assertive_density_per_1k_words,dolphin-yi-34b,0.0,0.0,5
core,assertive_density_per_1k_words,gemma3:27b,0.0,0.0,10
core,strong_modal_density_per_1k_words,dolphin-yi-34b,0.0,0.0,5
core,strong_modal_density_per_1k_words,gemma3:27b,0.0,0.0,10
core,weak_modal_density_per_1k_words,dolphin-yi-34b,0.0,0.0,5
core,weak_modal_density_per_1k_words,gemma3:27b,0.0,0.0,10
core,moral_density_per_1k_words,dolphin-yi-34b,5.097776286954509,2.149122517935184,5
core,moral_density_per_1k_words,gemma3:27b,3.4105846467598164,2.709906831185485,10
core,stance_proxy_score,dolphin-yi-34b,0.0,0.0,5
core,stance_proxy_score,gemma3:27b,0.5,1.509230856356236,10
core,assertiveness_balance,dolphin-yi-34b,-0.004166666666666667,0.009316949906249124,5
core,assertiveness_balance,gemma3:27b,-0.005089105188579016,0.008971403078814626,10
core,modality_balance,dolphin-yi-34b,0.0,0.0,5
core,modality_balance,gemma3:27b,0.0,0.0,10
core,lexical_overlap_prev_other_turn,dolphin-yi-34b,0.22476925702732156,0.19184362250318668,5
core,lexical_overlap_prev_other_turn,gemma3:27b,0.07598650138233418,0.05523265811831367,10
core,semantic_similarity_prev_other_turn,dolphin-yi-34b,0.6442838952570693,0.14302835096145308,5
core,semantic_similarity_prev_other_turn,gemma3:27b,0.5247460367651308,0.09289747126008474,9
core,lexical_overlap_prev_opponent_turn,dolphin-yi-34b,0.22476925702732156,0.19184362250318668,5
core,lexical_overlap_prev_opponent_turn,gemma3:27b,0.012239902080783353,0.02101876274564057,10
core,semantic_similarity_prev_opponent_turn,dolphin-yi-34b,0.6442838952570693,0.14302835096145308,5
core,semantic_similarity_prev_opponent_turn,gemma3:27b,0.35575206253323527,0.09713471496100876,4
core,novelty_vs_prev_turn_lexical,dolphin-yi-34b,0.7752307429726784,0.19184362250318668,5
core,novelty_vs_prev_turn_lexical,gemma3:27b,0.9240134986176658,0.05523265811831367,10
core,novelty_vs_prev_turn_semantic,dolphin-yi-34b,0.3557161047429308,0.14302835096145308,5
core,novelty_vs_prev_turn_semantic,gemma3:27b,0.47525396323486924,0.09289747126008473,9
core,novelty_vs_prev_opponent_turn_lexical,dolphin-yi-34b,0.7752307429726784,0.19184362250318668,5
core,novelty_vs_prev_opponent_turn_lexical,gemma3:27b,0.9877600979192167,0.021018762745640553,10
core,novelty_vs_prev_opponent_turn_semantic,dolphin-yi-34b,0.3557161047429308,0.14302835096145308,5
core,novelty_vs_prev_opponent_turn_semantic,gemma3:27b,0.6442479374667647,0.09713471496100876,4
