metric_family,metric,model_name,mean,std,n
baseline,word_count,dolphin-yi-34b,154.5,42.844680727794746,4
baseline,word_count,gemma3:27b,34.625,8.227783940492639,8
baseline,type_token_ratio,dolphin-yi-34b,0.694531909753868,0.07240236758996944,4
baseline,type_token_ratio,gemma3:27b,0.9052961796984238,0.05122850903901661,8
baseline,vader_compound,dolphin-yi-34b,-0.37087500000000007,0.73402463344223,4
baseline,vader_compound,gemma3:27b,0.24506250000000002,0.38096704370963264,8
baseline,citation_count,dolphin-yi-34b,1.0,0.0,4
baseline,citation_count,gemma3:27b,0.0,0.0,8
baseline,question_count,dolphin-yi-34b,1.5,0.5773502691896257,4
baseline,question_count,gemma3:27b,0.0,0.0,8
core,confidence,dolphin-yi-34b,,,0
core,confidence,gemma3:27b,50.25,5.70087712549569,8
core,confidence_delta_within_role,dolphin-yi-34b,,,0
core,confidence_delta_within_role,gemma3:27b,-1.6666666666666667,5.573747990954262,6
core,word_count,dolphin-yi-34b,154.5,42.844680727794746,4
core,word_count,gemma3:27b,34.625,8.227783940492639,8
core,avg_sentence_length,dolphin-yi-34b,29.583333333333332,3.826080094416332,4
core,avg_sentence_length,gemma3:27b,34.625,8.227783940492639,8
core,lemma_type_token_ratio,dolphin-yi-34b,0.7867605126779439,0.07816230961293787,4
core,lemma_type_token_ratio,gemma3:27b,0.97262168668955,0.023532772176097706,8
core,vader_compound,dolphin-yi-34b,-0.37087500000000007,0.73402463344223,4
core,vader_compound,gemma3:27b,0.24506250000000002,0.38096704370963264,8
core,evidence_density_per_1k_words,dolphin-yi-34b,70.59077811726696,12.982187972777913,4
core,evidence_density_per_1k_words,gemma3:27b,7.180650037792895,14.019075578980656,8
core,rebuttal_density_per_1k_words,dolphin-yi-34b,0.0,0.0,4
core,rebuttal_density_per_1k_words,gemma3:27b,2.840909090909091,8.035304331665312,8
core,hedge_density_per_1k_words,dolphin-yi-34b,1.2755102040816326,2.551020408163265,4
core,hedge_density_per_1k_words,gemma3:27b,0.0,0.0,8
core,assertive_density_per_1k_words,dolphin-yi-34b,0.0,0.0,4
core,assertive_density_per_1k_words,gemma3:27b,0.0,0.0,8
core,strong_modal_density_per_1k_words,dolphin-yi-34b,0.0,0.0,4
core,strong_modal_density_per_1k_words,gemma3:27b,0.0,0.0,8
core,weak_modal_density_per_1k_words,dolphin-yi-34b,0.0,0.0,4
core,weak_modal_density_per_1k_words,gemma3:27b,0.0,0.0,8
core,moral_density_per_1k_words,dolphin-yi-34b,1.0721229789672253,0.3221296647421421,4
core,moral_density_per_1k_words,gemma3:27b,4.807309339440261,1.1425510477131349,8
core,stance_proxy_score,dolphin-yi-34b,0.0,0.816496580927726,4
core,stance_proxy_score,gemma3:27b,0.125,0.9910312089651149,8
core,assertiveness_balance,dolphin-yi-34b,-0.0012755102040816326,0.002551020408163265,4
core,assertiveness_balance,gemma3:27b,0.0,0.0,8
core,modality_balance,dolphin-yi-34b,0.0,0.0,4
core,modality_balance,gemma3:27b,0.0,0.0,8
core,lexical_overlap_prev_other_turn,dolphin-yi-34b,0.17840691501559344,0.030041195454170715,4
core,lexical_overlap_prev_other_turn,gemma3:27b,0.10156149499284851,0.09126242600619837,8
core,semantic_similarity_prev_other_turn,dolphin-yi-34b,0.6741892666257486,0.06644074942735503,4
core,semantic_similarity_prev_other_turn,gemma3:27b,0.6251192460593052,0.15417310271936646,7
core,lexical_overlap_prev_opponent_turn,dolphin-yi-34b,0.0,0.0,4
core,lexical_overlap_prev_opponent_turn,gemma3:27b,0.10861706732242447,0.08939316676973752,8
core,semantic_similarity_prev_opponent_turn,dolphin-yi-34b,,,0
core,semantic_similarity_prev_opponent_turn,gemma3:27b,0.6114474103301083,0.16340317688382783,7
core,novelty_vs_prev_turn_lexical,dolphin-yi-34b,0.8215930849844065,0.03004119545417072,4
core,novelty_vs_prev_turn_lexical,gemma3:27b,0.8984385050071515,0.09126242600619837,8
core,novelty_vs_prev_turn_semantic,dolphin-yi-34b,0.32581073337425137,0.06644074942735503,4
core,novelty_vs_prev_turn_semantic,gemma3:27b,0.37488075394069487,0.15417310271936646,7
core,novelty_vs_prev_opponent_turn_lexical,dolphin-yi-34b,1.0,0.0,4
core,novelty_vs_prev_opponent_turn_lexical,gemma3:27b,0.8913829326775755,0.08939316676973753,8
core,novelty_vs_prev_opponent_turn_semantic,dolphin-yi-34b,,,0
core,novelty_vs_prev_opponent_turn_semantic,gemma3:27b,0.38855258966989176,0.16340317688382783,7
