group_name,rank,term,count,per_1k_tokens,total_tokens
dolphin-yi-34b::moderator,1,ca,15,36.85503685503686,407
dolphin-yi-34b::moderator,2,pharmaceutical,13,31.94103194103194,407
dolphin-yi-34b::moderator,3,sa,13,31.94103194103194,407
dolphin-yi-34b::moderator,4,evidence,11,27.027027027027028,407
dolphin-yi-34b::moderator,5,funding,9,22.11302211302211,407
dolphin-yi-34b::moderator,6,research,9,22.11302211302211,407
dolphin-yi-34b::moderator,7,effective,6,14.742014742014742,407
dolphin-yi-34b::moderator,8,cures,6,14.742014742014742,407
dolphin-yi-34b::moderator,9,therapies,6,14.742014742014742,407
dolphin-yi-34b::moderator,10,industry,6,14.742014742014742,407
dolphin-yi-34b::moderator,11,round,5,12.285012285012286,407
dolphin-yi-34b::moderator,12,support,5,12.285012285012286,407
dolphin-yi-34b::moderator,13,disagreements,4,9.828009828009828,407
dolphin-yi-34b::moderator,14,epistemic,4,9.828009828009828,407
dolphin-yi-34b::moderator,15,bridge,4,9.828009828009828,407
dolphin-yi-34b::moderator,16,agents,4,9.828009828009828,407
dolphin-yi-34b::moderator,17,recap,4,9.828009828009828,407
dolphin-yi-34b::moderator,18,scores,4,9.828009828009828,407
dolphin-yi-34b::moderator,19,moves,4,9.828009828009828,407
dolphin-yi-34b::moderator,20,moderator,4,9.828009828009828,407
dolphin-yi-34b::moderator,21,provide,4,9.828009828009828,407
dolphin-yi-34b::moderator,22,questions,4,9.828009828009828,407
dolphin-yi-34b::moderator,23,treatments,4,9.828009828009828,407
dolphin-yi-34b::moderator,24,suppression,4,9.828009828009828,407
dolphin-yi-34b::moderator,25,civility,4,9.828009828009828,407
gemma3:27b::opponent,1,cures,4,36.69724770642202,109
gemma3:27b::opponent,2,pharmaceutical,4,36.69724770642202,109
gemma3:27b::opponent,3,suppression,4,36.69724770642202,109
gemma3:27b::opponent,4,decisions,3,27.522935779816514,109
gemma3:27b::opponent,5,effective,3,27.522935779816514,109
gemma3:27b::opponent,6,evidence,3,27.522935779816514,109
gemma3:27b::opponent,7,research,3,27.522935779816514,109
gemma3:27b::opponent,8,acknowledging,3,27.522935779816514,109
gemma3:27b::opponent,9,profit,3,27.522935779816514,109
gemma3:27b::opponent,10,potential,3,27.522935779816514,109
gemma3:27b::opponent,11,deliberate,3,27.522935779816514,109
gemma3:27b::opponent,12,lacks,2,18.34862385321101,109
gemma3:27b::opponent,13,demonstrating,2,18.34862385321101,109
gemma3:27b::opponent,14,obstruction,2,18.34862385321101,109
gemma3:27b::opponent,15,companies,2,18.34862385321101,109
gemma3:27b::opponent,16,influence,2,18.34862385321101,109
gemma3:27b::opponent,17,requires,2,18.34862385321101,109
gemma3:27b::opponent,18,attributing,2,18.34862385321101,109
gemma3:27b::opponent,19,treatments,2,18.34862385321101,109
gemma3:27b::opponent,20,conflicts,1,9.174311926605505,109
gemma3:27b::opponent,21,causal,1,9.174311926605505,109
gemma3:27b::opponent,22,cheap,1,9.174311926605505,109
gemma3:27b::opponent,23,complex,1,9.174311926605505,109
gemma3:27b::opponent,24,claim,1,9.174311926605505,109
gemma3:27b::opponent,25,consistent,1,9.174311926605505,109
gemma3:27b::proponent,1,actively,2,21.05263157894737,95
gemma3:27b::proponent,2,approaches,2,21.05263157894737,95
gemma3:27b::proponent,3,evidence,2,21.05263157894737,95
gemma3:27b::proponent,4,genuinely,2,21.05263157894737,95
gemma3:27b::proponent,5,pattern,2,21.05263157894737,95
gemma3:27b::proponent,6,mechanisms,2,21.05263157894737,95
gemma3:27b::proponent,7,insistence,2,21.05263157894737,95
gemma3:27b::proponent,8,sa,2,21.05263157894737,95
gemma3:27b::proponent,9,suppression,2,21.05263157894737,95
gemma3:27b::proponent,10,therapies,2,21.05263157894737,95
gemma3:27b::proponent,11,resources,2,21.05263157894737,95
gemma3:27b::proponent,12,treatments,2,21.05263157894737,95
gemma3:27b::proponent,13,consistent,1,10.526315789473685,95
gemma3:27b::proponent,14,continued,1,10.526315789473685,95
gemma3:27b::proponent,15,control,1,10.526315789473685,95
gemma3:27b::proponent,16,affordable,1,10.526315789473685,95
gemma3:27b::proponent,17,data,1,10.526315789473685,95
gemma3:27b::proponent,18,demand,1,10.526315789473685,95
gemma3:27b::proponent,19,demonstrate,1,10.526315789473685,95
gemma3:27b::proponent,20,demonstrable,1,10.526315789473685,95
gemma3:27b::proponent,21,discredit,1,10.526315789473685,95
gemma3:27b::proponent,22,disease,1,10.526315789473685,95
gemma3:27b::proponent,23,dissenting,1,10.526315789473685,95
gemma3:27b::proponent,24,direct,1,10.526315789473685,95
gemma3:27b::proponent,25,dominance,1,10.526315789473685,95
