model_name,debate_role,round,confidence,confidence_delta_within_role,word_count,avg_sentence_length,lemma_type_token_ratio,vader_compound,evidence_density_per_1k_words,rebuttal_density_per_1k_words,hedge_density_per_1k_words,assertive_density_per_1k_words,strong_modal_density_per_1k_words,weak_modal_density_per_1k_words,moral_density_per_1k_words,stance_proxy_score,assertiveness_balance,modality_balance,lexical_overlap_prev_other_turn,semantic_similarity_prev_other_turn,lexical_overlap_prev_opponent_turn,semantic_similarity_prev_opponent_turn,novelty_vs_prev_turn_lexical,novelty_vs_prev_turn_semantic,novelty_vs_prev_opponent_turn_lexical,novelty_vs_prev_opponent_turn_semantic
dolphin-yi-34b,moderator,1,,,113.0,37.666666666666664,0.8260869565217391,-0.4939,97.34513274336283,0.0,0.0,0.0,0.0,0.0,1.4068190812633412,0.0,0.0,0.0,0.16901408450704225,0.7565992515936777,0.0,,0.8309859154929577,0.2434007484063223,1.0,
dolphin-yi-34b,moderator,2,,,196.0,28.0,0.6880733944954128,0.8316,81.63265306122449,0.0,10.204081632653061,0.0,0.0,0.0,0.8349835084818815,-2.0,-0.01020408163265306,0.0,0.11363636363636363,0.7346744147597024,0.0,,0.8863636363636364,0.2653255852402976,1.0,
dolphin-yi-34b,moderator,3,,,133.0,33.25,0.8313253012048193,-0.952,105.26315789473684,0.0,7.518796992481203,0.0,0.0,0.0,1.2718453734425794,0.0,-0.007518796992481203,0.0,0.17721518987341772,0.7068422417011404,0.0,,0.8227848101265822,0.2931577582988596,1.0,
dolphin-yi-34b,moderator,4,,,168.0,28.0,0.7669902912621359,0.8758,71.42857142857143,0.0,5.9523809523809526,0.0,0.0,0.0,0.9485837745784806,0.0,-0.005952380952380952,0.0,0.12871287128712872,0.7194075966584639,0.0,,0.8712871287128713,0.2805924033415361,1.0,
gemma3:27b,opponent,1,62.5,25.0,43.0,31.5,0.9814814814814814,0.72235,35.869565217391305,0.0,0.0,0.0,0.0,0.0,4.453393051917816,0.0,0.0,0.0,0.08465608465608465,0.6853149487130659,0.08465608465608465,0.6853149487130659,0.9153439153439153,0.31468505128693414,0.9153439153439153,0.31468505128693414
gemma3:27b,opponent,2,55.0,5.0,34.0,34.0,1.0,0.6908,58.8235294117647,0.0,0.0,0.0,0.0,0.0,5.135628486714285,0.0,0.0,0.0,0.14634146341463414,0.6475741415778147,0.14634146341463414,0.6475741415778147,0.8536585365853658,0.3524258584221853,0.8536585365853658,0.3524258584221853
gemma3:27b,opponent,3,50.0,-5.0,36.0,36.0,0.96,-0.6597,55.55555555555556,0.0,0.0,0.0,0.0,0.0,4.6156598730137866,0.0,0.0,0.0,0.0196078431372549,0.4423825956956505,0.0196078431372549,0.4423825956956505,0.9803921568627451,0.5576174043043495,0.9803921568627451,0.5576174043043495
gemma3:27b,proponent,1,55.0,,25.0,25.0,1.0,0.7717,0.0,0.0,0.0,0.0,0.0,0.0,6.014372349149428,0.0,0.0,0.0,0.0,,0.0,,1.0,,1.0,
gemma3:27b,proponent,2,45.0,-10.0,38.0,38.0,0.96,0.2144,52.63157894736842,0.0,0.0,0.0,0.0,0.0,4.432590940060869,0.0,0.0,0.0,0.06578947368421052,0.5042756193544202,0.08695652173913043,0.42686080404817295,0.9342105263157895,0.4957243806455798,0.9130434782608696,0.573139195951827
gemma3:27b,proponent,3,40.0,-5.0,43.0,43.0,1.0,0.4344,23.25581395348837,0.0,0.0,0.0,0.0,0.0,4.200214243809211,0.0,0.0,0.0,0.061855670103092786,0.5917465795418904,0.0625,0.6011452455176678,0.9381443298969072,0.40825342045810964,0.9375,0.3988547544823322
gemma3:27b,proponent,4,30.0,-10.0,40.0,40.0,1.0,0.7543,0.0,0.0,0.0,0.0,0.0,0.0,4.062620375123371,0.0,0.0,0.0,0.033707865168539325,0.5451030596441088,0.021739130434782608,0.5095133550851174,0.9662921348314607,0.45489694035589123,0.9782608695652174,0.4904866449148826
