model_name,metric,proponent_mean,opponent_mean,proponent_n,opponent_n,role_gap,role_gap_ci_low,role_gap_ci_high,effect_size_d
dolphin-yi-34b,confidence,45.0,63.75,4,4,-18.75,-30.0,-6.25,-2.0507577810739894
dolphin-yi-34b,confidence_delta_within_role,-10.0,5.0,3,3,-15.0,-20.0,-10.0,-5.196152422706631
dolphin-yi-34b,word_count,21.75,34.25,4,4,-12.5,-23.25,-2.25,-1.645770046691583
dolphin-yi-34b,avg_sentence_length,15.25,21.5,4,4,-6.25,-11.25,-0.25,-1.551927138110502
dolphin-yi-34b,lemma_type_token_ratio,1.0,0.9868421052631579,4,4,0.013157894736842146,0.0,0.03947368421052644,0.8164965809277278
dolphin-yi-34b,vader_compound,0.07645,-0.02840000000000001,4,4,0.10485000000000001,-0.5038843749999998,0.7688499999999999,0.22967418752053287
dolphin-yi-34b,evidence_density_per_1k_words,41.95804195804195,38.58363858363859,4,4,3.3744033744033644,-37.21001221001221,44.488636363636346,0.11588616330743631
dolphin-yi-34b,rebuttal_density_per_1k_words,0.0,0.0,4,4,0.0,0.0,0.0,0.0
dolphin-yi-34b,hedge_density_per_1k_words,0.0,0.0,4,4,0.0,0.0,0.0,0.0
dolphin-yi-34b,assertive_density_per_1k_words,0.0,0.0,4,4,0.0,0.0,0.0,0.0
dolphin-yi-34b,strong_modal_density_per_1k_words,0.0,0.0,4,4,0.0,0.0,0.0,0.0
dolphin-yi-34b,weak_modal_density_per_1k_words,0.0,0.0,4,4,0.0,0.0,0.0,0.0
dolphin-yi-34b,moral_density_per_1k_words,7.045868212696712,4.775077164754139,4,4,2.2707910479425735,-0.36883964664153346,5.592188701411045,1.0284189910403825
dolphin-yi-34b,stance_proxy_score,-0.25,0.0,4,4,-0.25,-1.0,0.5,-0.42640143271122083
dolphin-yi-34b,assertiveness_balance,0.0,0.0,4,4,0.0,0.0,0.0,0.0
dolphin-yi-34b,modality_balance,0.0,0.0,4,4,0.0,0.0,0.0,0.0
dolphin-yi-34b,lexical_overlap_prev_other_turn,0.06698217298686028,0.11204304954304954,4,4,-0.04506087655618926,-0.14142701803502808,0.0502560470868017,-0.684897772566143
dolphin-yi-34b,semantic_similarity_prev_other_turn,0.6236791210869165,0.556316499884871,3,4,0.0673626212020455,-0.0985806321845899,0.24082790877280857,0.5981567779388467
dolphin-yi-34b,lexical_overlap_prev_opponent_turn,0.028665413533834585,0.11204304954304954,4,4,-0.08337763600921495,-0.16480278980278984,-0.002990430622009571,-1.5005402355333812
dolphin-yi-34b,semantic_similarity_prev_opponent_turn,0.5964457307059131,0.556316499884871,3,4,0.04012923082104214,-0.17919568777818734,0.24523048308501078,0.2941360851817299
dolphin-yi-34b,novelty_vs_prev_turn_lexical,0.9330178270131397,0.8879569504569504,4,4,0.04506087655618929,-0.04779492671211542,0.1396395280872739,0.6848977725661435
dolphin-yi-34b,novelty_vs_prev_turn_semantic,0.3763208789130836,0.443683500115129,3,4,-0.06736262120204545,-0.21831892132392078,0.10682154152668527,-0.5981567779388463
dolphin-yi-34b,novelty_vs_prev_opponent_turn_lexical,0.9713345864661654,0.8879569504569504,4,4,0.083377636009215,0.009804815067972915,0.16376484139642022,1.5005402355333817
dolphin-yi-34b,novelty_vs_prev_opponent_turn_semantic,0.40355426929408694,0.443683500115129,3,4,-0.04012923082104208,-0.2492479263892824,0.1754129523558251,-0.29413608518172957
