group_name,rank,term,term_type,count
dolphin-yi-34b::moderator,1,digital,unigram,21
dolphin-yi-34b::moderator,2,central,unigram,20
dolphin-yi-34b::moderator,3,currencies,unigram,20
dolphin-yi-34b::moderator,4,digital currencies,bigram,19
dolphin-yi-34b::moderator,5,control,unigram,12
dolphin-yi-34b::moderator,6,central bank,bigram,11
dolphin-yi-34b::moderator,7,central bank digital,trigram,11
dolphin-yi-34b::moderator,8,bank,unigram,11
dolphin-yi-34b::moderator,9,bank digital,bigram,11
dolphin-yi-34b::moderator,10,personal finances,bigram,10
dolphin-yi-34b::moderator,11,personal,unigram,10
dolphin-yi-34b::moderator,12,privacy,unigram,10
dolphin-yi-34b::moderator,13,bank digital currencies,trigram,10
dolphin-yi-34b::moderator,14,finances,unigram,10
dolphin-yi-34b::moderator,15,control personal finances,trigram,9
dolphin-yi-34b::moderator,16,control personal,bigram,9
dolphin-yi-34b::moderator,17,total government,bigram,9
dolphin-yi-34b::moderator,18,government control personal,trigram,9
dolphin-yi-34b::moderator,19,government,unigram,9
dolphin-yi-34b::moderator,20,government control,bigram,9
dolphin-yi-34b::moderator,21,total government control,trigram,9
dolphin-yi-34b::moderator,22,banks,unigram,9
dolphin-yi-34b::moderator,23,total,unigram,9
dolphin-yi-34b::moderator,24,central banks,bigram,9
dolphin-yi-34b::moderator,25,policies,unigram,7
dolphin-yi-34b::opponent,1,central,unigram,8
dolphin-yi-34b::opponent,2,currencies,unigram,8
dolphin-yi-34b::opponent,3,bank digital currencies,trigram,4
dolphin-yi-34b::opponent,4,bank,unigram,4
dolphin-yi-34b::opponent,5,banks,unigram,4
dolphin-yi-34b::opponent,6,central bank,bigram,4
dolphin-yi-34b::opponent,7,central bank digital,trigram,4
dolphin-yi-34b::opponent,8,bank digital,bigram,4
dolphin-yi-34b::opponent,9,central banks,bigram,4
dolphin-yi-34b::opponent,10,control,unigram,4
dolphin-yi-34b::opponent,11,control personal,bigram,4
dolphin-yi-34b::opponent,12,control personal finances,trigram,4
dolphin-yi-34b::opponent,13,currencies depend,bigram,4
dolphin-yi-34b::opponent,14,currencies depend specific,trigram,4
dolphin-yi-34b::opponent,15,currencies necessarily,bigram,4
dolphin-yi-34b::opponent,16,currencies necessarily designed,trigram,4
dolphin-yi-34b::opponent,17,depend,unigram,4
dolphin-yi-34b::opponent,18,depend specific,bigram,4
dolphin-yi-34b::opponent,19,depend specific policies,trigram,4
dolphin-yi-34b::opponent,20,design,unigram,4
dolphin-yi-34b::opponent,21,design functionality,bigram,4
dolphin-yi-34b::opponent,22,design functionality currencies,trigram,4
dolphin-yi-34b::opponent,23,designed,unigram,4
dolphin-yi-34b::opponent,24,designed enable,bigram,4
dolphin-yi-34b::opponent,25,designed enable total,trigram,4
dolphin-yi-34b::proponent,1,bank,unigram,4
dolphin-yi-34b::proponent,2,bank digital,bigram,4
dolphin-yi-34b::proponent,3,bank digital currencies,trigram,4
dolphin-yi-34b::proponent,4,central,unigram,4
dolphin-yi-34b::proponent,5,central bank,bigram,4
dolphin-yi-34b::proponent,6,central bank digital,trigram,4
dolphin-yi-34b::proponent,7,control,unigram,4
dolphin-yi-34b::proponent,8,control personal,bigram,4
dolphin-yi-34b::proponent,9,control personal finances,trigram,4
dolphin-yi-34b::proponent,10,create,unigram,4
dolphin-yi-34b::proponent,11,create control,bigram,4
dolphin-yi-34b::proponent,12,create control personal,trigram,4
dolphin-yi-34b::proponent,13,currencies,unigram,4
dolphin-yi-34b::proponent,14,currencies designed,bigram,4
dolphin-yi-34b::proponent,15,currencies designed create,trigram,4
dolphin-yi-34b::proponent,16,designed,unigram,4
dolphin-yi-34b::proponent,17,designed create,bigram,4
dolphin-yi-34b::proponent,18,designed create control,trigram,4
dolphin-yi-34b::proponent,19,digital,unigram,4
dolphin-yi-34b::proponent,20,digital currencies,bigram,4
dolphin-yi-34b::proponent,21,digital currencies designed,trigram,4
dolphin-yi-34b::proponent,22,finances,unigram,4
dolphin-yi-34b::proponent,23,finances institutions,bigram,4
dolphin-yi-34b::proponent,24,institutions,unigram,4
dolphin-yi-34b::proponent,25,personal,unigram,4
