model_name,debate_role,round,confidence,confidence_delta_within_role,word_count,avg_sentence_length,lemma_type_token_ratio,vader_compound,evidence_density_per_1k_words,rebuttal_density_per_1k_words,hedge_density_per_1k_words,assertive_density_per_1k_words,strong_modal_density_per_1k_words,weak_modal_density_per_1k_words,moral_density_per_1k_words,stance_proxy_score,assertiveness_balance,modality_balance,lexical_overlap_prev_other_turn,semantic_similarity_prev_other_turn,lexical_overlap_prev_opponent_turn,semantic_similarity_prev_opponent_turn,novelty_vs_prev_turn_lexical,novelty_vs_prev_turn_semantic,novelty_vs_prev_opponent_turn_lexical,novelty_vs_prev_opponent_turn_semantic
dolphin-yi-34b,opponent,1,55.0,,36.0,18.0,0.9545454545454546,0.6369,0.0,0.0,0.0,0.0,0.0,0.0,4.283266161932324,0.0,0.0,0.0,0.16129032258064516,0.8343161457332827,0.16129032258064516,0.8343161457332827,0.8387096774193549,0.16568385426671728,0.8387096774193549,0.16568385426671728
dolphin-yi-34b,opponent,2,57.0,2.0,36.0,18.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.156683013980749,0.0,0.0,0.0,0.0,0.46574031777531333,0.0,0.46574031777531333,1.0,0.5342596822246867,1.0,0.5342596822246867
dolphin-yi-34b,opponent,3,55.0,-2.0,48.0,16.0,0.9629629629629629,0.0,0.0,0.0,20.833333333333332,0.0,0.0,0.0,3.4429069122007903,0.0,-0.020833333333333332,0.0,0.1794871794871795,0.5514968392973034,0.1794871794871795,0.5514968392973034,0.8205128205128205,0.4485031607026966,0.8205128205128205,0.4485031607026966
dolphin-yi-34b,opponent,4,53.0,-2.0,23.0,23.0,1.0,0.5647,0.0,0.0,0.0,0.0,0.0,0.0,8.848932048800059,0.0,0.0,0.0,0.5238095238095238,0.6539151875208482,0.5238095238095238,0.6539151875208482,0.47619047619047616,0.3460848124791518,0.47619047619047616,0.3460848124791518
dolphin-yi-34b,opponent,5,54.0,1.0,35.0,17.5,1.0,0.296,0.0,0.0,0.0,0.0,0.0,0.0,4.7570932978586224,0.0,0.0,0.0,0.25925925925925924,0.7159509859585984,0.25925925925925924,0.7159509859585984,0.7407407407407407,0.2840490140414016,0.7407407407407407,0.2840490140414016
gemma3:27b,moderator,1,,,177.0,44.25,0.7850467289719626,-0.4696,62.14689265536723,0.0,5.649717514124294,0.0,0.0,0.0,0.9396942167855716,1.0,-0.005649717514124294,0.0,0.14130434782608695,0.6041554115805904,0.0,,0.8586956521739131,0.3958445884194096,1.0,
gemma3:27b,moderator,2,,,231.0,28.875,0.7426470588235294,0.3094,56.277056277056275,0.0,4.329004329004329,0.0,0.0,0.0,0.7014332249131583,3.0,-0.004329004329004329,0.0,0.12037037037037036,0.6238546395709894,0.0,,0.8796296296296297,0.3761453604290106,1.0,
gemma3:27b,moderator,3,,,205.0,34.166666666666664,0.680672268907563,0.2168,58.53658536585366,0.0,4.878048780487805,0.0,0.0,0.0,0.7981708471756395,1.0,-0.004878048780487805,0.0,0.17582417582417584,0.6655048381639901,0.0,,0.8241758241758241,0.3344951618360099,1.0,
gemma3:27b,moderator,4,,,219.0,73.0,0.7288135593220338,0.4515,45.662100456621005,0.0,0.0,0.0,0.0,0.0,0.7615052258275476,3.0,0.0,0.0,0.05319148936170213,0.39847154666669166,0.0,,0.9468085106382979,0.6015284533333083,1.0,
gemma3:27b,moderator,5,,,151.0,30.2,0.8842105263157894,0.9599,59.602649006622514,0.0,6.622516556291391,0.0,0.0,0.0,1.0757956595538034,-1.0,-0.006622516556291391,0.0,0.0851063829787234,0.5470070988936271,0.0,,0.9148936170212766,0.4529929011063729,1.0,
gemma3:27b,proponent,1,55.0,,25.0,25.0,1.0,0.7783,0.0,0.0,0.0,0.0,0.0,0.0,5.815327106296975,0.0,0.0,0.0,0.0,,0.0,,1.0,,1.0,
gemma3:27b,proponent,2,58.0,3.0,31.0,31.0,1.0,0.4588,0.0,0.0,0.0,0.0,0.0,0.0,5.330787399217359,-1.0,0.0,0.0,0.038834951456310676,0.4593220294184021,0.023255813953488372,0.4064258210780018,0.9611650485436893,0.5406779705815978,0.9767441860465116,0.5935741789219982
gemma3:27b,proponent,3,59.0,1.0,34.0,34.0,1.0,-0.1531,0.0,0.0,29.41176470588235,0.0,0.0,0.0,6.4336596323975765,0.0,-0.029411764705882353,0.0,0.06140350877192982,0.5306525597432956,0.05263157894736842,0.37904733929152656,0.9385964912280702,0.4693474402567044,0.9473684210526316,0.6209526607084734
gemma3:27b,proponent,4,60.0,1.0,32.0,32.0,0.95,0.5859,0.0,0.0,0.0,0.0,0.0,0.0,6.201542898493903,-1.0,0.0,0.0,0.06382978723404255,0.4365353033615982,0.046511627906976744,0.42473746923653927,0.9361702127659575,0.5634646966384018,0.9534883720930233,0.5752625307634607
gemma3:27b,proponent,5,58.0,-2.0,30.0,30.0,1.0,-0.0772,0.0,0.0,0.0,0.0,0.0,0.0,6.047930256936627,0.0,0.0,0.0,0.02,0.457210903486992,0.0,0.2127976205268733,0.98,0.542789096513008,1.0,0.7872023794731267
