model_name,debate_role,metric,mean,ci_low,ci_high,n
dolphin-yi-34b,moderator,confidence,0.0,0.0,0.0,0
dolphin-yi-34b,moderator,confidence_delta_within_role,0.0,0.0,0.0,0
dolphin-yi-34b,moderator,word_count,155.0,119.2,190.54499999999987,5
dolphin-yi-34b,moderator,avg_sentence_length,29.44523809523809,24.942857142857143,32.52857142857143,5
dolphin-yi-34b,moderator,lemma_type_token_ratio,0.7630843869472919,0.6975517890772128,0.8358581292125595,5
dolphin-yi-34b,moderator,vader_compound,-0.94696,-0.97956,-0.91258,5
dolphin-yi-34b,moderator,evidence_density_per_1k_words,70.02334486205453,52.93337293337294,89.79085430698333,5
dolphin-yi-34b,moderator,rebuttal_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,moderator,hedge_density_per_1k_words,4.278684278684279,0.0,9.873089873089873,5
dolphin-yi-34b,moderator,assertive_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,moderator,strong_modal_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,moderator,weak_modal_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,moderator,moral_density_per_1k_words,1.146828436345829,0.8894495067690276,1.4175234857047454,5
dolphin-yi-34b,moderator,stance_proxy_score,0.6,0.0,1.4,5
dolphin-yi-34b,moderator,assertiveness_balance,-0.004278684278684279,-0.008590261590261562,0.0,5
dolphin-yi-34b,moderator,modality_balance,0.0,0.0,0.0,5
dolphin-yi-34b,moderator,lexical_overlap_prev_other_turn,0.20250909989368862,0.13719184300579648,0.2705999519397645,5
dolphin-yi-34b,moderator,semantic_similarity_prev_other_turn,0.7146425010729726,0.6716530611881416,0.7590086197900309,5
dolphin-yi-34b,moderator,lexical_overlap_prev_opponent_turn,0.0,0.0,0.0,5
dolphin-yi-34b,moderator,semantic_similarity_prev_opponent_turn,0.0,0.0,0.0,0
dolphin-yi-34b,moderator,novelty_vs_prev_turn_lexical,0.7974909001063114,0.7321145343104297,0.8628081569942034,5
dolphin-yi-34b,moderator,novelty_vs_prev_turn_semantic,0.28535749892702744,0.24060948821912637,0.3283469388118584,5
dolphin-yi-34b,moderator,novelty_vs_prev_opponent_turn_lexical,1.0,1.0,1.0,5
dolphin-yi-34b,moderator,novelty_vs_prev_opponent_turn_semantic,0.0,0.0,0.0,0
gemma3:27b,opponent,confidence,52.0,50.0,54.0,5
gemma3:27b,opponent,confidence_delta_within_role,1.25,-3.75,5.0,4
gemma3:27b,opponent,word_count,42.2,37.4,48.8,5
gemma3:27b,opponent,avg_sentence_length,36.8,31.4,41.004999999999995,5
gemma3:27b,opponent,lemma_type_token_ratio,0.9597089947089948,0.9300211640211641,0.9916666666666668,5
gemma3:27b,opponent,vader_compound,-0.7930599999999999,-0.8537305,-0.7293999999999999,5
gemma3:27b,opponent,evidence_density_per_1k_words,16.936618978592886,4.651162790697674,29.448961156278234,5
gemma3:27b,opponent,rebuttal_density_per_1k_words,9.52921157118548,0.0,19.28530913216109,5
gemma3:27b,opponent,hedge_density_per_1k_words,5.714285714285714,0.0,17.142857142857146,5
gemma3:27b,opponent,assertive_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,opponent,strong_modal_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,opponent,weak_modal_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,opponent,moral_density_per_1k_words,4.34852406419007,3.683699577017916,4.880841724233847,5
gemma3:27b,opponent,stance_proxy_score,0.0,-0.8,0.8,5
gemma3:27b,opponent,assertiveness_balance,-0.005714285714285714,-0.017142857142857144,0.0,5
gemma3:27b,opponent,modality_balance,0.0,0.0,0.0,5
gemma3:27b,opponent,lexical_overlap_prev_other_turn,0.152079945799458,0.11607638888888891,0.18707317073170732,5
gemma3:27b,opponent,semantic_similarity_prev_other_turn,0.7315572736368732,0.7079681364674767,0.7539308702445571,5
gemma3:27b,opponent,lexical_overlap_prev_opponent_turn,0.152079945799458,0.12227100271002717,0.18804878048780488,5
gemma3:27b,opponent,semantic_similarity_prev_opponent_turn,0.7315572736368732,0.7089222892143809,0.7539308702445571,5
gemma3:27b,opponent,novelty_vs_prev_turn_lexical,0.8479200542005421,0.8109756097560975,0.8825,5
gemma3:27b,opponent,novelty_vs_prev_turn_semantic,0.2684427263631268,0.24606912975544287,0.29321204744822815,5
gemma3:27b,opponent,novelty_vs_prev_opponent_turn_lexical,0.8479200542005421,0.8109756097560975,0.8838888888888888,5
gemma3:27b,opponent,novelty_vs_prev_opponent_turn_semantic,0.2684427263631268,0.2470232825023472,0.2920318635325233,5
gemma3:27b,proponent,confidence,50.8,45.8,57.0,5
gemma3:27b,proponent,confidence_delta_within_role,-2.75,-7.75,2.5,4
gemma3:27b,proponent,word_count,39.6,36.4,42.8,5
gemma3:27b,proponent,avg_sentence_length,39.6,36.4,42.8,5
gemma3:27b,proponent,lemma_type_token_ratio,0.992,0.976,1.0,5
gemma3:27b,proponent,vader_compound,-0.27324000000000004,-0.46592,-0.08056,5
gemma3:27b,proponent,evidence_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,proponent,rebuttal_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,proponent,hedge_density_per_1k_words,11.145510835913312,0.0,22.910216718266252,5
gemma3:27b,proponent,assertive_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,proponent,strong_modal_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,proponent,weak_modal_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,proponent,moral_density_per_1k_words,4.667315314621411,4.087395916767536,5.206078510760302,5
gemma3:27b,proponent,stance_proxy_score,0.0,0.0,0.0,5
gemma3:27b,proponent,assertiveness_balance,-0.011145510835913312,-0.022910216718266253,0.0,5
gemma3:27b,proponent,modality_balance,0.0,0.0,0.0,5
